Inclusion data :
Temperature of total homogenization : 325 C
Pressure of total homogenization    : 113.32 bar
Salinity                            : 10.7326 wt.% NaCl eq.
Density                             : 0.792001 g/ccm

Isochore data :
T [C]	P[bar]
325	113.32
326	123.774
327	134.219
328	144.658
329	155.094
330	165.528
331	175.961
332	186.395
333	196.831
334	207.269
335	217.71
336	228.155
337	238.604
338	249.058
339	259.517
340	269.982
341	280.452
342	290.928
343	301.41
344	311.898
345	322.392
346	332.894
347	343.401
348	353.916
349	364.437
350	374.965
351	385.5
352	396.042
353	406.591
354	417.147
355	427.709
356	438.279
357	448.856
358	459.44
359	470.032
360	480.63
361	491.235
362	501.847
363	512.466
364	523.093
365	533.726
366	544.366
367	555.013
368	565.667
369	576.328
370	586.995
371	597.67
372	608.351
373	619.039
374	629.733
375	640.435
376	651.142
377	661.857
378	672.578
379	683.305
380	694.039
381	704.78
382	715.526
383	726.28
384	737.039
385	747.805
386	758.577
387	769.355
388	780.139
389	790.929
390	801.726
391	812.528
392	823.336
393	834.15
394	844.971
395	855.797
396	866.628
397	877.466
398	888.309
399	899.158
400	910.012
401	920.872
402	931.738
403	942.609
404	953.485
405	964.367
406	975.255
407	986.147
408	997.045
409	1007.95
410	1018.86
411	1029.77
412	1040.69
413	1051.61
414	1062.54
415	1073.47
416	1084.41
417	1095.36
418	1106.3
419	1117.26
420	1128.22
421	1139.18
422	1150.14
423	1161.12
424	1172.09
425	1183.07
426	1194.06
427	1205.05
428	1216.04
429	1227.04
430	1238.05
431	1249.05
432	1260.07
433	1271.08
434	1282.1
435	1293.13
436	1304.15
437	1315.19
438	1326.22
439	1337.26
440	1348.31
441	1359.36
442	1370.41
443	1381.47
444	1392.52
445	1403.59
446	1414.66
447	1425.73
448	1436.8
449	1447.88
450	1458.96
451	1470.05
452	1481.14
453	1492.23
454	1503.32
455	1514.42
456	1525.52
457	1536.63
458	1547.74
459	1558.85
460	1569.97
461	1581.08
462	1592.21
463	1603.33
464	1614.46
465	1625.59
466	1636.72
467	1647.86
468	1659
469	1670.14
470	1681.28
471	1692.43
472	1703.58
473	1714.73
474	1725.89
475	1737.05
476	1748.21
477	1759.37
478	1770.54
479	1781.7
480	1792.87
481	1804.05
482	1815.22
483	1826.4
484	1837.58
485	1848.76
486	1859.94
487	1871.13
488	1882.32
489	1893.51
490	1904.7
491	1915.9
492	1927.09
493	1938.29
494	1949.49
495	1960.69
496	1971.9
497	1983.1
498	1994.31
499	2005.52
500	2016.73
501	2027.94
502	2039.16
503	2050.37
504	2061.59
505	2072.81
506	2084.03
507	2095.25
508	2106.47
509	2117.7
510	2128.92
511	2140.15
512	2151.38
513	2162.61
514	2173.84
515	2185.07
516	2196.3
517	2207.54
518	2218.77
519	2230.01
520	2241.24
521	2252.48
522	2263.72
523	2274.96
524	2286.2
525	2297.44
526	2308.68
527	2319.92
528	2331.17
529	2342.41
530	2353.66
531	2364.9
532	2376.15
533	2387.39
534	2398.64
535	2409.89
536	2421.13
537	2432.38
538	2443.63
539	2454.88
540	2466.13
541	2477.38
542	2488.63
543	2499.88
544	2511.13
545	2522.38
546	2533.63
547	2544.88
548	2556.13
549	2567.38
550	2578.63
551	2589.88
552	2601.13
553	2612.38
554	2623.63
555	2634.87
556	2646.12
557	2657.37
558	2668.62
559	2679.87
560	2691.12
561	2702.37
562	2713.61
563	2724.86
564	2736.11
565	2747.35
566	2758.6
567	2769.84
568	2781.08
569	2792.33
570	2803.57
571	2814.81
572	2826.05
573	2837.29
574	2848.53
575	2859.77
576	2871.01
577	2882.25
578	2893.48
579	2904.72
580	2915.95
581	2927.19
582	2938.42
583	2949.65
584	2960.88
585	2972.11
586	2983.34
587	2994.57
588	3005.79
589	3017.02
590	3028.24
591	3039.46
592	3050.68
593	3061.9
594	3073.12
595	3084.34
596	3095.55
597	3106.77
598	3117.98
599	3129.19
600	3140.4
601	3151.61
602	3162.81
603	3174.02
604	3185.22
605	3196.42
606	3207.62
607	3218.82
608	3230.02
609	3241.21
610	3252.4
611	3263.59
612	3274.78
613	3285.97
614	3297.16
615	3308.34
616	3319.52
617	3330.7
618	3341.88
619	3353.05
620	3364.23
621	3375.4
622	3386.57
623	3397.74
624	3408.9
625	3420.07
626	3431.23
627	3442.39
628	3453.54
629	3464.7
630	3475.85
631	3487
632	3498.15
633	3509.29
634	3520.43
635	3531.58
636	3542.71
637	3553.85
638	3564.98
639	3576.11
640	3587.24
641	3598.37
642	3609.49
643	3620.61
644	3631.73
645	3642.85
646	3653.96
647	3665.07
648	3676.18
649	3687.28
650	3698.39
651	3709.48
652	3720.58
653	3731.68
654	3742.77
655	3753.86
656	3764.94
657	3776.03
658	3787.11
659	3798.18
660	3809.26
661	3820.33
662	3831.4
663	3842.46
664	3853.53
665	3864.59
666	3875.64
667	3886.7
668	3897.75
669	3908.8
670	3919.84
671	3930.88
672	3941.92
673	3952.96
674	3963.99
675	3975.02
676	3986.04
677	3997.07
678	4008.09
679	4019.1
680	4030.12
681	4041.13
682	4052.13
683	4063.14
684	4074.14
685	4085.13
686	4096.13
687	4107.12
688	4118.1
689	4129.09
690	4140.07
691	4151.04
692	4162.01
693	4172.98
694	4183.95
695	4194.91
696	4205.87
697	4216.83
698	4227.78
699	4238.73
700	4249.67
701	4260.62
702	4271.55
703	4282.49
704	4293.42
705	4304.35
706	4315.27
707	4326.19
708	4337.11
709	4348.02
710	4358.93
711	4369.83
712	4380.73
713	4391.63
714	4402.53
715	4413.42
716	4424.3
717	4435.18
718	4446.06
719	4456.94
720	4467.81
721	4478.68
722	4489.54
723	4500.4
724	4511.26
725	4522.11
726	4532.96
727	4543.8
728	4554.64
729	4565.48
730	4576.31
731	4587.14
732	4597.97
733	4608.79
734	4619.6
735	4630.42
736	4641.23
737	4652.03
738	4662.83
739	4673.63
740	4684.42
741	4695.21
742	4706
743	4716.78
744	4727.55
745	4738.33
746	4749.1
747	4759.86
748	4770.62
749	4781.38
750	4792.13
751	4802.88
752	4813.62
753	4824.36
754	4835.1
755	4845.83
756	4856.56
757	4867.28
758	4878
759	4888.71
760	4899.43
761	4910.13
762	4920.83
763	4931.53
764	4942.23
765	4952.92
766	4963.6
767	4974.28
768	4984.96
769	4995.63
