Inclusion data :
Temperature of total homogenization : 219.2 C
Pressure of total homogenization    : 21.4753 bar
Salinity                            : 9.4697 wt.% NaCl eq.
Density                             : 0.91979 g/ccm

Isochore data :
T [C]	P[bar]
219.2	21.4753
220.2	38.113
221.2	54.1515
222.2	69.9261
223.2	85.5489
224.2	101.074
225.2	116.532
226.2	131.944
227.2	147.323
228.2	162.679
229.2	178.02
230.2	193.351
231.2	208.676
232.2	224
233.2	239.325
234.2	254.654
235.2	269.987
236.2	285.327
237.2	300.673
238.2	316.028
239.2	331.392
240.2	346.765
241.2	362.147
242.2	377.539
243.2	392.941
244.2	408.354
245.2	423.776
246.2	439.208
247.2	454.651
248.2	470.103
249.2	485.566
250.2	501.039
251.2	516.522
252.2	532.015
253.2	547.518
254.2	563.031
255.2	578.554
256.2	594.087
257.2	609.631
258.2	625.184
259.2	640.747
260.2	656.32
261.2	671.903
262.2	687.496
263.2	703.099
264.2	718.712
265.2	734.335
266.2	749.968
267.2	765.61
268.2	781.263
269.2	796.925
270.2	812.597
271.2	828.279
272.2	843.971
273.2	859.673
274.2	875.384
275.2	891.105
276.2	906.836
277.2	922.577
278.2	938.327
279.2	954.087
280.2	969.856
281.2	985.635
282.2	1001.42
283.2	1017.22
284.2	1033.03
285.2	1048.84
286.2	1064.67
287.2	1080.5
288.2	1096.35
289.2	1112.2
290.2	1128.07
291.2	1143.94
292.2	1159.82
293.2	1175.71
294.2	1191.61
295.2	1207.51
296.2	1223.43
297.2	1239.35
298.2	1255.29
299.2	1271.23
300.2	1287.18
301.2	1303.14
302.2	1319.11
303.2	1335.08
304.2	1351.06
305.2	1367.06
306.2	1383.06
307.2	1399.07
308.2	1415.08
309.2	1431.11
310.2	1447.14
311.2	1463.18
312.2	1479.23
313.2	1495.28
314.2	1511.35
315.2	1527.42
316.2	1543.49
317.2	1559.58
318.2	1575.67
319.2	1591.77
320.2	1607.88
321.2	1623.99
322.2	1640.11
323.2	1656.24
324.2	1672.38
325.2	1688.52
326.2	1704.67
327.2	1720.82
328.2	1736.98
329.2	1753.15
330.2	1769.33
331.2	1785.51
332.2	1801.69
333.2	1817.89
334.2	1834.08
335.2	1850.29
336.2	1866.5
337.2	1882.72
338.2	1898.94
339.2	1915.17
340.2	1931.4
341.2	1947.64
342.2	1963.89
343.2	1980.13
344.2	1996.39
345.2	2012.65
346.2	2028.92
347.2	2045.19
348.2	2061.46
349.2	2077.74
350.2	2094.03
351.2	2110.31
352.2	2126.61
353.2	2142.91
354.2	2159.21
355.2	2175.52
356.2	2191.83
357.2	2208.14
358.2	2224.46
359.2	2240.79
360.2	2257.11
361.2	2273.44
362.2	2289.78
363.2	2306.12
364.2	2322.46
365.2	2338.8
366.2	2355.15
367.2	2371.51
368.2	2387.86
369.2	2404.22
370.2	2420.58
371.2	2436.94
372.2	2453.31
373.2	2469.68
374.2	2486.05
375.2	2502.43
376.2	2518.81
377.2	2535.19
378.2	2551.57
379.2	2567.95
380.2	2584.34
381.2	2600.73
382.2	2617.12
383.2	2633.51
384.2	2649.9
385.2	2666.3
386.2	2682.7
387.2	2699.1
388.2	2715.5
389.2	2731.9
390.2	2748.3
391.2	2764.71
392.2	2781.11
393.2	2797.52
394.2	2813.93
395.2	2830.34
396.2	2846.74
397.2	2863.15
398.2	2879.57
399.2	2895.98
400.2	2912.39
401.2	2928.8
402.2	2945.21
403.2	2961.62
404.2	2978.04
405.2	2994.45
406.2	3010.86
407.2	3027.27
408.2	3043.69
409.2	3060.1
410.2	3076.51
411.2	3092.92
412.2	3109.33
413.2	3125.74
414.2	3142.15
415.2	3158.56
416.2	3174.97
417.2	3191.37
418.2	3207.78
419.2	3224.18
420.2	3240.59
421.2	3256.99
422.2	3273.39
423.2	3289.79
424.2	3306.19
425.2	3322.58
426.2	3338.98
427.2	3355.37
428.2	3371.76
429.2	3388.15
430.2	3404.54
431.2	3420.93
432.2	3437.31
433.2	3453.69
434.2	3470.07
435.2	3486.45
436.2	3502.82
437.2	3519.2
438.2	3535.56
439.2	3551.93
440.2	3568.3
441.2	3584.66
442.2	3601.02
443.2	3617.37
444.2	3633.73
445.2	3650.08
446.2	3666.42
447.2	3682.77
448.2	3699.11
449.2	3715.45
450.2	3731.78
451.2	3748.11
452.2	3764.44
453.2	3780.76
454.2	3797.09
455.2	3813.4
456.2	3829.71
457.2	3846.02
458.2	3862.33
459.2	3878.63
460.2	3894.93
461.2	3911.22
462.2	3927.51
463.2	3943.8
464.2	3960.08
465.2	3976.36
466.2	3992.63
467.2	4008.9
468.2	4025.16
469.2	4041.42
470.2	4057.67
471.2	4073.92
472.2	4090.17
473.2	4106.41
474.2	4122.65
475.2	4138.88
476.2	4155.1
477.2	4171.32
478.2	4187.54
479.2	4203.75
480.2	4219.96
481.2	4236.16
482.2	4252.35
483.2	4268.54
484.2	4284.73
485.2	4300.91
486.2	4317.08
487.2	4333.25
488.2	4349.41
489.2	4365.57
490.2	4381.72
491.2	4397.87
492.2	4414.01
493.2	4430.14
494.2	4446.27
495.2	4462.4
496.2	4478.51
497.2	4494.62
498.2	4510.73
499.2	4526.83
500.2	4542.92
501.2	4559.01
502.2	4575.09
503.2	4591.16
504.2	4607.23
505.2	4623.29
506.2	4639.35
507.2	4655.39
508.2	4671.44
509.2	4687.47
510.2	4703.5
511.2	4719.52
512.2	4735.54
513.2	4751.55
514.2	4767.55
515.2	4783.55
516.2	4799.54
517.2	4815.52
518.2	4831.49
519.2	4847.46
520.2	4863.42
521.2	4879.38
522.2	4895.32
523.2	4911.26
524.2	4927.2
525.2	4943.12
526.2	4959.04
527.2	4974.95
528.2	4990.86
