Inclusion data :
Temperature of total homogenization : 250 C
Pressure of total homogenization    : 38.1116 bar
Salinity                            : 7.30694 wt.% NaCl eq.
Density                             : 0.865589 g/ccm

Isochore data :
T [C]	P[bar]
250	38.1116
251	52.4954
252	66.7367
253	80.8925
254	94.992
255	109.052
256	123.085
257	137.098
258	151.096
259	165.084
260	179.066
261	193.043
262	207.018
263	220.993
264	234.969
265	248.948
266	262.929
267	276.915
268	290.905
269	304.901
270	318.903
271	332.911
272	346.926
273	360.947
274	374.976
275	389.012
276	403.055
277	417.106
278	431.165
279	445.231
280	459.305
281	473.387
282	487.476
283	501.573
284	515.679
285	529.791
286	543.912
287	558.041
288	572.177
289	586.321
290	600.472
291	614.631
292	628.798
293	642.972
294	657.154
295	671.343
296	685.54
297	699.744
298	713.955
299	728.174
300	742.4
301	756.633
302	770.873
303	785.12
304	799.374
305	813.636
306	827.904
307	842.179
308	856.461
309	870.749
310	885.045
311	899.347
312	913.655
313	927.971
314	942.292
315	956.62
316	970.954
317	985.295
318	999.642
319	1013.99
320	1028.35
321	1042.72
322	1057.09
323	1071.47
324	1085.85
325	1100.24
326	1114.63
327	1129.03
328	1143.44
329	1157.85
330	1172.27
331	1186.69
332	1201.12
333	1215.55
334	1229.99
335	1244.43
336	1258.88
337	1273.33
338	1287.79
339	1302.25
340	1316.72
341	1331.19
342	1345.67
343	1360.15
344	1374.64
345	1389.13
346	1403.62
347	1418.12
348	1432.63
349	1447.14
350	1461.65
351	1476.16
352	1490.68
353	1505.21
354	1519.74
355	1534.27
356	1548.8
357	1563.34
358	1577.88
359	1592.43
360	1606.98
361	1621.53
362	1636.09
363	1650.65
364	1665.21
365	1679.78
366	1694.35
367	1708.92
368	1723.49
369	1738.07
370	1752.65
371	1767.23
372	1781.82
373	1796.41
374	1811
375	1825.59
376	1840.19
377	1854.78
378	1869.38
379	1883.99
380	1898.59
381	1913.2
382	1927.81
383	1942.42
384	1957.03
385	1971.64
386	1986.26
387	2000.87
388	2015.49
389	2030.11
390	2044.73
391	2059.36
392	2073.98
393	2088.61
394	2103.23
395	2117.86
396	2132.49
397	2147.12
398	2161.75
399	2176.38
400	2191.01
401	2205.64
402	2220.28
403	2234.91
404	2249.55
405	2264.18
406	2278.82
407	2293.45
408	2308.09
409	2322.72
410	2337.36
411	2352
412	2366.63
413	2381.27
414	2395.91
415	2410.54
416	2425.18
417	2439.81
418	2454.45
419	2469.08
420	2483.71
421	2498.35
422	2512.98
423	2527.61
424	2542.24
425	2556.87
426	2571.5
427	2586.13
428	2600.76
429	2615.39
430	2630.01
431	2644.64
432	2659.26
433	2673.88
434	2688.5
435	2703.12
436	2717.74
437	2732.36
438	2746.97
439	2761.58
440	2776.2
441	2790.8
442	2805.41
443	2820.02
444	2834.62
445	2849.22
446	2863.82
447	2878.42
448	2893.02
449	2907.61
450	2922.2
451	2936.79
452	2951.38
453	2965.96
454	2980.55
455	2995.13
456	3009.7
457	3024.28
458	3038.85
459	3053.42
460	3067.98
461	3082.55
462	3097.11
463	3111.67
464	3126.22
465	3140.77
466	3155.32
467	3169.87
468	3184.41
469	3198.95
470	3213.48
471	3228.02
472	3242.54
473	3257.07
474	3271.59
475	3286.11
476	3300.63
477	3315.14
478	3329.65
479	3344.15
480	3358.65
481	3373.15
482	3387.64
483	3402.13
484	3416.62
485	3431.1
486	3445.57
487	3460.05
488	3474.52
489	3488.98
490	3503.44
491	3517.9
492	3532.35
493	3546.8
494	3561.25
495	3575.69
496	3590.12
497	3604.55
498	3618.98
499	3633.4
500	3647.82
501	3662.23
502	3676.64
503	3691.04
504	3705.44
505	3719.83
506	3734.22
507	3748.61
508	3762.98
509	3777.36
510	3791.73
511	3806.09
512	3820.45
513	3834.81
514	3849.16
515	3863.5
516	3877.84
517	3892.17
518	3906.5
519	3920.83
520	3935.14
521	3949.46
522	3963.76
523	3978.07
524	3992.36
525	4006.65
526	4020.94
527	4035.22
528	4049.49
529	4063.76
530	4078.03
531	4092.28
532	4106.54
533	4120.78
534	4135.02
535	4149.26
536	4163.49
537	4177.71
538	4191.93
539	4206.14
540	4220.34
541	4234.54
542	4248.74
543	4262.93
544	4277.11
545	4291.28
546	4305.45
547	4319.62
548	4333.77
549	4347.93
550	4362.07
551	4376.21
552	4390.34
553	4404.47
554	4418.59
555	4432.7
556	4446.81
557	4460.91
558	4475.01
559	4489.1
560	4503.18
561	4517.25
562	4531.32
563	4545.39
564	4559.44
565	4573.49
566	4587.54
567	4601.57
568	4615.6
569	4629.63
570	4643.64
571	4657.65
572	4671.66
573	4685.65
574	4699.64
575	4713.63
576	4727.6
577	4741.57
578	4755.54
579	4769.49
580	4783.44
581	4797.39
582	4811.32
583	4825.25
584	4839.17
585	4853.09
586	4867
587	4880.9
588	4894.79
589	4908.68
590	4922.56
591	4936.44
592	4950.3
593	4964.16
594	4978.01
595	4991.86
