Inclusion data :
Temperature of total homogenization : 212.9 C
Pressure of total homogenization    : 18.9023 bar
Salinity                            : 9.98278 wt.% NaCl eq.
Density                             : 0.930681 g/ccm

Isochore data :
T [C]	P[bar]
212.9	18.9023
213.9	36.0665
214.9	52.4367
215.9	68.4887
216.9	84.3641
217.9	100.128
218.9	115.818
219.9	131.457
220.9	147.061
221.9	162.641
222.9	178.206
223.9	193.762
224.9	209.314
225.9	224.866
226.9	240.421
227.9	255.981
228.9	271.547
229.9	287.121
230.9	302.704
231.9	318.297
232.9	333.9
233.9	349.513
234.9	365.138
235.9	380.773
236.9	396.419
237.9	412.076
238.9	427.744
239.9	443.424
240.9	459.114
241.9	474.815
242.9	490.527
243.9	506.25
244.9	521.983
245.9	537.727
246.9	553.482
247.9	569.248
248.9	585.025
249.9	600.812
250.9	616.61
251.9	632.418
252.9	648.237
253.9	664.067
254.9	679.907
255.9	695.758
256.9	711.62
257.9	727.493
258.9	743.376
259.9	759.269
260.9	775.174
261.9	791.089
262.9	807.015
263.9	822.951
264.9	838.898
265.9	854.855
266.9	870.823
267.9	886.802
268.9	902.791
269.9	918.791
270.9	934.801
271.9	950.822
272.9	966.853
273.9	982.894
274.9	998.946
275.9	1015.01
276.9	1031.08
277.9	1047.16
278.9	1063.26
279.9	1079.36
280.9	1095.47
281.9	1111.6
282.9	1127.73
283.9	1143.87
284.9	1160.03
285.9	1176.19
286.9	1192.36
287.9	1208.55
288.9	1224.74
289.9	1240.94
290.9	1257.15
291.9	1273.37
292.9	1289.6
293.9	1305.84
294.9	1322.09
295.9	1338.35
296.9	1354.62
297.9	1370.9
298.9	1387.18
299.9	1403.48
300.9	1419.78
301.9	1436.1
302.9	1452.42
303.9	1468.75
304.9	1485.09
305.9	1501.44
306.9	1517.8
307.9	1534.16
308.9	1550.53
309.9	1566.92
310.9	1583.31
311.9	1599.71
312.9	1616.11
313.9	1632.53
314.9	1648.95
315.9	1665.38
316.9	1681.82
317.9	1698.26
318.9	1714.72
319.9	1731.18
320.9	1747.65
321.9	1764.12
322.9	1780.61
323.9	1797.1
324.9	1813.6
325.9	1830.1
326.9	1846.61
327.9	1863.13
328.9	1879.66
329.9	1896.19
330.9	1912.73
331.9	1929.27
332.9	1945.83
333.9	1962.38
334.9	1978.95
335.9	1995.52
336.9	2012.1
337.9	2028.68
338.9	2045.27
339.9	2061.86
340.9	2078.47
341.9	2095.07
342.9	2111.68
343.9	2128.3
344.9	2144.92
345.9	2161.55
346.9	2178.19
347.9	2194.83
348.9	2211.47
349.9	2228.12
350.9	2244.77
351.9	2261.43
352.9	2278.1
353.9	2294.76
354.9	2311.44
355.9	2328.11
356.9	2344.79
357.9	2361.48
358.9	2378.17
359.9	2394.86
360.9	2411.56
361.9	2428.26
362.9	2444.97
363.9	2461.68
364.9	2478.39
365.9	2495.11
366.9	2511.83
367.9	2528.55
368.9	2545.28
369.9	2562.01
370.9	2578.74
371.9	2595.48
372.9	2612.21
373.9	2628.96
374.9	2645.7
375.9	2662.45
376.9	2679.2
377.9	2695.95
378.9	2712.7
379.9	2729.46
380.9	2746.22
381.9	2762.98
382.9	2779.74
383.9	2796.5
384.9	2813.27
385.9	2830.04
386.9	2846.81
387.9	2863.58
388.9	2880.35
389.9	2897.12
390.9	2913.9
391.9	2930.67
392.9	2947.45
393.9	2964.23
394.9	2981.01
395.9	2997.79
396.9	3014.57
397.9	3031.35
398.9	3048.13
399.9	3064.92
400.9	3081.7
401.9	3098.48
402.9	3115.26
403.9	3132.05
404.9	3148.83
405.9	3165.61
406.9	3182.4
407.9	3199.18
408.9	3215.96
409.9	3232.74
410.9	3249.52
411.9	3266.31
412.9	3283.09
413.9	3299.86
414.9	3316.64
415.9	3333.42
416.9	3350.2
417.9	3366.97
418.9	3383.75
419.9	3400.52
420.9	3417.29
421.9	3434.06
422.9	3450.83
423.9	3467.6
424.9	3484.37
425.9	3501.13
426.9	3517.89
427.9	3534.65
428.9	3551.41
429.9	3568.17
430.9	3584.92
431.9	3601.67
432.9	3618.42
433.9	3635.17
434.9	3651.92
435.9	3668.66
436.9	3685.4
437.9	3702.14
438.9	3718.87
439.9	3735.6
440.9	3752.33
441.9	3769.06
442.9	3785.78
443.9	3802.5
444.9	3819.22
445.9	3835.93
446.9	3852.64
447.9	3869.35
448.9	3886.05
449.9	3902.75
450.9	3919.45
451.9	3936.14
452.9	3952.83
453.9	3969.51
454.9	3986.19
455.9	4002.87
456.9	4019.54
457.9	4036.21
458.9	4052.88
459.9	4069.54
460.9	4086.2
461.9	4102.85
462.9	4119.5
463.9	4136.14
464.9	4152.78
465.9	4169.41
466.9	4186.04
467.9	4202.67
468.9	4219.29
469.9	4235.91
470.9	4252.52
471.9	4269.12
472.9	4285.72
473.9	4302.32
474.9	4318.91
475.9	4335.49
476.9	4352.07
477.9	4368.65
478.9	4385.22
479.9	4401.78
480.9	4418.34
481.9	4434.89
482.9	4451.44
483.9	4467.98
484.9	4484.52
485.9	4501.05
486.9	4517.58
487.9	4534.1
488.9	4550.61
489.9	4567.12
490.9	4583.62
491.9	4600.11
492.9	4616.6
493.9	4633.08
494.9	4649.56
495.9	4666.03
496.9	4682.5
497.9	4698.95
498.9	4715.4
499.9	4731.85
500.9	4748.29
501.9	4764.72
502.9	4781.15
503.9	4797.57
504.9	4813.98
505.9	4830.38
506.9	4846.78
507.9	4863.17
508.9	4879.56
509.9	4895.94
510.9	4912.31
511.9	4928.67
512.9	4945.03
513.9	4961.38
514.9	4977.72
515.9	4994.06
