Inclusion data :
Temperature of total homogenization : 158.8 C
Pressure of total homogenization    : 5.67937 bar
Salinity                            : 7.44745 wt.% NaCl eq.
Density                             : 0.963367 g/ccm

Isochore data :
T [C]	P[bar]
158.8	5.67937
159.8	24.5294
160.8	41.2877
161.8	57.681
162.8	73.9091
163.8	90.0495
164.8	106.143
165.8	122.217
166.8	138.287
167.8	154.369
168.8	170.472
169.8	186.604
170.8	202.772
171.8	218.98
172.8	235.233
173.8	251.533
174.8	267.882
175.8	284.281
176.8	300.732
177.8	317.234
178.8	333.787
179.8	350.39
180.8	367.042
181.8	383.742
182.8	400.488
183.8	417.28
184.8	434.114
185.8	450.99
186.8	467.907
187.8	484.861
188.8	501.851
189.8	518.877
190.8	535.936
191.8	553.027
192.8	570.149
193.8	587.3
194.8	604.48
195.8	621.687
196.8	638.92
197.8	656.179
198.8	673.462
199.8	690.769
200.8	708.099
201.8	725.451
202.8	742.826
203.8	760.222
204.8	777.639
205.8	795.076
206.8	812.534
207.8	830.011
208.8	847.508
209.8	865.024
210.8	882.559
211.8	900.113
212.8	917.685
213.8	935.275
214.8	952.882
215.8	970.508
216.8	988.151
217.8	1005.81
218.8	1023.49
219.8	1041.18
220.8	1058.89
221.8	1076.62
222.8	1094.36
223.8	1112.12
224.8	1129.9
225.8	1147.69
226.8	1165.5
227.8	1183.32
228.8	1201.16
229.8	1219.01
230.8	1236.88
231.8	1254.76
232.8	1272.66
233.8	1290.57
234.8	1308.49
235.8	1326.43
236.8	1344.39
237.8	1362.35
238.8	1380.34
239.8	1398.33
240.8	1416.34
241.8	1434.36
242.8	1452.39
243.8	1470.44
244.8	1488.5
245.8	1506.57
246.8	1524.66
247.8	1542.75
248.8	1560.86
249.8	1578.98
250.8	1597.11
251.8	1615.26
252.8	1633.41
253.8	1651.58
254.8	1669.75
255.8	1687.94
256.8	1706.14
257.8	1724.35
258.8	1742.57
259.8	1760.8
260.8	1779.04
261.8	1797.29
262.8	1815.55
263.8	1833.82
264.8	1852.1
265.8	1870.39
266.8	1888.69
267.8	1906.99
268.8	1925.31
269.8	1943.63
270.8	1961.97
271.8	1980.31
272.8	1998.66
273.8	2017.01
274.8	2035.38
275.8	2053.75
276.8	2072.14
277.8	2090.52
278.8	2108.92
279.8	2127.32
280.8	2145.73
281.8	2164.15
282.8	2182.58
283.8	2201.01
284.8	2219.44
285.8	2237.89
286.8	2256.34
287.8	2274.79
288.8	2293.25
289.8	2311.72
290.8	2330.2
291.8	2348.67
292.8	2367.16
293.8	2385.65
294.8	2404.14
295.8	2422.64
296.8	2441.14
297.8	2459.65
298.8	2478.17
299.8	2496.68
300.8	2515.2
301.8	2533.73
302.8	2552.26
303.8	2570.79
304.8	2589.33
305.8	2607.87
306.8	2626.41
307.8	2644.96
308.8	2663.51
309.8	2682.06
310.8	2700.62
311.8	2719.18
312.8	2737.74
313.8	2756.3
314.8	2774.87
315.8	2793.43
316.8	2812
317.8	2830.58
318.8	2849.15
319.8	2867.72
320.8	2886.3
321.8	2904.88
322.8	2923.46
323.8	2942.04
324.8	2960.62
325.8	2979.2
326.8	2997.79
327.8	3016.37
328.8	3034.95
329.8	3053.54
330.8	3072.12
331.8	3090.71
332.8	3109.29
333.8	3127.88
334.8	3146.46
335.8	3165.05
336.8	3183.63
337.8	3202.22
338.8	3220.8
339.8	3239.38
340.8	3257.96
341.8	3276.54
342.8	3295.12
343.8	3313.7
344.8	3332.28
345.8	3350.85
346.8	3369.42
347.8	3388
348.8	3406.57
349.8	3425.13
350.8	3443.7
351.8	3462.26
352.8	3480.83
353.8	3499.38
354.8	3517.94
355.8	3536.5
356.8	3555.05
357.8	3573.6
358.8	3592.14
359.8	3610.68
360.8	3629.22
361.8	3647.76
362.8	3666.29
363.8	3684.83
364.8	3703.35
365.8	3721.87
366.8	3740.39
367.8	3758.91
368.8	3777.42
369.8	3795.93
370.8	3814.43
371.8	3832.93
372.8	3851.43
373.8	3869.92
374.8	3888.41
375.8	3906.89
376.8	3925.37
377.8	3943.84
378.8	3962.31
379.8	3980.77
380.8	3999.23
381.8	4017.69
382.8	4036.14
383.8	4054.58
384.8	4073.02
385.8	4091.45
386.8	4109.88
387.8	4128.3
388.8	4146.72
389.8	4165.13
390.8	4183.53
391.8	4201.93
392.8	4220.33
393.8	4238.71
394.8	4257.09
395.8	4275.47
396.8	4293.84
397.8	4312.2
398.8	4330.56
399.8	4348.91
400.8	4367.25
401.8	4385.59
402.8	4403.92
403.8	4422.24
404.8	4440.56
405.8	4458.87
406.8	4477.17
407.8	4495.47
408.8	4513.76
409.8	4532.04
410.8	4550.32
411.8	4568.58
412.8	4586.84
413.8	4605.1
414.8	4623.34
415.8	4641.58
416.8	4659.81
417.8	4678.03
418.8	4696.25
419.8	4714.46
420.8	4732.65
421.8	4750.85
422.8	4769.03
423.8	4787.21
424.8	4805.37
425.8	4823.53
426.8	4841.69
427.8	4859.83
428.8	4877.96
429.8	4896.09
430.8	4914.21
431.8	4932.32
432.8	4950.42
433.8	4968.51
434.8	4986.6
