Inclusion data :
Temperature of total homogenization : 244.5 C
Pressure of total homogenization    : 34.6113 bar
Salinity                            : 7.58723 wt.% NaCl eq.
Density                             : 0.874867 g/ccm

Isochore data :
T [C]	P[bar]
244.5	34.6113
245.5	49.36
246.5	63.9254
247.5	78.3849
248.5	92.776
249.5	107.12
250.5	121.431
251.5	135.717
252.5	149.987
253.5	164.243
254.5	178.492
255.5	192.734
256.5	206.974
257.5	221.212
258.5	235.452
259.5	249.693
260.5	263.937
261.5	278.185
262.5	292.438
263.5	306.696
264.5	320.961
265.5	335.231
266.5	349.509
267.5	363.794
268.5	378.086
269.5	392.385
270.5	406.692
271.5	421.008
272.5	435.331
273.5	449.661
274.5	464
275.5	478.347
276.5	492.703
277.5	507.066
278.5	521.437
279.5	535.816
280.5	550.204
281.5	564.599
282.5	579.002
283.5	593.414
284.5	607.833
285.5	622.26
286.5	636.695
287.5	651.138
288.5	665.589
289.5	680.047
290.5	694.514
291.5	708.987
292.5	723.469
293.5	737.958
294.5	752.455
295.5	766.959
296.5	781.471
297.5	795.99
298.5	810.516
299.5	825.05
300.5	839.591
301.5	854.139
302.5	868.695
303.5	883.257
304.5	897.827
305.5	912.403
306.5	926.987
307.5	941.577
308.5	956.174
309.5	970.778
310.5	985.389
311.5	1000.01
312.5	1014.63
313.5	1029.26
314.5	1043.9
315.5	1058.54
316.5	1073.19
317.5	1087.85
318.5	1102.51
319.5	1117.18
320.5	1131.85
321.5	1146.53
322.5	1161.22
323.5	1175.91
324.5	1190.61
325.5	1205.31
326.5	1220.02
327.5	1234.74
328.5	1249.46
329.5	1264.19
330.5	1278.92
331.5	1293.66
332.5	1308.4
333.5	1323.15
334.5	1337.9
335.5	1352.66
336.5	1367.42
337.5	1382.19
338.5	1396.96
339.5	1411.74
340.5	1426.52
341.5	1441.31
342.5	1456.1
343.5	1470.9
344.5	1485.7
345.5	1500.51
346.5	1515.32
347.5	1530.13
348.5	1544.95
349.5	1559.77
350.5	1574.6
351.5	1589.43
352.5	1604.26
353.5	1619.1
354.5	1633.94
355.5	1648.79
356.5	1663.64
357.5	1678.49
358.5	1693.35
359.5	1708.21
360.5	1723.07
361.5	1737.94
362.5	1752.81
363.5	1767.68
364.5	1782.56
365.5	1797.44
366.5	1812.32
367.5	1827.2
368.5	1842.09
369.5	1856.98
370.5	1871.88
371.5	1886.77
372.5	1901.67
373.5	1916.57
374.5	1931.47
375.5	1946.38
376.5	1961.29
377.5	1976.2
378.5	1991.11
379.5	2006.02
380.5	2020.94
381.5	2035.86
382.5	2050.78
383.5	2065.7
384.5	2080.62
385.5	2095.55
386.5	2110.48
387.5	2125.4
388.5	2140.33
389.5	2155.26
390.5	2170.2
391.5	2185.13
392.5	2200.06
393.5	2215
394.5	2229.94
395.5	2244.87
396.5	2259.81
397.5	2274.75
398.5	2289.69
399.5	2304.63
400.5	2319.57
401.5	2334.51
402.5	2349.45
403.5	2364.4
404.5	2379.34
405.5	2394.28
406.5	2409.23
407.5	2424.17
408.5	2439.11
409.5	2454.06
410.5	2469
411.5	2483.94
412.5	2498.89
413.5	2513.83
414.5	2528.77
415.5	2543.71
416.5	2558.65
417.5	2573.6
418.5	2588.54
419.5	2603.48
420.5	2618.42
421.5	2633.35
422.5	2648.29
423.5	2663.23
424.5	2678.16
425.5	2693.1
426.5	2708.03
427.5	2722.96
428.5	2737.89
429.5	2752.82
430.5	2767.75
431.5	2782.68
432.5	2797.61
433.5	2812.53
434.5	2827.45
435.5	2842.37
436.5	2857.29
437.5	2872.21
438.5	2887.13
439.5	2902.04
