Inclusion data :
Temperature of total homogenization : 209.4 C
Pressure of total homogenization    : 17.8848 bar
Salinity                            : 8.00224 wt.% NaCl eq.
Density                             : 0.918435 g/ccm

Isochore data :
T [C]	P[bar]
209.4	17.8848
210.4	34.7087
211.4	50.915
212.4	66.8724
213.4	82.6915
214.4	98.4234
215.4	114.097
216.4	129.73
217.4	145.336
218.4	160.923
219.4	176.5
220.4	192.07
221.4	207.638
222.4	223.208
223.4	238.783
224.4	254.364
225.4	269.953
226.4	285.552
227.4	301.162
228.4	316.783
229.4	332.417
230.4	348.063
231.4	363.721
232.4	379.393
233.4	395.078
234.4	410.776
235.4	426.488
236.4	442.212
237.4	457.949
238.4	473.698
239.4	489.461
240.4	505.235
241.4	521.022
242.4	536.821
243.4	552.632
244.4	568.455
245.4	584.289
246.4	600.135
247.4	615.993
248.4	631.861
249.4	647.741
250.4	663.631
251.4	679.533
252.4	695.446
253.4	711.369
254.4	727.303
255.4	743.247
256.4	759.202
257.4	775.168
258.4	791.144
259.4	807.13
260.4	823.127
261.4	839.134
262.4	855.15
263.4	871.177
264.4	887.214
265.4	903.261
266.4	919.318
267.4	935.384
268.4	951.46
269.4	967.546
270.4	983.642
271.4	999.746
272.4	1015.86
273.4	1031.98
274.4	1048.12
275.4	1064.26
276.4	1080.41
277.4	1096.57
278.4	1112.74
279.4	1128.92
280.4	1145.11
281.4	1161.3
282.4	1177.51
283.4	1193.72
284.4	1209.94
285.4	1226.17
286.4	1242.41
287.4	1258.66
288.4	1274.91
289.4	1291.18
290.4	1307.45
291.4	1323.73
292.4	1340.01
293.4	1356.31
294.4	1372.61
295.4	1388.92
296.4	1405.24
297.4	1421.56
298.4	1437.9
299.4	1454.24
300.4	1470.58
301.4	1486.94
302.4	1503.3
303.4	1519.67
304.4	1536.04
305.4	1552.42
306.4	1568.81
307.4	1585.21
308.4	1601.61
309.4	1618.02
310.4	1634.43
311.4	1650.85
312.4	1667.28
313.4	1683.71
314.4	1700.15
315.4	1716.59
316.4	1733.04
317.4	1749.5
318.4	1765.96
319.4	1782.42
320.4	1798.9
321.4	1815.37
322.4	1831.86
323.4	1848.34
324.4	1864.84
325.4	1881.33
326.4	1897.84
327.4	1914.34
328.4	1930.86
329.4	1947.37
330.4	1963.89
331.4	1980.42
332.4	1996.95
333.4	2013.48
334.4	2030.02
335.4	2046.56
336.4	2063.11
337.4	2079.66
338.4	2096.21
339.4	2112.77
340.4	2129.33
341.4	2145.89
342.4	2162.46
343.4	2179.03
344.4	2195.6
345.4	2212.18
346.4	2228.76
347.4	2245.34
348.4	2261.92
349.4	2278.51
350.4	2295.1
351.4	2311.7
352.4	2328.29
353.4	2344.89
354.4	2361.49
355.4	2378.09
356.4	2394.7
357.4	2411.3
358.4	2427.91
359.4	2444.52
360.4	2461.13
361.4	2477.74
362.4	2494.36
363.4	2510.97
364.4	2527.59
365.4	2544.21
366.4	2560.83
367.4	2577.45
368.4	2594.07
369.4	2610.7
370.4	2627.32
371.4	2643.94
372.4	2660.57
373.4	2677.2
374.4	2693.82
375.4	2710.45
376.4	2727.07
377.4	2743.7
378.4	2760.33
379.4	2776.95
380.4	2793.58
381.4	2810.21
382.4	2826.83
383.4	2843.46
384.4	2860.09
385.4	2876.71
386.4	2893.34
387.4	2909.96
388.4	2926.58
389.4	2943.21
390.4	2959.83
391.4	2976.45
392.4	2993.07
393.4	3009.69
394.4	3026.3
395.4	3042.92
396.4	3059.53
397.4	3076.15
398.4	3092.76
399.4	3109.37
400.4	3125.97
401.4	3142.58
402.4	3159.19
403.4	3175.79
404.4	3192.39
405.4	3208.99
406.4	3225.58
407.4	3242.18
408.4	3258.77
409.4	3275.36
410.4	3291.94
411.4	3308.53
412.4	3325.11
413.4	3341.69
414.4	3358.26
415.4	3374.84
416.4	3391.41
417.4	3407.98
418.4	3424.54
419.4	3441.1
420.4	3457.66
421.4	3474.21
422.4	3490.76
423.4	3507.31
424.4	3523.86
425.4	3540.4
426.4	3556.93
427.4	3573.47
428.4	3590
429.4	3606.52
430.4	3623.05
431.4	3639.56
432.4	3656.08
433.4	3672.59
434.4	3689.09
435.4	3705.6
436.4	3722.09
437.4	3738.59
438.4	3755.08
439.4	3771.56
440.4	3788.04
441.4	3804.51
442.4	3820.98
443.4	3837.45
444.4	3853.91
445.4	3870.37
446.4	3886.82
447.4	3903.27
448.4	3919.71
449.4	3936.14
450.4	3952.57
451.4	3969
452.4	3985.42
453.4	4001.84
454.4	4018.25
455.4	4034.65
456.4	4051.05
457.4	4067.45
458.4	4083.83
459.4	4100.22
460.4	4116.59
461.4	4132.97
462.4	4149.33
463.4	4165.69
464.4	4182.04
465.4	4198.39
466.4	4214.73
467.4	4231.07
468.4	4247.4
469.4	4263.72
470.4	4280.04
471.4	4296.35
472.4	4312.66
473.4	4328.96
474.4	4345.25
475.4	4361.54
476.4	4377.82
477.4	4394.09
478.4	4410.36
479.4	4426.62
480.4	4442.87
481.4	4459.12
482.4	4475.36
483.4	4491.59
484.4	4507.82
485.4	4524.04
486.4	4540.25
487.4	4556.46
488.4	4572.65
489.4	4588.85
490.4	4605.03
491.4	4621.21
492.4	4637.38
493.4	4653.54
494.4	4669.7
495.4	4685.85
496.4	4701.99
497.4	4718.12
498.4	4734.25
499.4	4750.37
500.4	4766.48
501.4	4782.59
502.4	4798.69
503.4	4814.78
504.4	4830.86
505.4	4846.93
506.4	4863
507.4	4879.06
508.4	4895.11
509.4	4911.15
510.4	4927.19
511.4	4943.22
512.4	4959.24
513.4	4975.25
514.4	4991.26
