Inclusion data :
Temperature of total homogenization : 211.3 C
Pressure of total homogenization    : 18.2715 bar
Salinity                            : 10.2353 wt.% NaCl eq.
Density                             : 0.934397 g/ccm

Isochore data :
T [C]	P[bar]
211.3	18.2715
212.3	35.6108
213.3	52.0807
214.3	68.2126
215.3	84.1588
216.3	99.989
217.3	115.742
218.3	131.443
219.3	147.108
220.3	162.749
221.3	178.375
222.3	193.992
223.3	209.605
224.3	225.219
225.3	240.836
226.3	256.459
227.3	272.088
228.3	287.726
229.3	303.373
230.3	319.031
231.3	334.698
232.3	350.377
233.3	366.066
234.3	381.767
235.3	397.479
236.3	413.201
237.3	428.935
238.3	444.681
239.3	460.437
240.3	476.204
241.3	491.982
242.3	507.771
243.3	523.571
244.3	539.382
245.3	555.204
246.3	571.036
247.3	586.88
248.3	602.734
249.3	618.599
250.3	634.475
251.3	650.362
252.3	666.259
253.3	682.168
254.3	698.087
255.3	714.017
256.3	729.958
257.3	745.91
258.3	761.873
259.3	777.847
260.3	793.831
261.3	809.827
262.3	825.833
263.3	841.85
264.3	857.878
265.3	873.917
266.3	889.967
267.3	906.028
268.3	922.099
269.3	938.181
270.3	954.274
271.3	970.378
272.3	986.492
273.3	1002.62
274.3	1018.75
275.3	1034.9
276.3	1051.06
277.3	1067.22
278.3	1083.4
279.3	1099.59
280.3	1115.79
281.3	1132
282.3	1148.22
283.3	1164.45
284.3	1180.68
285.3	1196.93
286.3	1213.19
287.3	1229.46
288.3	1245.74
289.3	1262.03
290.3	1278.33
291.3	1294.64
292.3	1310.96
293.3	1327.29
294.3	1343.63
295.3	1359.98
296.3	1376.34
297.3	1392.7
298.3	1409.08
299.3	1425.47
300.3	1441.86
301.3	1458.27
302.3	1474.68
303.3	1491.1
304.3	1507.53
305.3	1523.98
306.3	1540.42
307.3	1556.88
308.3	1573.35
309.3	1589.82
310.3	1606.31
311.3	1622.8
312.3	1639.3
313.3	1655.81
314.3	1672.33
315.3	1688.85
316.3	1705.39
317.3	1721.93
318.3	1738.48
319.3	1755.04
320.3	1771.6
321.3	1788.17
322.3	1804.75
323.3	1821.34
324.3	1837.94
325.3	1854.54
326.3	1871.15
327.3	1887.77
328.3	1904.39
329.3	1921.02
330.3	1937.66
331.3	1954.31
332.3	1970.96
333.3	1987.62
334.3	2004.28
335.3	2020.95
336.3	2037.63
337.3	2054.32
338.3	2071.01
339.3	2087.7
340.3	2104.41
341.3	2121.11
342.3	2137.83
343.3	2154.55
344.3	2171.28
345.3	2188.01
346.3	2204.74
347.3	2221.49
348.3	2238.24
349.3	2254.99
350.3	2271.75
351.3	2288.51
352.3	2305.28
353.3	2322.05
354.3	2338.83
355.3	2355.61
356.3	2372.4
357.3	2389.19
358.3	2405.99
359.3	2422.79
360.3	2439.59
361.3	2456.4
362.3	2473.21
363.3	2490.03
364.3	2506.85
365.3	2523.68
366.3	2540.5
367.3	2557.34
368.3	2574.17
369.3	2591.01
370.3	2607.85
371.3	2624.7
372.3	2641.55
373.3	2658.4
374.3	2675.25
375.3	2692.11
376.3	2708.97
377.3	2725.83
378.3	2742.69
379.3	2759.56
380.3	2776.43
381.3	2793.3
382.3	2810.18
383.3	2827.05
384.3	2843.93
385.3	2860.81
386.3	2877.69
387.3	2894.58
388.3	2911.46
389.3	2928.35
390.3	2945.24
391.3	2962.13
392.3	2979.02
393.3	2995.91
394.3	3012.8
395.3	3029.69
396.3	3046.59
397.3	3063.49
398.3	3080.38
399.3	3097.28
400.3	3114.18
401.3	3131.07
402.3	3147.97
403.3	3164.87
404.3	3181.77
405.3	3198.67
406.3	3215.57
407.3	3232.46
408.3	3249.36
409.3	3266.26
410.3	3283.16
411.3	3300.06
412.3	3316.95
413.3	3333.85
414.3	3350.75
415.3	3367.64
416.3	3384.53
417.3	3401.43
418.3	3418.32
419.3	3435.21
420.3	3452.1
421.3	3468.99
422.3	3485.87
423.3	3502.76
424.3	3519.64
425.3	3536.53
426.3	3553.41
427.3	3570.29
428.3	3587.16
429.3	3604.04
430.3	3620.91
431.3	3637.78
432.3	3654.65
433.3	3671.52
434.3	3688.38
435.3	3705.24
436.3	3722.1
437.3	3738.96
438.3	3755.81
439.3	3772.66
440.3	3789.51
441.3	3806.36
442.3	3823.2
443.3	3840.04
444.3	3856.88
445.3	3873.71
446.3	3890.54
447.3	3907.37
448.3	3924.19
449.3	3941.01
450.3	3957.83
451.3	3974.64
452.3	3991.45
453.3	4008.26
454.3	4025.06
455.3	4041.86
456.3	4058.65
457.3	4075.44
458.3	4092.23
459.3	4109.01
460.3	4125.79
461.3	4142.56
462.3	4159.33
463.3	4176.1
464.3	4192.86
465.3	4209.61
466.3	4226.36
467.3	4243.11
468.3	4259.85
469.3	4276.59
470.3	4293.32
471.3	4310.05
472.3	4326.77
473.3	4343.49
474.3	4360.2
475.3	4376.91
476.3	4393.61
477.3	4410.31
478.3	4427
479.3	4443.68
480.3	4460.36
481.3	4477.04
482.3	4493.71
483.3	4510.37
484.3	4527.03
485.3	4543.68
486.3	4560.33
487.3	4576.97
488.3	4593.6
489.3	4610.23
490.3	4626.86
491.3	4643.47
492.3	4660.08
493.3	4676.69
494.3	4693.29
495.3	4709.88
496.3	4726.47
497.3	4743.04
498.3	4759.62
499.3	4776.18
500.3	4792.75
501.3	4809.3
502.3	4825.85
503.3	4842.39
504.3	4858.92
505.3	4875.45
506.3	4891.97
507.3	4908.48
508.3	4924.99
509.3	4941.49
510.3	4957.98
511.3	4974.47
512.3	4990.95
