Inclusion data :
Temperature of total homogenization : 228.6 C
Pressure of total homogenization    : 25.5257 bar
Salinity                            : 10.2353 wt.% NaCl eq.
Density                             : 0.915799 g/ccm

Isochore data :
T [C]	P[bar]
228.6	25.5257
229.6	41.7781
230.6	57.5228
231.6	73.0226
232.6	88.3757
233.6	103.632
234.6	118.822
235.6	133.963
236.6	149.07
237.6	164.151
238.6	179.215
239.6	194.267
240.6	209.311
241.6	224.351
242.6	239.388
243.6	254.426
244.6	269.466
245.6	284.509
246.6	299.557
247.6	314.61
248.6	329.669
249.6	344.735
250.6	359.807
251.6	374.887
252.6	389.974
253.6	405.069
254.6	420.173
255.6	435.284
256.6	450.403
257.6	465.531
258.6	480.667
259.6	495.812
260.6	510.966
261.6	526.128
262.6	541.299
263.6	556.479
264.6	571.667
265.6	586.865
266.6	602.071
267.6	617.287
268.6	632.511
269.6	647.745
270.6	662.988
271.6	678.24
272.6	693.501
273.6	708.772
274.6	724.052
275.6	739.341
276.6	754.639
277.6	769.946
278.6	785.263
279.6	800.589
280.6	815.925
281.6	831.27
282.6	846.624
283.6	861.987
284.6	877.36
285.6	892.742
286.6	908.133
287.6	923.534
288.6	938.944
289.6	954.363
290.6	969.791
291.6	985.228
292.6	1000.67
293.6	1016.13
294.6	1031.6
295.6	1047.07
296.6	1062.55
297.6	1078.04
298.6	1093.54
299.6	1109.05
300.6	1124.57
301.6	1140.1
302.6	1155.64
303.6	1171.18
304.6	1186.73
305.6	1202.3
306.6	1217.87
307.6	1233.45
308.6	1249.04
309.6	1264.63
310.6	1280.24
311.6	1295.85
312.6	1311.47
313.6	1327.1
314.6	1342.74
315.6	1358.39
316.6	1374.04
317.6	1389.7
318.6	1405.37
319.6	1421.05
320.6	1436.74
321.6	1452.43
322.6	1468.13
323.6	1483.84
324.6	1499.56
325.6	1515.28
326.6	1531.02
327.6	1546.76
328.6	1562.5
329.6	1578.26
330.6	1594.02
331.6	1609.79
332.6	1625.56
333.6	1641.35
334.6	1657.14
335.6	1672.93
336.6	1688.74
337.6	1704.55
338.6	1720.36
339.6	1736.19
340.6	1752.02
341.6	1767.85
342.6	1783.7
343.6	1799.55
344.6	1815.4
345.6	1831.26
346.6	1847.13
347.6	1863.01
348.6	1878.89
349.6	1894.77
350.6	1910.67
351.6	1926.56
352.6	1942.47
353.6	1958.38
354.6	1974.29
355.6	1990.21
356.6	2006.14
357.6	2022.07
358.6	2038
359.6	2053.94
360.6	2069.89
361.6	2085.84
362.6	2101.8
363.6	2117.76
364.6	2133.73
365.6	2149.7
366.6	2165.67
367.6	2181.65
368.6	2197.64
369.6	2213.62
370.6	2229.62
371.6	2245.61
372.6	2261.61
373.6	2277.62
374.6	2293.63
375.6	2309.64
376.6	2325.66
377.6	2341.68
378.6	2357.7
379.6	2373.73
380.6	2389.76
381.6	2405.8
382.6	2421.84
383.6	2437.88
384.6	2453.92
385.6	2469.97
386.6	2486.02
387.6	2502.07
388.6	2518.13
389.6	2534.19
390.6	2550.25
391.6	2566.31
392.6	2582.38
393.6	2598.45
394.6	2614.52
395.6	2630.6
396.6	2646.67
397.6	2662.75
398.6	2678.83
399.6	2694.91
400.6	2711
401.6	2727.08
402.6	2743.17
403.6	2759.26
404.6	2775.35
405.6	2791.44
406.6	2807.53
407.6	2823.63
408.6	2839.72
409.6	2855.82
410.6	2871.92
411.6	2888.02
412.6	2904.12
413.6	2920.22
414.6	2936.32
415.6	2952.42
416.6	2968.53
417.6	2984.63
418.6	3000.73
419.6	3016.84
420.6	3032.94
421.6	3049.05
422.6	3065.15
423.6	3081.25
424.6	3097.36
425.6	3113.46
426.6	3129.57
427.6	3145.67
428.6	3161.77
429.6	3177.88
430.6	3193.98
431.6	3210.08
432.6	3226.18
433.6	3242.28
434.6	3258.38
435.6	3274.48
436.6	3290.58
437.6	3306.68
438.6	3322.77
439.6	3338.87
440.6	3354.96
441.6	3371.05
442.6	3387.14
443.6	3403.23
444.6	3419.32
445.6	3435.41
446.6	3451.49
447.6	3467.57
448.6	3483.65
449.6	3499.73
450.6	3515.81
451.6	3531.88
452.6	3547.96
453.6	3564.03
454.6	3580.1
455.6	3596.16
456.6	3612.22
457.6	3628.29
458.6	3644.34
459.6	3660.4
460.6	3676.45
461.6	3692.5
462.6	3708.55
463.6	3724.6
464.6	3740.64
465.6	3756.68
466.6	3772.71
467.6	3788.75
468.6	3804.78
469.6	3820.8
470.6	3836.83
471.6	3852.85
472.6	3868.86
