Inclusion data :
Temperature of total homogenization : 212.3 C
Pressure of total homogenization    : 18.7879 bar
Salinity                            : 9.20911 wt.% NaCl eq.
Density                             : 0.925064 g/ccm

Isochore data :
T [C]	P[bar]
212.3	18.7879
213.3	35.7684
214.3	52.0414
215.3	68.0271
216.3	83.8524
217.3	99.5762
218.3	115.232
219.3	130.841
220.3	146.418
221.3	161.973
222.3	177.514
223.3	193.048
224.3	208.578
225.3	224.108
226.3	239.642
227.3	255.181
228.3	270.728
229.3	286.283
230.3	301.848
231.3	317.423
232.3	333.009
233.3	348.607
234.3	364.216
235.3	379.837
236.3	395.469
237.3	411.114
238.3	426.77
239.3	442.438
240.3	458.117
241.3	473.809
242.3	489.511
243.3	505.225
244.3	520.95
245.3	536.687
246.3	552.435
247.3	568.193
248.3	583.963
249.3	599.743
250.3	615.535
251.3	631.337
252.3	647.15
253.3	662.974
254.3	678.809
255.3	694.654
256.3	710.509
257.3	726.376
258.3	742.253
259.3	758.14
260.3	774.038
261.3	789.947
262.3	805.866
263.3	821.795
264.3	837.735
265.3	853.685
266.3	869.646
267.3	885.616
268.3	901.597
269.3	917.588
270.3	933.59
271.3	949.601
272.3	965.623
273.3	981.654
274.3	997.696
275.3	1013.75
276.3	1029.81
277.3	1045.88
278.3	1061.96
279.3	1078.05
280.3	1094.15
281.3	1110.26
282.3	1126.38
283.3	1142.51
284.3	1158.65
285.3	1174.8
286.3	1190.95
287.3	1207.12
288.3	1223.29
289.3	1239.48
290.3	1255.67
291.3	1271.88
292.3	1288.09
293.3	1304.31
294.3	1320.54
295.3	1336.77
296.3	1353.02
297.3	1369.28
298.3	1385.54
299.3	1401.81
300.3	1418.09
301.3	1434.38
302.3	1450.68
303.3	1466.98
304.3	1483.29
305.3	1499.62
306.3	1515.94
307.3	1532.28
308.3	1548.62
309.3	1564.98
310.3	1581.34
311.3	1597.7
312.3	1614.08
313.3	1630.46
314.3	1646.85
315.3	1663.24
316.3	1679.65
317.3	1696.06
318.3	1712.47
319.3	1728.9
320.3	1745.33
321.3	1761.76
322.3	1778.21
323.3	1794.66
324.3	1811.11
325.3	1827.58
326.3	1844.05
327.3	1860.52
328.3	1877
329.3	1893.49
330.3	1909.98
331.3	1926.48
332.3	1942.99
333.3	1959.5
334.3	1976.01
335.3	1992.53
336.3	2009.06
337.3	2025.59
338.3	2042.13
339.3	2058.67
340.3	2075.22
341.3	2091.77
342.3	2108.33
343.3	2124.89
344.3	2141.45
345.3	2158.02
346.3	2174.6
347.3	2191.18
348.3	2207.76
349.3	2224.35
350.3	2240.94
351.3	2257.54
352.3	2274.14
353.3	2290.74
354.3	2307.35
355.3	2323.96
356.3	2340.57
357.3	2357.19
358.3	2373.81
359.3	2390.44
360.3	2407.07
361.3	2423.7
362.3	2440.33
363.3	2456.97
364.3	2473.61
365.3	2490.25
366.3	2506.89
367.3	2523.54
368.3	2540.19
369.3	2556.84
370.3	2573.5
371.3	2590.15
372.3	2606.81
373.3	2623.47
374.3	2640.14
375.3	2656.8
376.3	2673.47
377.3	2690.13
378.3	2706.8
379.3	2723.47
380.3	2740.15
381.3	2756.82
382.3	2773.5
383.3	2790.17
384.3	2806.85
385.3	2823.53
386.3	2840.2
387.3	2856.88
388.3	2873.56
389.3	2890.24
390.3	2906.92
391.3	2923.61
392.3	2940.29
393.3	2956.97
394.3	2973.65
395.3	2990.33
396.3	3007.02
397.3	3023.7
398.3	3040.38
399.3	3057.06
400.3	3073.74
401.3	3090.42
402.3	3107.1
403.3	3123.78
404.3	3140.46
405.3	3157.14
406.3	3173.82
407.3	3190.49
408.3	3207.17
409.3	3223.84
410.3	3240.52
411.3	3257.19
412.3	3273.86
413.3	3290.53
414.3	3307.19
415.3	3323.86
416.3	3340.52
417.3	3357.19
418.3	3373.85
419.3	3390.51
420.3	3407.16
421.3	3423.82
422.3	3440.47
423.3	3457.12
424.3	3473.77
425.3	3490.41
426.3	3507.06
427.3	3523.7
428.3	3540.33
429.3	3556.97
430.3	3573.6
431.3	3590.23
432.3	3606.86
433.3	3623.48
434.3	3640.1
435.3	3656.72
436.3	3673.34
437.3	3689.95
438.3	3706.56
439.3	3723.16
440.3	3739.76
441.3	3756.36
442.3	3772.96
443.3	3789.55
444.3	3806.13
445.3	3822.72
446.3	3839.3
447.3	3855.87
448.3	3872.44
449.3	3889.01
450.3	3905.57
451.3	3922.13
452.3	3938.69
453.3	3955.24
454.3	3971.78
455.3	3988.33
456.3	4004.86
457.3	4021.4
458.3	4037.92
459.3	4054.45
460.3	4070.97
461.3	4087.48
462.3	4103.99
463.3	4120.49
464.3	4136.99
465.3	4153.49
466.3	4169.97
467.3	4186.46
468.3	4202.94
469.3	4219.41
470.3	4235.88
471.3	4252.34
472.3	4268.8
473.3	4285.25
474.3	4301.7
475.3	4318.14
476.3	4334.57
477.3	4351
478.3	4367.43
479.3	4383.84
480.3	4400.26
481.3	4416.66
482.3	4433.06
483.3	4449.46
484.3	4465.84
485.3	4482.23
486.3	4498.6
487.3	4514.97
488.3	4531.34
489.3	4547.69
490.3	4564.04
491.3	4580.39
492.3	4596.73
493.3	4613.06
494.3	4629.38
495.3	4645.7
496.3	4662.01
497.3	4678.32
498.3	4694.62
499.3	4710.91
500.3	4727.19
501.3	4743.47
502.3	4759.74
503.3	4776.01
504.3	4792.26
505.3	4808.51
506.3	4824.76
507.3	4840.99
508.3	4857.22
509.3	4873.44
510.3	4889.66
511.3	4905.87
512.3	4922.07
513.3	4938.26
514.3	4954.45
515.3	4970.62
516.3	4986.79
