Inclusion data :
Temperature of total homogenization : 234.4 C
Pressure of total homogenization    : 28.0635 bar
Salinity                            : 11.8141 wt.% NaCl eq.
Density                             : 0.922577 g/ccm

Isochore data :
T [C]	P[bar]
234.4	28.0635
235.4	44.3463
236.4	60.0861
237.4	75.5557
238.4	90.8613
239.4	106.058
240.4	121.178
241.4	136.242
242.4	151.265
243.4	166.258
244.4	181.229
245.4	196.183
246.4	211.126
247.4	226.059
248.4	240.988
249.4	255.913
250.4	270.836
251.4	285.76
252.4	300.685
253.4	315.612
254.4	330.541
255.4	345.475
256.4	360.413
257.4	375.355
258.4	390.302
259.4	405.256
260.4	420.214
261.4	435.18
262.4	450.151
263.4	465.129
264.4	480.114
265.4	495.107
266.4	510.106
267.4	525.113
268.4	540.128
269.4	555.151
270.4	570.182
271.4	585.221
272.4	600.268
273.4	615.323
274.4	630.387
275.4	645.46
276.4	660.541
277.4	675.632
278.4	690.731
279.4	705.839
280.4	720.956
281.4	736.082
282.4	751.217
283.4	766.362
284.4	781.516
285.4	796.679
286.4	811.852
287.4	827.034
288.4	842.225
289.4	857.426
290.4	872.636
291.4	887.855
292.4	903.085
293.4	918.323
294.4	933.572
295.4	948.829
296.4	964.096
297.4	979.373
298.4	994.66
299.4	1009.96
300.4	1025.26
301.4	1040.58
302.4	1055.9
303.4	1071.23
304.4	1086.58
305.4	1101.93
306.4	1117.29
307.4	1132.66
308.4	1148.04
309.4	1163.43
310.4	1178.83
311.4	1194.24
312.4	1209.66
313.4	1225.09
314.4	1240.53
315.4	1255.97
316.4	1271.43
317.4	1286.89
318.4	1302.37
319.4	1317.85
320.4	1333.34
321.4	1348.84
322.4	1364.35
323.4	1379.87
324.4	1395.4
325.4	1410.93
326.4	1426.48
327.4	1442.03
328.4	1457.59
329.4	1473.16
330.4	1488.74
331.4	1504.33
332.4	1519.93
333.4	1535.53
334.4	1551.15
335.4	1566.77
336.4	1582.4
337.4	1598.04
338.4	1613.68
339.4	1629.34
340.4	1645
341.4	1660.67
342.4	1676.35
343.4	1692.04
344.4	1707.73
345.4	1723.44
346.4	1739.15
347.4	1754.86
348.4	1770.59
349.4	1786.32
350.4	1802.06
351.4	1817.81
352.4	1833.57
353.4	1849.33
354.4	1865.1
355.4	1880.88
356.4	1896.66
357.4	1912.45
358.4	1928.25
359.4	1944.06
360.4	1959.87
361.4	1975.69
362.4	1991.51
363.4	2007.34
364.4	2023.18
365.4	2039.03
366.4	2054.88
367.4	2070.74
368.4	2086.6
369.4	2102.47
370.4	2118.35
371.4	2134.23
372.4	2150.12
373.4	2166.01
374.4	2181.91
375.4	2197.82
376.4	2213.73
377.4	2229.65
378.4	2245.57
379.4	2261.5
380.4	2277.44
381.4	2293.37
