Inclusion data :
Temperature of total homogenization : 243 C
Pressure of total homogenization    : 33.4722 bar
Salinity                            : 8.67971 wt.% NaCl eq.
Density                             : 0.886084 g/ccm

Isochore data :
T [C]	P[bar]
243	33.4722
244	48.5089
245	63.3058
246	77.9667
247	92.5403
248	107.054
249	121.524
250	135.963
251	150.379
252	164.778
253	179.165
254	193.544
255	207.918
256	222.288
257	236.658
258	251.029
259	265.401
260	279.777
261	294.157
262	308.541
263	322.931
264	337.327
265	351.73
266	366.139
267	380.555
268	394.978
269	409.409
270	423.847
271	438.293
272	452.747
273	467.208
274	481.678
275	496.155
276	510.641
277	525.134
278	539.636
279	554.146
280	568.663
281	583.189
282	597.723
283	612.265
284	626.815
285	641.373
286	655.94
287	670.514
288	685.096
289	699.687
290	714.285
291	728.892
292	743.506
293	758.128
294	772.759
295	787.397
296	802.043
297	816.697
298	831.359
299	846.028
300	860.705
301	875.39
302	890.083
303	904.783
304	919.491
305	934.206
306	948.929
307	963.66
308	978.397
309	993.143
310	1007.9
311	1022.65
312	1037.42
313	1052.2
314	1066.98
315	1081.77
316	1096.56
317	1111.36
318	1126.17
319	1140.99
320	1155.81
321	1170.64
322	1185.48
323	1200.32
324	1215.17
325	1230.03
326	1244.89
327	1259.76
328	1274.63
329	1289.52
330	1304.4
331	1319.3
332	1334.2
333	1349.1
334	1364.02
335	1378.94
336	1393.86
337	1408.79
338	1423.72
339	1438.67
340	1453.61
341	1468.56
342	1483.52
343	1498.49
344	1513.45
345	1528.43
346	1543.41
347	1558.39
348	1573.38
349	1588.38
350	1603.37
351	1618.38
352	1633.39
353	1648.4
354	1663.42
355	1678.44
356	1693.47
357	1708.5
358	1723.54
359	1738.58
360	1753.62
361	1768.67
362	1783.73
363	1798.78
364	1813.85
365	1828.91
366	1843.98
367	1859.05
368	1874.13
369	1889.21
370	1904.29
371	1919.38
372	1934.47
373	1949.57
374	1964.66
375	1979.77
376	1994.87
377	2009.98
378	2025.09
379	2040.2
380	2055.31
381	2070.43
382	2085.55
383	2100.68
384	2115.8
385	2130.93
386	2146.07
387	2161.2
388	2176.34
389	2191.47
390	2206.61
391	2221.76
392	2236.9
393	2252.05
394	2267.2
395	2282.35
396	2297.5
397	2312.65
398	2327.81
399	2342.96
400	2358.12
401	2373.28
402	2388.44
403	2403.61
404	2418.77
405	2433.93
406	2449.1
407	2464.27
408	2479.43
409	2494.6
410	2509.77
411	2524.94
412	2540.11
413	2555.28
414	2570.45
415	2585.62
416	2600.8
417	2615.97
418	2631.14
419	2646.31
420	2661.49
421	2676.66
422	2691.83
423	2707.01
424	2722.18
425	2737.35
426	2752.52
427	2767.69
428	2782.87
429	2798.04
430	2813.21
431	2828.37
432	2843.54
433	2858.71
434	2873.88
435	2889.04
436	2904.21
437	2919.37
438	2934.54
439	2949.7
440	2964.86
441	2980.02
442	2995.18
443	3010.33
444	3025.49
445	3040.64
446	3055.79
447	3070.94
448	3086.09
449	3101.24
450	3116.38
451	3131.53
452	3146.67
453	3161.81
454	3176.94
455	3192.08
456	3207.21
457	3222.34
458	3237.47
459	3252.59
460	3267.72
461	3282.84
462	3297.95
463	3313.07
464	3328.18
465	3343.29
466	3358.4
467	3373.5
468	3388.61
469	3403.7
470	3418.8
471	3433.89
472	3448.98
473	3464.07
474	3479.15
475	3494.23
476	3509.31
477	3524.38
478	3539.45
479	3554.52
480	3569.58
481	3584.64
482	3599.69
483	3614.74
484	3629.79
485	3644.84
486	3659.88
487	3674.91
488	3689.95
489	3704.97
490	3720
491	3735.02
492	3750.04
493	3765.05
494	3780.06
495	3795.06
496	3810.06
497	3825.05
498	3840.04
499	3855.03
500	3870.01
501	3884.99
502	3899.96
503	3914.93
504	3929.89
505	3944.85
506	3959.8
507	3974.75
508	3989.7
509	4004.64
510	4019.57
511	4034.5
512	4049.43
513	4064.34
514	4079.26
515	4094.17
516	4109.07
517	4123.97
518	4138.86
519	4153.75
520	4168.64
521	4183.51
522	4198.38
523	4213.25
524	4228.11
525	4242.97
526	4257.82
527	4272.66
528	4287.5
529	4302.34
530	4317.16
531	4331.98
532	4346.8
533	4361.61
534	4376.42
535	4391.21
536	4406.01
537	4420.79
538	4435.57
539	4450.35
540	4465.12
541	4479.88
542	4494.64
543	4509.39
544	4524.13
545	4538.87
546	4553.6
547	4568.33
548	4583.05
549	4597.76
550	4612.47
551	4627.17
552	4641.86
553	4656.55
554	4671.23
555	4685.91
556	4700.57
557	4715.23
558	4729.89
559	4744.54
560	4759.18
561	4773.82
562	4788.44
563	4803.07
564	4817.68
565	4832.29
566	4846.89
567	4861.49
568	4876.07
569	4890.66
570	4905.23
571	4919.8
572	4934.36
573	4948.91
574	4963.46
575	4978
576	4992.53
