Inclusion data :
Temperature of total homogenization : 260.3 C
Pressure of total homogenization    : 44.9648 bar
Salinity                            : 8.27535 wt.% NaCl eq.
Density                             : 0.861031 g/ccm

Isochore data :
T [C]	P[bar]
260.3	44.9648
261.3	58.9055
262.3	72.7255
263.3	86.4685
264.3	100.159
265.3	113.811
266.3	127.436
267.3	141.041
268.3	154.631
269.3	168.211
270.3	181.783
271.3	195.35
272.3	208.914
273.3	222.477
274.3	236.04
275.3	249.605
276.3	263.172
277.3	276.743
278.3	290.317
279.3	303.896
280.3	317.48
281.3	331.07
282.3	344.665
283.3	358.266
284.3	371.874
285.3	385.488
286.3	399.109
287.3	412.737
288.3	426.372
289.3	440.013
290.3	453.662
291.3	467.318
292.3	480.982
293.3	494.653
294.3	508.331
295.3	522.016
296.3	535.709
297.3	549.409
298.3	563.116
299.3	576.831
300.3	590.553
301.3	604.282
302.3	618.019
303.3	631.763
304.3	645.515
305.3	659.274
306.3	673.04
307.3	686.813
308.3	700.593
309.3	714.381
310.3	728.176
311.3	741.977
312.3	755.786
313.3	769.602
314.3	783.425
315.3	797.255
316.3	811.092
317.3	824.936
318.3	838.787
319.3	852.644
320.3	866.508
321.3	880.379
322.3	894.257
323.3	908.141
324.3	922.032
325.3	935.929
326.3	949.833
327.3	963.743
328.3	977.66
329.3	991.583
330.3	1005.51
331.3	1019.45
332.3	1033.39
333.3	1047.34
334.3	1061.29
335.3	1075.25
336.3	1089.22
337.3	1103.19
338.3	1117.17
339.3	1131.15
340.3	1145.14
341.3	1159.13
342.3	1173.13
343.3	1187.14
344.3	1201.15
345.3	1215.17
346.3	1229.19
347.3	1243.22
348.3	1257.25
349.3	1271.29
350.3	1285.33
351.3	1299.38
352.3	1313.44
353.3	1327.49
354.3	1341.56
355.3	1355.63
356.3	1369.7
357.3	1383.78
358.3	1397.86
359.3	1411.95
360.3	1426.04
361.3	1440.14
362.3	1454.24
363.3	1468.34
364.3	1482.45
365.3	1496.57
366.3	1510.69
367.3	1524.81
368.3	1538.94
369.3	1553.07
370.3	1567.2
371.3	1581.34
372.3	1595.48
373.3	1609.63
374.3	1623.78
375.3	1637.93
376.3	1652.09
377.3	1666.25
378.3	1680.41
379.3	1694.58
380.3	1708.75
381.3	1722.93
382.3	1737.1
383.3	1751.28
384.3	1765.47
385.3	1779.65
386.3	1793.84
387.3	1808.04
388.3	1822.23
389.3	1836.43
390.3	1850.63
391.3	1864.84
392.3	1879.04
393.3	1893.25
394.3	1907.46
395.3	1921.68
396.3	1935.89
397.3	1950.11
398.3	1964.33
399.3	1978.56
400.3	1992.78
401.3	2007.01
402.3	2021.24
403.3	2035.47
404.3	2049.7
405.3	2063.94
406.3	2078.17
407.3	2092.41
408.3	2106.65
409.3	2120.89
410.3	2135.14
411.3	2149.38
412.3	2163.63
413.3	2177.87
414.3	2192.12
415.3	2206.37
416.3	2220.62
417.3	2234.87
418.3	2249.13
419.3	2263.38
420.3	2277.64
421.3	2291.89
422.3	2306.15
423.3	2320.4
424.3	2334.66
425.3	2348.92
426.3	2363.18
427.3	2377.44
428.3	2391.7
429.3	2405.96
430.3	2420.22
431.3	2434.48
432.3	2448.74
433.3	2463
434.3	2477.26
435.3	2491.52
436.3	2505.78
437.3	2520.05
438.3	2534.31
439.3	2548.57
440.3	2562.83
441.3	2577.09
442.3	2591.35
443.3	2605.6
444.3	2619.86
445.3	2634.12
446.3	2648.38
447.3	2662.64
448.3	2676.89
449.3	2691.15
450.3	2705.4
451.3	2719.65
452.3	2733.91
453.3	2748.16
454.3	2762.41
455.3	2776.66
456.3	2790.91
457.3	2805.15
458.3	2819.4
459.3	2833.64
460.3	2847.88
461.3	2862.13
462.3	2876.37
463.3	2890.6
464.3	2904.84
465.3	2919.08
466.3	2933.31
467.3	2947.54
468.3	2961.77
469.3	2976
470.3	2990.22
471.3	3004.45
472.3	3018.67
473.3	3032.89
474.3	3047.11
475.3	3061.32
476.3	3075.54
477.3	3089.75
478.3	3103.96
479.3	3118.16
480.3	3132.37
481.3	3146.57
482.3	3160.77
483.3	3174.97
484.3	3189.16
485.3	3203.35
486.3	3217.54
487.3	3231.72
488.3	3245.91
489.3	3260.09
490.3	3274.27
491.3	3288.44
492.3	3302.61
493.3	3316.78
494.3	3330.94
495.3	3345.11
496.3	3359.27
497.3	3373.42
498.3	3387.57
499.3	3401.72
500.3	3415.87
501.3	3430.01
502.3	3444.15
503.3	3458.29
504.3	3472.42
505.3	3486.55
506.3	3500.67
507.3	3514.79
508.3	3528.91
509.3	3543.02
510.3	3557.13
511.3	3571.24
512.3	3585.34
513.3	3599.44
514.3	3613.54
515.3	3627.63
516.3	3641.71
517.3	3655.8
518.3	3669.88
519.3	3683.95
520.3	3698.02
521.3	3712.09
522.3	3726.15
523.3	3740.21
524.3	3754.26
525.3	3768.31
526.3	3782.35
527.3	3796.39
528.3	3810.43
529.3	3824.46
530.3	3838.49
531.3	3852.51
532.3	3866.53
533.3	3880.54
534.3	3894.55
535.3	3908.55
536.3	3922.55
537.3	3936.55
538.3	3950.54
539.3	3964.52
540.3	3978.5
541.3	3992.48
542.3	4006.45
543.3	4020.41
544.3	4034.37
545.3	4048.33
546.3	4062.28
547.3	4076.22
548.3	4090.16
549.3	4104.1
550.3	4118.02
551.3	4131.95
552.3	4145.87
553.3	4159.78
554.3	4173.69
555.3	4187.59
556.3	4201.49
557.3	4215.38
558.3	4229.27
559.3	4243.15
560.3	4257.03
561.3	4270.9
562.3	4284.76
563.3	4298.62
564.3	4312.48
565.3	4326.33
566.3	4340.17
567.3	4354.01
568.3	4367.84
569.3	4381.66
570.3	4395.48
571.3	4409.3
572.3	4423.11
573.3	4436.91
574.3	4450.71
575.3	4464.5
576.3	4478.28
577.3	4492.06
578.3	4505.84
579.3	4519.6
580.3	4533.37
581.3	4547.12
582.3	4560.87
583.3	4574.61
584.3	4588.35
585.3	4602.08
586.3	4615.81
587.3	4629.53
588.3	4643.24
589.3	4656.95
590.3	4670.65
591.3	4684.34
592.3	4698.03
593.3	4711.71
594.3	4725.39
595.3	4739.06
596.3	4752.72
597.3	4766.38
598.3	4780.03
599.3	4793.68
600.3	4807.31
601.3	4820.95
602.3	4834.57
603.3	4848.19
604.3	4861.8
605.3	4875.41
606.3	4889.01
607.3	4902.6
608.3	4916.19
609.3	4929.77
610.3	4943.34
611.3	4956.91
612.3	4970.47
613.3	4984.02
614.3	4997.57
