Inclusion data :
Temperature of total homogenization : 294.2 C
Pressure of total homogenization    : 74.4849 bar
Salinity                            : 10.6092 wt.% NaCl eq.
Density                             : 0.83696 g/ccm

Isochore data :
T [C]	P[bar]
294.2	74.4849
295.2	86.7471
296.2	98.9594
297.2	111.135
298.2	123.283
299.2	135.41
300.2	147.521
301.2	159.62
302.2	171.71
303.2	183.794
304.2	195.873
305.2	207.949
306.2	220.025
307.2	232.099
308.2	244.175
309.2	256.252
310.2	268.332
311.2	280.415
312.2	292.501
313.2	304.59
314.2	316.685
315.2	328.784
316.2	340.887
317.2	352.996
318.2	365.111
319.2	377.231
320.2	389.356
321.2	401.488
322.2	413.626
323.2	425.77
324.2	437.921
325.2	450.077
326.2	462.241
327.2	474.41
328.2	486.587
329.2	498.77
330.2	510.96
331.2	523.156
332.2	535.36
333.2	547.57
334.2	559.787
335.2	572.011
336.2	584.242
337.2	596.479
338.2	608.724
339.2	620.975
340.2	633.233
341.2	645.498
342.2	657.77
343.2	670.049
344.2	682.335
345.2	694.627
346.2	706.927
347.2	719.233
348.2	731.546
349.2	743.865
350.2	756.192
351.2	768.525
352.2	780.865
353.2	793.211
354.2	805.565
355.2	817.924
356.2	830.291
357.2	842.664
358.2	855.043
359.2	867.429
360.2	879.822
361.2	892.221
362.2	904.626
363.2	917.038
364.2	929.456
365.2	941.88
366.2	954.311
367.2	966.748
368.2	979.191
369.2	991.64
370.2	1004.1
371.2	1016.56
372.2	1029.02
373.2	1041.5
374.2	1053.98
375.2	1066.46
376.2	1078.95
377.2	1091.45
378.2	1103.95
379.2	1116.46
380.2	1128.98
381.2	1141.5
382.2	1154.02
383.2	1166.56
384.2	1179.09
385.2	1191.64
386.2	1204.18
387.2	1216.74
388.2	1229.3
389.2	1241.86
390.2	1254.43
391.2	1267.01
392.2	1279.59
393.2	1292.17
394.2	1304.76
395.2	1317.36
396.2	1329.96
397.2	1342.56
398.2	1355.18
399.2	1367.79
400.2	1380.41
401.2	1393.04
402.2	1405.67
403.2	1418.3
404.2	1430.94
405.2	1443.59
406.2	1456.24
407.2	1468.89
408.2	1481.55
409.2	1494.21
410.2	1506.88
411.2	1519.55
412.2	1532.23
413.2	1544.91
414.2	1557.59
415.2	1570.28
416.2	1582.97
417.2	1595.67
418.2	1608.37
419.2	1621.08
420.2	1633.79
421.2	1646.5
422.2	1659.22
423.2	1671.94
424.2	1684.66
425.2	1697.39
426.2	1710.13
427.2	1722.86
428.2	1735.6
429.2	1748.35
430.2	1761.09
431.2	1773.84
432.2	1786.6
433.2	1799.35
434.2	1812.11
435.2	1824.88
436.2	1837.65
437.2	1850.42
438.2	1863.19
439.2	1875.97
440.2	1888.75
441.2	1901.53
442.2	1914.32
443.2	1927.1
444.2	1939.9
445.2	1952.69
446.2	1965.49
447.2	1978.29
448.2	1991.09
449.2	2003.9
450.2	2016.7
451.2	2029.51
452.2	2042.33
453.2	2055.14
454.2	2067.96
455.2	2080.78
456.2	2093.6
457.2	2106.43
458.2	2119.26
459.2	2132.09
460.2	2144.92
461.2	2157.75
462.2	2170.59
463.2	2183.42
464.2	2196.26
465.2	2209.1
466.2	2221.95
467.2	2234.79
468.2	2247.64
469.2	2260.49
470.2	2273.34
471.2	2286.19
472.2	2299.04
473.2	2311.9
474.2	2324.75
475.2	2337.61
476.2	2350.47
477.2	2363.33
478.2	2376.19
479.2	2389.06
480.2	2401.92
481.2	2414.78
482.2	2427.65
483.2	2440.52
484.2	2453.39
485.2	2466.26
486.2	2479.13
487.2	2492
488.2	2504.87
489.2	2517.74
490.2	2530.62
491.2	2543.49
492.2	2556.36
493.2	2569.24
494.2	2582.12
495.2	2594.99
496.2	2607.87
497.2	2620.75
498.2	2633.62
499.2	2646.5
500.2	2659.38
501.2	2672.26
502.2	2685.14
503.2	2698.01
504.2	2710.89
505.2	2723.77
506.2	2736.65
507.2	2749.53
508.2	2762.41
