Inclusion data :
Temperature of total homogenization : 163.5 C
Pressure of total homogenization    : 6.29368 bar
Salinity                            : 9.4697 wt.% NaCl eq.
Density                             : 0.974341 g/ccm

Isochore data :
T [C]	P[bar]
163.5	6.29368
164.5	25.8365
165.5	42.6953
166.5	59.1058
167.5	75.3189
168.5	91.4323
169.5	107.497
170.5	123.545
171.5	139.597
172.5	155.668
173.5	171.77
174.5	187.91
175.5	204.094
176.5	220.326
177.5	236.608
178.5	252.943
179.5	269.33
180.5	285.77
181.5	302.262
182.5	318.805
183.5	335.396
184.5	352.035
185.5	368.719
186.5	385.447
187.5	402.216
188.5	419.025
189.5	435.871
190.5	452.753
191.5	469.668
192.5	486.616
193.5	503.595
194.5	520.603
195.5	537.638
196.5	554.701
197.5	571.79
198.5	588.904
199.5	606.041
200.5	623.203
201.5	640.386
202.5	657.593
203.5	674.82
204.5	692.069
205.5	709.339
206.5	726.629
207.5	743.939
208.5	761.269
209.5	778.619
210.5	795.988
211.5	813.376
212.5	830.783
213.5	848.209
214.5	865.653
215.5	883.116
216.5	900.597
217.5	918.096
218.5	935.613
219.5	953.148
220.5	970.701
221.5	988.271
222.5	1005.86
223.5	1023.46
224.5	1041.09
225.5	1058.73
226.5	1076.38
227.5	1094.06
228.5	1111.75
229.5	1129.45
230.5	1147.17
231.5	1164.91
232.5	1182.67
233.5	1200.44
234.5	1218.23
235.5	1236.03
236.5	1253.85
237.5	1271.69
238.5	1289.54
239.5	1307.41
240.5	1325.29
241.5	1343.18
242.5	1361.1
243.5	1379.02
244.5	1396.96
245.5	1414.92
246.5	1432.89
247.5	1450.87
248.5	1468.87
249.5	1486.89
250.5	1504.91
251.5	1522.95
252.5	1541.01
253.5	1559.08
254.5	1577.16
255.5	1595.26
256.5	1613.36
257.5	1631.49
258.5	1649.62
259.5	1667.77
260.5	1685.93
261.5	1704.1
262.5	1722.29
263.5	1740.48
264.5	1758.69
265.5	1776.91
266.5	1795.15
267.5	1813.39
268.5	1831.65
269.5	1849.92
270.5	1868.2
271.5	1886.49
272.5	1904.79
273.5	1923.1
274.5	1941.43
275.5	1959.76
276.5	1978.11
277.5	1996.46
278.5	2014.83
279.5	2033.2
280.5	2051.59
281.5	2069.98
282.5	2088.39
283.5	2106.8
284.5	2125.23
285.5	2143.66
286.5	2162.1
287.5	2180.56
288.5	2199.02
289.5	2217.49
290.5	2235.96
291.5	2254.45
292.5	2272.94
293.5	2291.45
294.5	2309.96
295.5	2328.48
296.5	2347
297.5	2365.54
298.5	2384.08
299.5	2402.63
300.5	2421.19
301.5	2439.75
302.5	2458.32
303.5	2476.9
304.5	2495.48
305.5	2514.07
306.5	2532.67
307.5	2551.27
308.5	2569.88
309.5	2588.5
310.5	2607.12
311.5	2625.75
312.5	2644.38
313.5	2663.02
314.5	2681.66
315.5	2700.31
316.5	2718.96
317.5	2737.62
318.5	2756.28
319.5	2774.95
320.5	2793.63
321.5	2812.3
322.5	2830.98
323.5	2849.67
324.5	2868.36
325.5	2887.05
326.5	2905.75
327.5	2924.45
328.5	2943.15
329.5	2961.86
330.5	2980.57
331.5	2999.28
332.5	3018
333.5	3036.72
334.5	3055.44
335.5	3074.17
336.5	3092.89
337.5	3111.62
338.5	3130.35
339.5	3149.09
340.5	3167.82
341.5	3186.56
342.5	3205.3
343.5	3224.04
344.5	3242.78
345.5	3261.52
346.5	3280.27
347.5	3299.01
348.5	3317.76
349.5	3336.51
350.5	3355.25
351.5	3374
352.5	3392.75
353.5	3411.5
354.5	3430.25
355.5	3449
356.5	3467.75
357.5	3486.5
358.5	3505.24
359.5	3523.99
360.5	3542.74
361.5	3561.49
362.5	3580.24
363.5	3598.98
364.5	3617.73
365.5	3636.47
366.5	3655.21
367.5	3673.95
368.5	3692.69
369.5	3711.43
370.5	3730.17
371.5	3748.91
372.5	3767.64
373.5	3786.37
374.5	3805.1
375.5	3823.83
376.5	3842.55
377.5	3861.27
378.5	3879.99
379.5	3898.71
380.5	3917.43
381.5	3936.14
382.5	3954.85
383.5	3973.56
384.5	3992.26
385.5	4010.96
386.5	4029.66
387.5	4048.35
388.5	4067.04
389.5	4085.73
390.5	4104.41
391.5	4123.09
392.5	4141.76
393.5	4160.44
394.5	4179.1
395.5	4197.77
396.5	4216.43
397.5	4235.08
398.5	4253.73
399.5	4272.38
400.5	4291.02
401.5	4309.65
402.5	4328.29
403.5	4346.91
404.5	4365.54
405.5	4384.15
406.5	4402.77
407.5	4421.37
408.5	4439.97
409.5	4458.57
410.5	4477.16
411.5	4495.75
412.5	4514.33
413.5	4532.9
414.5	4551.47
415.5	4570.03
416.5	4588.59
417.5	4607.14
418.5	4625.68
419.5	4644.22
420.5	4662.76
421.5	4681.28
422.5	4699.8
423.5	4718.32
424.5	4736.82
425.5	4755.32
426.5	4773.82
427.5	4792.3
428.5	4810.78
429.5	4829.26
430.5	4847.72
431.5	4866.18
432.5	4884.63
433.5	4903.08
434.5	4921.52
435.5	4939.95
436.5	4958.37
437.5	4976.79
438.5	4995.2
