Inclusion data :
Temperature of total homogenization : 297.9 C
Pressure of total homogenization    : 78.535 bar
Salinity                            : 10.6092 wt.% NaCl eq.
Density                             : 0.831695 g/ccm

Isochore data :
T [C]	P[bar]
297.9	78.535
298.9	90.5743
299.9	102.571
300.9	114.537
301.9	126.479
302.9	138.403
303.9	150.313
304.9	162.214
305.9	174.107
306.9	185.995
307.9	197.879
308.9	209.762
309.9	221.644
310.9	233.527
311.9	245.411
312.9	257.296
313.9	269.185
314.9	281.077
315.9	292.973
316.9	304.872
317.9	316.777
318.9	328.686
319.9	340.6
320.9	352.52
321.9	364.446
322.9	376.377
323.9	388.314
324.9	400.257
325.9	412.206
326.9	424.162
327.9	436.123
328.9	448.092
329.9	460.067
330.9	472.048
331.9	484.036
332.9	496.031
333.9	508.033
334.9	520.041
335.9	532.057
336.9	544.079
337.9	556.107
338.9	568.143
339.9	580.186
340.9	592.235
341.9	604.291
342.9	616.354
343.9	628.424
344.9	640.501
345.9	652.585
346.9	664.675
347.9	676.772
348.9	688.876
349.9	700.987
350.9	713.105
351.9	725.229
352.9	737.36
353.9	749.498
354.9	761.642
355.9	773.793
356.9	785.951
357.9	798.115
358.9	810.286
359.9	822.463
360.9	834.647
361.9	846.837
362.9	859.034
363.9	871.237
364.9	883.446
365.9	895.662
366.9	907.884
367.9	920.112
368.9	932.347
369.9	944.587
370.9	956.834
371.9	969.087
372.9	981.346
373.9	993.612
374.9	1005.88
375.9	1018.16
376.9	1030.44
377.9	1042.73
378.9	1055.03
379.9	1067.33
380.9	1079.63
381.9	1091.95
382.9	1104.26
383.9	1116.59
384.9	1128.92
385.9	1141.25
386.9	1153.59
387.9	1165.94
388.9	1178.29
389.9	1190.64
390.9	1203.01
391.9	1215.37
392.9	1227.75
393.9	1240.12
394.9	1252.51
395.9	1264.89
396.9	1277.29
397.9	1289.69
398.9	1302.09
399.9	1314.5
400.9	1326.91
401.9	1339.33
402.9	1351.75
403.9	1364.18
404.9	1376.61
405.9	1389.05
406.9	1401.49
407.9	1413.94
408.9	1426.39
409.9	1438.84
410.9	1451.3
411.9	1463.77
412.9	1476.24
413.9	1488.71
414.9	1501.19
415.9	1513.67
416.9	1526.16
417.9	1538.65
418.9	1551.14
419.9	1563.64
420.9	1576.15
421.9	1588.65
422.9	1601.16
423.9	1613.68
424.9	1626.2
425.9	1638.72
426.9	1651.25
427.9	1663.78
428.9	1676.31
429.9	1688.85
430.9	1701.39
431.9	1713.93
432.9	1726.48
433.9	1739.03
434.9	1751.59
435.9	1764.15
436.9	1776.71
437.9	1789.27
438.9	1801.84
439.9	1814.42
440.9	1826.99
441.9	1839.57
442.9	1852.15
443.9	1864.73
444.9	1877.32
445.9	1889.91
446.9	1902.5
447.9	1915.1
448.9	1927.7
449.9	1940.3
450.9	1952.9
451.9	1965.51
452.9	1978.12
453.9	1990.73
454.9	2003.34
455.9	2015.96
456.9	2028.58
457.9	2041.2
458.9	2053.83
459.9	2066.45
460.9	2079.08
461.9	2091.71
462.9	2104.34
463.9	2116.98
464.9	2129.62
465.9	2142.26
466.9	2154.9
467.9	2167.54
468.9	2180.18
469.9	2192.83
470.9	2205.48
471.9	2218.13
472.9	2230.78
473.9	2243.43
474.9	2256.09
475.9	2268.75
476.9	2281.4
477.9	2294.06
478.9	2306.73
479.9	2319.39
480.9	2332.05
481.9	2344.72
482.9	2357.38
483.9	2370.05
484.9	2382.72
485.9	2395.39
486.9	2408.06
487.9	2420.73
488.9	2433.4
489.9	2446.08
490.9	2458.75
491.9	2471.43
492.9	2484.1
493.9	2496.78
494.9	2509.46
495.9	2522.14
496.9	2534.82
497.9	2547.5
498.9	2560.18
499.9	2572.86
500.9	2585.54
501.9	2598.22
502.9	2610.9
503.9	2623.58
504.9	2636.26
505.9	2648.95
506.9	2661.63
507.9	2674.31
508.9	2687
509.9	2699.68
510.9	2712.36
511.9	2725.04
512.9	2737.73
513.9	2750.41
514.9	2763.09
515.9	2775.77
516.9	2788.46
517.9	2801.14
518.9	2813.82
519.9	2826.5
520.9	2839.18
521.9	2851.86
522.9	2864.54
523.9	2877.22
524.9	2889.9
525.9	2902.58
526.9	2915.25
