Inclusion data :
Temperature of total homogenization : 310.4 C
Pressure of total homogenization    : 93.6735 bar
Salinity                            : 10.2353 wt.% NaCl eq.
Density                             : 0.809484 g/ccm

Isochore data :
T [C]	P[bar]
310.4	93.6735
311.4	104.912
312.4	116.13
313.4	127.333
314.4	138.525
315.4	149.709
316.4	160.888
317.4	172.063
318.4	183.237
319.4	194.41
320.4	205.584
321.4	216.759
322.4	227.936
323.4	239.117
324.4	250.301
325.4	261.489
326.4	272.682
327.4	283.88
328.4	295.083
329.4	306.291
330.4	317.505
331.4	328.725
332.4	339.951
333.4	351.183
334.4	362.422
335.4	373.667
336.4	384.918
337.4	396.176
338.4	407.441
339.4	418.713
340.4	429.991
341.4	441.276
342.4	452.569
343.4	463.867
344.4	475.173
345.4	486.486
346.4	497.806
347.4	509.132
348.4	520.466
349.4	531.806
350.4	543.154
351.4	554.508
352.4	565.869
353.4	577.237
354.4	588.612
355.4	599.993
356.4	611.382
357.4	622.777
358.4	634.179
359.4	645.587
360.4	657.003
361.4	668.425
362.4	679.853
363.4	691.289
364.4	702.73
365.4	714.179
366.4	725.633
367.4	737.095
368.4	748.562
369.4	760.036
370.4	771.517
371.4	783.003
372.4	794.496
373.4	805.995
374.4	817.5
375.4	829.012
376.4	840.529
377.4	852.053
378.4	863.582
379.4	875.118
380.4	886.66
381.4	898.207
382.4	909.76
383.4	921.319
384.4	932.884
385.4	944.454
386.4	956.031
387.4	967.612
388.4	979.2
389.4	990.793
390.4	1002.39
391.4	1014
392.4	1025.6
393.4	1037.22
394.4	1048.84
395.4	1060.46
396.4	1072.09
397.4	1083.73
398.4	1095.37
399.4	1107.02
400.4	1118.67
401.4	1130.32
402.4	1141.99
403.4	1153.65
404.4	1165.32
405.4	1177
406.4	1188.68
407.4	1200.36
408.4	1212.05
409.4	1223.75
410.4	1235.45
411.4	1247.15
412.4	1258.86
413.4	1270.57
414.4	1282.29
415.4	1294.01
416.4	1305.74
417.4	1317.47
418.4	1329.21
419.4	1340.94
420.4	1352.69
421.4	1364.44
422.4	1376.19
423.4	1387.94
424.4	1399.7
425.4	1411.47
426.4	1423.23
427.4	1435.01
428.4	1446.78
429.4	1458.56
430.4	1470.34
431.4	1482.13
432.4	1493.92
433.4	1505.72
434.4	1517.51
435.4	1529.31
436.4	1541.12
437.4	1552.93
438.4	1564.74
439.4	1576.55
440.4	1588.37
441.4	1600.19
442.4	1612.02
443.4	1623.85
444.4	1635.68
445.4	1647.51
446.4	1659.35
447.4	1671.19
448.4	1683.03
449.4	1694.88
450.4	1706.73
451.4	1718.58
452.4	1730.44
453.4	1742.3
454.4	1754.16
455.4	1766.02
456.4	1777.89
457.4	1789.76
458.4	1801.63
459.4	1813.5
460.4	1825.38
461.4	1837.26
462.4	1849.14
463.4	1861.02
464.4	1872.91
465.4	1884.79
466.4	1896.69
467.4	1908.58
468.4	1920.47
469.4	1932.37
470.4	1944.27
471.4	1956.17
472.4	1968.07
473.4	1979.98
474.4	1991.89
475.4	2003.79
476.4	2015.7
477.4	2027.62
478.4	2039.53
479.4	2051.45
480.4	2063.37
481.4	2075.28
482.4	2087.21
483.4	2099.13
484.4	2111.05
485.4	2122.98
486.4	2134.9
487.4	2146.83
488.4	2158.76
489.4	2170.69
490.4	2182.62
491.4	2194.56
492.4	2206.49
493.4	2218.43
494.4	2230.36
495.4	2242.3
496.4	2254.24
497.4	2266.18
498.4	2278.12
499.4	2290.06
500.4	2302.01
501.4	2313.95
502.4	2325.89
503.4	2337.84
504.4	2349.78
505.4	2361.73
506.4	2373.68
507.4	2385.62
508.4	2397.57
509.4	2409.52
510.4	2421.47
511.4	2433.42
512.4	2445.37
513.4	2457.32
514.4	2469.27
515.4	2481.22
516.4	2493.17
517.4	2505.12
518.4	2517.07
519.4	2529.02
520.4	2540.98
521.4	2552.93
522.4	2564.88
523.4	2576.83
524.4	2588.78
525.4	2600.73
526.4	2612.68
527.4	2624.64
528.4	2636.59
529.4	2648.54
530.4	2660.49
531.4	2672.44
532.4	2684.39
533.4	2696.34
534.4	2708.29
535.4	2720.23
536.4	2732.18
537.4	2744.13
538.4	2756.08
539.4	2768.02
540.4	2779.97
541.4	2791.91
542.4	2803.86
543.4	2815.8
544.4	2827.74
545.4	2839.68
546.4	2851.62
547.4	2863.56
548.4	2875.5
549.4	2887.44
550.4	2899.38
551.4	2911.32
552.4	2923.25
553.4	2935.18
554.4	2947.12
555.4	2959.05
556.4	2970.98
557.4	2982.91
558.4	2994.84
559.4	3006.76
560.4	3018.69
561.4	3030.61
562.4	3042.53
563.4	3054.45
564.4	3066.37
565.4	3078.29
566.4	3090.21
567.4	3102.12
568.4	3114.04
569.4	3125.95
570.4	3137.86
571.4	3149.77
572.4	3161.67
573.4	3173.58
574.4	3185.48
575.4	3197.38
576.4	3209.28
577.4	3221.18
578.4	3233.08
579.4	3244.97
580.4	3256.86
581.4	3268.75
582.4	3280.64
583.4	3292.53
584.4	3304.41
585.4	3316.29
586.4	3328.17
587.4	3340.05
588.4	3351.92
589.4	3363.8
590.4	3375.67
591.4	3387.54
592.4	3399.4
593.4	3411.27
594.4	3423.13
595.4	3434.99
596.4	3446.84
597.4	3458.7
598.4	3470.55
599.4	3482.4
600.4	3494.24
601.4	3506.09
602.4	3517.93
603.4	3529.77
604.4	3541.6
605.4	3553.44
606.4	3565.27
607.4	3577.1
608.4	3588.92
609.4	3600.75
610.4	3612.57
611.4	3624.38
612.4	3636.2
613.4	3648.01
614.4	3659.82
615.4	3671.62
616.4	3683.42
617.4	3695.22
618.4	3707.02
619.4	3718.81
620.4	3730.6
621.4	3742.39
622.4	3754.18
623.4	3765.96
624.4	3777.74
625.4	3789.51
626.4	3801.28
627.4	3813.05
628.4	3824.82
629.4	3836.58
630.4	3848.34
631.4	3860.09
632.4	3871.85
633.4	3883.59
634.4	3895.34
635.4	3907.08
636.4	3918.82
637.4	3930.56
638.4	3942.29
639.4	3954.02
640.4	3965.74
641.4	3977.46
642.4	3989.18
643.4	4000.9
644.4	4012.61
645.4	4024.31
646.4	4036.02
647.4	4047.72
648.4	4059.41
649.4	4071.11
650.4	4082.8
651.4	4094.48
652.4	4106.16
653.4	4117.84
654.4	4129.52
655.4	4141.19
656.4	4152.85
657.4	4164.52
658.4	4176.17
659.4	4187.83
660.4	4199.48
661.4	4211.13
662.4	4222.77
663.4	4234.41
664.4	4246.05
665.4	4257.68
666.4	4269.31
667.4	4280.93
668.4	4292.55
669.4	4304.16
670.4	4315.78
671.4	4327.38
672.4	4338.99
673.4	4350.59
674.4	4362.18
675.4	4373.77
676.4	4385.36
677.4	4396.94
678.4	4408.52
679.4	4420.1
680.4	4431.67
681.4	4443.23
682.4	4454.79
683.4	4466.35
684.4	4477.91
685.4	4489.46
686.4	4501
687.4	4512.54
688.4	4524.08
689.4	4535.61
690.4	4547.14
691.4	4558.66
692.4	4570.18
693.4	4581.69
694.4	4593.2
695.4	4604.71
696.4	4616.21
697.4	4627.71
698.4	4639.2
699.4	4650.69
700.4	4662.17
701.4	4673.65
702.4	4685.13
703.4	4696.6
704.4	4708.06
705.4	4719.52
706.4	4730.98
707.4	4742.43
708.4	4753.88
709.4	4765.32
710.4	4776.76
711.4	4788.19
712.4	4799.62
713.4	4811.05
714.4	4822.47
715.4	4833.88
716.4	4845.29
717.4	4856.7
718.4	4868.1
719.4	4879.5
720.4	4890.89
721.4	4902.27
722.4	4913.66
723.4	4925.03
724.4	4936.41
725.4	4947.78
726.4	4959.14
727.4	4970.5
728.4	4981.85
729.4	4993.2
