Inclusion data :
Temperature of total homogenization : 250 C
Pressure of total homogenization    : 37.7705 bar
Salinity                            : 8.67971 wt.% NaCl eq.
Density                             : 0.877585 g/ccm

Isochore data :
T [C]	P[bar]
250	37.7705
251	52.3911
252	66.8231
253	81.1423
254	95.387
255	109.58
256	123.734
257	137.861
258	151.968
259	166.06
260	180.14
261	194.214
262	208.282
263	222.348
264	236.413
265	250.479
266	264.546
267	278.617
268	292.691
269	306.77
270	320.853
271	334.942
272	349.037
273	363.139
274	377.246
275	391.361
276	405.482
277	419.611
278	433.747
279	447.89
280	462.041
281	476.199
282	490.364
283	504.538
284	518.719
285	532.907
286	547.104
287	561.308
288	575.519
289	589.739
290	603.966
291	618.201
292	632.444
293	646.694
294	660.953
295	675.219
296	689.492
297	703.774
298	718.062
299	732.359
300	746.663
301	760.975
302	775.295
303	789.622
304	803.956
305	818.298
306	832.647
307	847.004
308	861.369
309	875.74
310	890.119
311	904.505
312	918.899
313	933.299
314	947.707
315	962.122
316	976.544
317	990.972
318	1005.41
319	1019.85
320	1034.3
321	1048.76
322	1063.22
323	1077.69
324	1092.17
325	1106.65
326	1121.14
327	1135.64
328	1150.14
329	1164.65
330	1179.16
331	1193.69
332	1208.21
333	1222.75
334	1237.29
335	1251.83
336	1266.39
337	1280.95
338	1295.51
339	1310.08
340	1324.66
341	1339.24
342	1353.82
343	1368.42
344	1383.02
345	1397.62
346	1412.23
347	1426.84
348	1441.46
349	1456.09
350	1470.72
351	1485.35
352	1499.99
353	1514.64
354	1529.29
355	1543.95
356	1558.61
357	1573.27
358	1587.94
359	1602.61
360	1617.29
361	1631.98
362	1646.66
363	1661.35
364	1676.05
365	1690.75
366	1705.46
367	1720.16
368	1734.88
369	1749.59
370	1764.31
371	1779.04
372	1793.77
373	1808.5
374	1823.23
375	1837.97
376	1852.71
377	1867.46
378	1882.21
379	1896.96
380	1911.72
381	1926.47
382	1941.24
383	1956
384	1970.77
385	1985.54
386	2000.31
387	2015.09
388	2029.87
389	2044.65
390	2059.43
391	2074.22
392	2089.01
393	2103.8
394	2118.6
395	2133.39
396	2148.19
397	2162.99
398	2177.79
399	2192.6
400	2207.4
401	2222.21
402	2237.02
403	2251.83
404	2266.64
405	2281.46
406	2296.27
407	2311.09
408	2325.91
409	2340.73
410	2355.55
411	2370.37
412	2385.2
413	2400.02
414	2414.85
415	2429.67
416	2444.5
417	2459.33
418	2474.16
419	2488.99
420	2503.82
421	2518.65
422	2533.48
423	2548.31
424	2563.14
425	2577.97
426	2592.8
427	2607.64
428	2622.47
429	2637.3
430	2652.13
431	2666.96
432	2681.8
433	2696.63
434	2711.46
435	2726.29
436	2741.12
437	2755.95
438	2770.78
439	2785.61
440	2800.43
441	2815.26
442	2830.09
443	2844.91
444	2859.74
445	2874.56
446	2889.38
447	2904.2
448	2919.02
449	2933.84
450	2948.66
451	2963.48
452	2978.29
453	2993.1
454	3007.92
455	3022.73
456	3037.53
457	3052.34
458	3067.15
459	3081.95
460	3096.75
461	3111.55
462	3126.35
463	3141.14
464	3155.93
465	3170.73
466	3185.51
467	3200.3
468	3215.09
469	3229.87
470	3244.65
471	3259.42
472	3274.2
473	3288.97
474	3303.74
475	3318.5
476	3333.27
477	3348.03
478	3362.79
479	3377.54
480	3392.29
481	3407.04
482	3421.79
483	3436.53
484	3451.27
485	3466.01
486	3480.74
487	3495.47
488	3510.2
489	3524.92
490	3539.64
491	3554.35
492	3569.07
493	3583.78
494	3598.48
495	3613.18
496	3627.88
497	3642.57
498	3657.26
499	3671.95
500	3686.63
501	3701.31
502	3715.99
503	3730.66
504	3745.32
505	3759.98
506	3774.64
507	3789.29
508	3803.94
509	3818.59
510	3833.23
511	3847.87
512	3862.5
513	3877.12
514	3891.75
515	3906.37
516	3920.98
517	3935.59
518	3950.19
519	3964.79
520	3979.39
521	3993.98
522	4008.56
523	4023.14
524	4037.72
525	4052.29
526	4066.85
527	4081.41
528	4095.97
529	4110.52
530	4125.06
531	4139.6
532	4154.14
533	4168.66
534	4183.19
535	4197.71
536	4212.22
537	4226.73
538	4241.23
539	4255.73
540	4270.22
541	4284.7
542	4299.18
543	4313.66
544	4328.13
545	4342.59
546	4357.05
547	4371.5
548	4385.95
549	4400.39
550	4414.82
551	4429.25
552	4443.68
553	4458.09
554	4472.5
555	4486.91
556	4501.31
557	4515.7
558	4530.09
559	4544.47
560	4558.84
561	4573.21
562	4587.58
563	4601.93
564	4616.28
565	4630.63
566	4644.96
567	4659.3
568	4673.62
569	4687.94
570	4702.25
571	4716.56
572	4730.86
573	4745.15
574	4759.44
575	4773.72
576	4787.99
577	4802.26
578	4816.52
579	4830.77
580	4845.02
581	4859.26
582	4873.5
583	4887.72
584	4901.94
585	4916.16
586	4930.37
587	4944.57
588	4958.76
589	4972.95
590	4987.13
