Inclusion data :
Temperature of total homogenization : 215.9 C
Pressure of total homogenization    : 20.0973 bar
Salinity                            : 9.72758 wt.% NaCl eq.
Density                             : 0.925437 g/ccm

Isochore data :
T [C]	P[bar]
215.9	20.0973
216.9	37.0047
217.9	53.2183
218.9	69.1405
219.9	84.8982
220.9	100.551
221.9	116.133
222.9	131.667
223.9	147.166
224.9	162.641
225.9	178.101
226.9	193.552
227.9	208.998
228.9	224.444
229.9	239.89
230.9	255.341
231.9	270.798
232.9	286.262
233.9	301.734
234.9	317.215
235.9	332.705
236.9	348.205
237.9	363.716
238.9	379.236
239.9	394.767
240.9	410.309
241.9	425.861
242.9	441.424
243.9	456.998
244.9	472.582
245.9	488.176
246.9	503.781
247.9	519.396
248.9	535.022
249.9	550.658
250.9	566.305
251.9	581.962
252.9	597.629
253.9	613.307
254.9	628.995
255.9	644.693
256.9	660.402
257.9	676.121
258.9	691.85
259.9	707.59
260.9	723.34
261.9	739.1
262.9	754.871
263.9	770.651
264.9	786.442
265.9	802.244
266.9	818.055
267.9	833.877
268.9	849.709
269.9	865.551
270.9	881.403
271.9	897.266
272.9	913.139
273.9	929.021
274.9	944.914
275.9	960.817
276.9	976.729
277.9	992.652
278.9	1008.58
279.9	1024.53
280.9	1040.48
281.9	1056.44
282.9	1072.41
283.9	1088.39
284.9	1104.39
285.9	1120.39
286.9	1136.4
287.9	1152.42
288.9	1168.45
289.9	1184.48
290.9	1200.53
291.9	1216.59
292.9	1232.66
293.9	1248.73
294.9	1264.82
295.9	1280.91
296.9	1297.01
297.9	1313.12
298.9	1329.25
299.9	1345.37
300.9	1361.51
301.9	1377.66
302.9	1393.81
303.9	1409.98
304.9	1426.15
305.9	1442.33
306.9	1458.52
307.9	1474.72
308.9	1490.92
309.9	1507.14
310.9	1523.36
311.9	1539.59
312.9	1555.83
313.9	1572.07
314.9	1588.32
315.9	1604.58
316.9	1620.85
317.9	1637.13
318.9	1653.41
319.9	1669.7
320.9	1686
321.9	1702.31
322.9	1718.62
323.9	1734.94
324.9	1751.26
325.9	1767.6
326.9	1783.94
327.9	1800.28
328.9	1816.64
329.9	1833
330.9	1849.36
331.9	1865.74
332.9	1882.11
333.9	1898.5
334.9	1914.89
335.9	1931.29
336.9	1947.69
337.9	1964.1
338.9	1980.52
339.9	1996.94
340.9	2013.36
341.9	2029.8
342.9	2046.23
343.9	2062.68
344.9	2079.13
345.9	2095.58
346.9	2112.04
347.9	2128.5
348.9	2144.97
349.9	2161.44
350.9	2177.92
351.9	2194.41
352.9	2210.89
353.9	2227.39
354.9	2243.88
355.9	2260.38
356.9	2276.89
357.9	2293.4
358.9	2309.91
359.9	2326.43
360.9	2342.95
361.9	2359.47
362.9	2376
363.9	2392.54
364.9	2409.07
365.9	2425.61
366.9	2442.15
367.9	2458.7
368.9	2475.25
369.9	2491.8
370.9	2508.36
371.9	2524.91
372.9	2541.47
373.9	2558.04
374.9	2574.6
375.9	2591.17
376.9	2607.74
377.9	2624.32
378.9	2640.89
379.9	2657.47
380.9	2674.05
381.9	2690.64
382.9	2707.22
383.9	2723.81
384.9	2740.39
385.9	2756.98
386.9	2773.57
387.9	2790.17
388.9	2806.76
389.9	2823.36
390.9	2839.95
391.9	2856.55
392.9	2873.15
393.9	2889.75
394.9	2906.35
395.9	2922.95
396.9	2939.55
397.9	2956.16
398.9	2972.76
399.9	2989.36
400.9	3005.97
401.9	3022.57
402.9	3039.18
403.9	3055.78
404.9	3072.39
405.9	3088.99
406.9	3105.6
407.9	3122.2
408.9	3138.8
409.9	3155.41
410.9	3172.01
411.9	3188.61
412.9	3205.22
413.9	3221.82
414.9	3238.42
415.9	3255.02
416.9	3271.62
417.9	3288.21
418.9	3304.81
419.9	3321.41
420.9	3338
421.9	3354.59
422.9	3371.18
423.9	3387.77
424.9	3404.36
425.9	3420.95
426.9	3437.53
427.9	3454.12
428.9	3470.7
429.9	3487.28
430.9	3503.85
431.9	3520.43
432.9	3537
433.9	3553.57
434.9	3570.14
435.9	3586.7
436.9	3603.27
437.9	3619.83
438.9	3636.39
439.9	3652.94
440.9	3669.49
441.9	3686.04
442.9	3702.59
443.9	3719.13
444.9	3735.67
445.9	3752.21
446.9	3768.74
447.9	3785.28
448.9	3801.8
449.9	3818.33
450.9	3834.85
451.9	3851.36
452.9	3867.88
453.9	3884.39
454.9	3900.89
455.9	3917.4
456.9	3933.89
457.9	3950.39
458.9	3966.88
459.9	3983.37
460.9	3999.85
461.9	4016.33
462.9	4032.8
463.9	4049.27
464.9	4065.73
465.9	4082.19
466.9	4098.65
467.9	4115.1
468.9	4131.55
469.9	4147.99
470.9	4164.43
471.9	4180.86
472.9	4197.29
473.9	4213.71
474.9	4230.13
475.9	4246.54
476.9	4262.95
477.9	4279.35
478.9	4295.75
479.9	4312.14
480.9	4328.53
481.9	4344.91
482.9	4361.28
483.9	4377.65
484.9	4394.02
485.9	4410.38
486.9	4426.73
487.9	4443.08
488.9	4459.42
489.9	4475.76
490.9	4492.09
491.9	4508.41
492.9	4524.73
493.9	4541.04
494.9	4557.35
495.9	4573.65
496.9	4589.95
497.9	4606.23
498.9	4622.52
499.9	4638.79
500.9	4655.06
501.9	4671.33
502.9	4687.58
503.9	4703.83
504.9	4720.08
505.9	4736.31
506.9	4752.54
507.9	4768.77
508.9	4784.98
509.9	4801.2
510.9	4817.4
511.9	4833.6
512.9	4849.79
513.9	4865.97
514.9	4882.15
515.9	4898.31
516.9	4914.48
517.9	4930.63
518.9	4946.78
519.9	4962.92
520.9	4979.06
521.9	4995.18
