Inclusion data :
Temperature of total homogenization : 200.1 C
Pressure of total homogenization    : 15.0105 bar
Salinity                            : 5.71243 wt.% NaCl eq.
Density                             : 0.910117 g/ccm

Isochore data :
T [C]	P[bar]
200.1	15.0105
201.1	31.7314
202.1	47.9576
203.1	64
204.1	79.9445
205.1	95.8291
206.1	111.675
207.1	127.496
208.1	143.3
209.1	159.094
210.1	174.884
211.1	190.672
212.1	206.463
213.1	222.259
214.1	238.062
215.1	253.874
216.1	269.696
217.1	285.53
218.1	301.376
219.1	317.236
220.1	333.11
221.1	348.999
222.1	364.902
223.1	380.82
224.1	396.754
225.1	412.702
226.1	428.666
227.1	444.645
228.1	460.639
229.1	476.647
230.1	492.67
231.1	508.707
232.1	524.759
233.1	540.824
234.1	556.903
235.1	572.994
236.1	589.099
237.1	605.217
238.1	621.347
239.1	637.49
240.1	653.645
241.1	669.811
242.1	685.99
243.1	702.179
244.1	718.38
245.1	734.592
246.1	750.815
247.1	767.049
248.1	783.293
249.1	799.548
250.1	815.813
251.1	832.089
252.1	848.374
253.1	864.669
254.1	880.975
255.1	897.289
256.1	913.613
257.1	929.947
258.1	946.29
259.1	962.642
260.1	979.003
261.1	995.373
262.1	1011.75
263.1	1028.14
264.1	1044.54
265.1	1060.94
266.1	1077.35
267.1	1093.77
268.1	1110.2
269.1	1126.64
270.1	1143.09
271.1	1159.54
272.1	1176
273.1	1192.47
274.1	1208.94
275.1	1225.42
276.1	1241.91
277.1	1258.41
278.1	1274.92
279.1	1291.43
280.1	1307.94
281.1	1324.47
282.1	1341
283.1	1357.54
284.1	1374.08
285.1	1390.63
286.1	1407.19
287.1	1423.75
288.1	1440.32
289.1	1456.89
290.1	1473.47
291.1	1490.05
292.1	1506.64
293.1	1523.24
294.1	1539.84
295.1	1556.44
296.1	1573.06
297.1	1589.67
298.1	1606.29
299.1	1622.92
300.1	1639.55
301.1	1656.18
302.1	1672.82
303.1	1689.46
304.1	1706.11
305.1	1722.76
306.1	1739.41
307.1	1756.07
308.1	1772.73
309.1	1789.4
310.1	1806.07
311.1	1822.74
312.1	1839.42
313.1	1856.1
314.1	1872.78
315.1	1889.47
316.1	1906.15
317.1	1922.84
318.1	1939.54
319.1	1956.23
320.1	1972.93
321.1	1989.63
322.1	2006.34
323.1	2023.04
324.1	2039.75
325.1	2056.46
326.1	2073.17
327.1	2089.88
328.1	2106.6
329.1	2123.31
330.1	2140.03
331.1	2156.75
332.1	2173.47
333.1	2190.19
334.1	2206.91
335.1	2223.64
336.1	2240.36
337.1	2257.09
338.1	2273.81
339.1	2290.54
340.1	2307.27
341.1	2323.99
342.1	2340.72
343.1	2357.45
344.1	2374.18
345.1	2390.91
346.1	2407.63
347.1	2424.36
348.1	2441.09
349.1	2457.82
350.1	2474.54
351.1	2491.27
352.1	2507.99
353.1	2524.72
354.1	2541.44
355.1	2558.17
356.1	2574.89
357.1	2591.61
358.1	2608.33
359.1	2625.05
360.1	2641.77
361.1	2658.48
362.1	2675.2
363.1	2691.91
364.1	2708.62
365.1	2725.33
366.1	2742.04
367.1	2758.75
368.1	2775.45
369.1	2792.15
370.1	2808.85
371.1	2825.55
372.1	2842.25
373.1	2858.94
374.1	2875.63
375.1	2892.32
376.1	2909
377.1	2925.69
378.1	2942.37
379.1	2959.04
380.1	2975.72
381.1	2992.39
382.1	3009.06
383.1	3025.72
384.1	3042.38
385.1	3059.04
386.1	3075.7
387.1	3092.35
388.1	3109
389.1	3125.64
390.1	3142.28
391.1	3158.92
392.1	3175.55
393.1	3192.18
394.1	3208.81
395.1	3225.43
396.1	3242.05
397.1	3258.66
398.1	3275.27
399.1	3291.88
400.1	3308.48
401.1	3325.07
402.1	3341.66
403.1	3358.25
404.1	3374.83
405.1	3391.41
406.1	3407.98
407.1	3424.55
408.1	3441.12
409.1	3457.67
410.1	3474.23
411.1	3490.78
412.1	3507.32
413.1	3523.86
414.1	3540.39
415.1	3556.92
416.1	3573.44
417.1	3589.96
418.1	3606.47
419.1	3622.98
420.1	3639.48
421.1	3655.97
422.1	3672.46
423.1	3688.95
424.1	3705.42
425.1	3721.9
426.1	3738.36
427.1	3754.82
428.1	3771.28
429.1	3787.72
430.1	3804.17
431.1	3820.6
432.1	3837.03
433.1	3853.46
434.1	3869.87
435.1	3886.28
436.1	3902.69
437.1	3919.09
438.1	3935.48
439.1	3951.86
440.1	3968.24
441.1	3984.61
442.1	4000.98
443.1	4017.34
444.1	4033.69
445.1	4050.03
446.1	4066.37
447.1	4082.7
448.1	4099.02
449.1	4115.34
450.1	4131.65
451.1	4147.95
452.1	4164.25
453.1	4180.54
454.1	4196.82
455.1	4213.09
456.1	4229.36
457.1	4245.62
458.1	4261.87
459.1	4278.12
460.1	4294.35
461.1	4310.58
462.1	4326.81
463.1	4343.02
464.1	4359.23
465.1	4375.43
466.1	4391.62
467.1	4407.8
468.1	4423.98
469.1	4440.15
470.1	4456.31
471.1	4472.46
472.1	4488.61
473.1	4504.74
474.1	4520.87
475.1	4537
476.1	4553.11
477.1	4569.21
478.1	4585.31
479.1	4601.4
480.1	4617.48
481.1	4633.55
482.1	4649.62
483.1	4665.68
484.1	4681.72
485.1	4697.76
486.1	4713.8
487.1	4729.82
488.1	4745.83
489.1	4761.84
490.1	4777.84
491.1	4793.83
492.1	4809.81
493.1	4825.78
494.1	4841.75
495.1	4857.7
496.1	4873.65
497.1	4889.59
498.1	4905.52
499.1	4921.44
500.1	4937.35
501.1	4953.25
502.1	4969.15
503.1	4985.04
