Inclusion data :
Temperature of total homogenization : 278.6 C
Pressure of total homogenization    : 60.2121 bar
Salinity                            : 7.72629 wt.% NaCl eq.
Density                             : 0.831298 g/ccm

Isochore data :
T [C]	P[bar]
278.6	60.2121
279.6	72.9841
280.6	85.7042
281.6	98.3886
282.6	111.048
283.6	123.688
284.6	136.316
285.6	148.935
286.6	161.547
287.6	174.156
288.6	186.762
289.6	199.368
290.6	211.975
291.6	224.584
292.6	237.196
293.6	249.811
294.6	262.429
295.6	275.053
296.6	287.682
297.6	300.316
298.6	312.955
299.6	325.601
300.6	338.253
301.6	350.911
302.6	363.575
303.6	376.247
304.6	388.925
305.6	401.61
306.6	414.302
307.6	427.001
308.6	439.707
309.6	452.42
310.6	465.14
311.6	477.867
312.6	490.601
313.6	503.343
314.6	516.091
315.6	528.847
316.6	541.609
317.6	554.379
318.6	567.155
319.6	579.939
320.6	592.73
321.6	605.527
322.6	618.331
323.6	631.143
324.6	643.961
325.6	656.785
326.6	669.617
327.6	682.455
328.6	695.3
329.6	708.151
330.6	721.009
331.6	733.873
332.6	746.744
333.6	759.621
334.6	772.505
335.6	785.395
336.6	798.291
337.6	811.193
338.6	824.102
339.6	837.016
340.6	849.937
341.6	862.864
342.6	875.796
343.6	888.735
344.6	901.679
345.6	914.629
346.6	927.585
347.6	940.546
348.6	953.513
349.6	966.485
350.6	979.463
351.6	992.447
352.6	1005.44
353.6	1018.43
354.6	1031.43
355.6	1044.43
356.6	1057.44
357.6	1070.46
358.6	1083.48
359.6	1096.5
360.6	1109.53
361.6	1122.57
362.6	1135.61
363.6	1148.65
364.6	1161.7
365.6	1174.75
366.6	1187.81
367.6	1200.87
368.6	1213.94
369.6	1227.01
370.6	1240.09
371.6	1253.17
372.6	1266.25
373.6	1279.34
374.6	1292.43
375.6	1305.53
376.6	1318.63
377.6	1331.74
378.6	1344.84
379.6	1357.96
380.6	1371.07
381.6	1384.19
382.6	1397.32
383.6	1410.44
384.6	1423.57
385.6	1436.71
386.6	1449.84
387.6	1462.99
388.6	1476.13
389.6	1489.28
390.6	1502.43
391.6	1515.58
392.6	1528.74
393.6	1541.9
394.6	1555.06
395.6	1568.23
396.6	1581.4
397.6	1594.57
398.6	1607.74
399.6	1620.92
400.6	1634.1
401.6	1647.28
402.6	1660.47
403.6	1673.65
404.6	1686.84
405.6	1700.03
406.6	1713.23
407.6	1726.43
408.6	1739.62
409.6	1752.83
410.6	1766.03
411.6	1779.23
412.6	1792.44
413.6	1805.65
414.6	1818.86
415.6	1832.07
416.6	1845.29
417.6	1858.5
418.6	1871.72
419.6	1884.94
420.6	1898.16
421.6	1911.38
422.6	1924.61
423.6	1937.83
424.6	1951.06
425.6	1964.29
426.6	1977.52
427.6	1990.75
428.6	2003.98
429.6	2017.21
430.6	2030.44
431.6	2043.68
432.6	2056.91
433.6	2070.15
434.6	2083.39
435.6	2096.62
436.6	2109.86
437.6	2123.1
438.6	2136.34
439.6	2149.58
440.6	2162.82
441.6	2176.06
442.6	2189.31
443.6	2202.55
444.6	2215.79
445.6	2229.03
446.6	2242.27
447.6	2255.52
448.6	2268.76
449.6	2282
450.6	2295.25
451.6	2308.49
452.6	2321.73
453.6	2334.97
454.6	2348.21
455.6	2361.46
456.6	2374.7
457.6	2387.94
458.6	2401.18
459.6	2414.42
460.6	2427.66
461.6	2440.9
462.6	2454.14
463.6	2467.38
464.6	2480.61
465.6	2493.85
466.6	2507.09
467.6	2520.32
468.6	2533.56
469.6	2546.79
470.6	2560.02
471.6	2573.25
472.6	2586.48
473.6	2599.71
474.6	2612.94
475.6	2626.17
476.6	2639.39
477.6	2652.61
478.6	2665.84
479.6	2679.06
480.6	2692.28
481.6	2705.5
482.6	2718.71
483.6	2731.93
484.6	2745.14
485.6	2758.35
486.6	2771.56
487.6	2784.77
488.6	2797.98
489.6	2811.18
490.6	2824.39
491.6	2837.59
492.6	2850.79
493.6	2863.99
494.6	2877.18
495.6	2890.37
496.6	2903.56
497.6	2916.75
498.6	2929.94
499.6	2943.12
500.6	2956.31
501.6	2969.49
502.6	2982.66
503.6	2995.84
504.6	3009.01
505.6	3022.18
506.6	3035.35
507.6	3048.51
508.6	3061.67
509.6	3074.83
510.6	3087.99
511.6	3101.15
512.6	3114.3
513.6	3127.45
514.6	3140.59
515.6	3153.73
516.6	3166.87
517.6	3180.01
518.6	3193.15
519.6	3206.28
520.6	3219.4
521.6	3232.53
522.6	3245.65
523.6	3258.77
524.6	3271.89
525.6	3285
526.6	3298.11
527.6	3311.21
528.6	3324.32
529.6	3337.41
530.6	3350.51
531.6	3363.6
532.6	3376.69
533.6	3389.78
534.6	3402.86
535.6	3415.94
536.6	3429.01
537.6	3442.08
538.6	3455.15
539.6	3468.21
540.6	3481.27
541.6	3494.33
542.6	3507.38
543.6	3520.43
544.6	3533.47
545.6	3546.51
546.6	3559.55
547.6	3572.58
548.6	3585.61
549.6	3598.64
550.6	3611.66
551.6	3624.67
552.6	3637.69
553.6	3650.7
554.6	3663.7
555.6	3676.7
556.6	3689.7
557.6	3702.69
558.6	3715.68
559.6	3728.66
560.6	3741.64
561.6	3754.61
562.6	3767.58
563.6	3780.55
564.6	3793.51
565.6	3806.47
566.6	3819.42
567.6	3832.37
568.6	3845.31
569.6	3858.25
570.6	3871.18
571.6	3884.11
572.6	3897.04
573.6	3909.96
574.6	3922.88
575.6	3935.79
576.6	3948.69
577.6	3961.59
578.6	3974.49
579.6	3987.38
580.6	4000.27
581.6	4013.15
582.6	4026.03
583.6	4038.9
584.6	4051.77
585.6	4064.63
586.6	4077.49
587.6	4090.35
588.6	4103.19
589.6	4116.04
590.6	4128.87
591.6	4141.71
592.6	4154.53
593.6	4167.36
594.6	4180.18
595.6	4192.99
596.6	4205.79
597.6	4218.6
598.6	4231.39
599.6	4244.19
600.6	4256.97
601.6	4269.75
602.6	4282.53
603.6	4295.3
604.6	4308.07
605.6	4320.83
606.6	4333.58
607.6	4346.33
608.6	4359.07
609.6	4371.81
610.6	4384.54
611.6	4397.27
612.6	4409.99
613.6	4422.71
614.6	4435.42
615.6	4448.13
616.6	4460.83
617.6	4473.52
618.6	4486.21
619.6	4498.9
620.6	4511.57
621.6	4524.25
622.6	4536.91
623.6	4549.58
624.6	4562.23
625.6	4574.88
626.6	4587.53
627.6	4600.16
628.6	4612.8
629.6	4625.42
630.6	4638.05
631.6	4650.66
632.6	4663.27
633.6	4675.88
634.6	4688.47
635.6	4701.07
636.6	4713.65
637.6	4726.23
638.6	4738.81
639.6	4751.38
640.6	4763.94
641.6	4776.5
642.6	4789.05
643.6	4801.6
644.6	4814.14
645.6	4826.67
646.6	4839.2
647.6	4851.72
648.6	4864.24
649.6	4876.75
650.6	4889.25
651.6	4901.75
652.6	4914.24
653.6	4926.73
654.6	4939.21
655.6	4951.69
656.6	4964.15
657.6	4976.62
658.6	4989.07
