Inclusion data :
Temperature of total homogenization : 242 C
Pressure of total homogenization    : 33.2851 bar
Salinity                            : 6.88103 wt.% NaCl eq.
Density                             : 0.871847 g/ccm

Isochore data :
T [C]	P[bar]
242	33.2851
243	48.0527
244	62.6489
245	77.1478
246	91.5846
247	105.979
248	120.344
249	134.689
250	149.018
251	163.337
252	177.649
253	191.957
254	206.263
255	220.569
256	234.877
257	249.188
258	263.502
259	277.821
260	292.145
261	306.476
262	320.813
263	335.156
264	349.507
265	363.866
266	378.232
267	392.606
268	406.989
269	421.379
270	435.777
271	450.184
272	464.599
273	479.022
274	493.454
275	507.894
276	522.342
277	536.798
278	551.263
279	565.736
280	580.216
281	594.705
282	609.202
283	623.707
284	638.219
285	652.74
286	667.268
287	681.804
288	696.347
289	710.898
290	725.457
291	740.023
292	754.597
293	769.178
294	783.767
295	798.362
296	812.965
297	827.575
298	842.192
299	856.816
300	871.447
301	886.085
302	900.729
303	915.381
304	930.039
305	944.704
306	959.375
307	974.053
308	988.737
309	1003.43
310	1018.12
311	1032.83
312	1047.54
313	1062.25
314	1076.97
315	1091.7
316	1106.43
317	1121.17
318	1135.92
319	1150.67
320	1165.42
321	1180.18
322	1194.95
323	1209.72
324	1224.5
325	1239.28
326	1254.07
327	1268.86
328	1283.66
329	1298.47
330	1313.27
331	1328.09
332	1342.9
333	1357.72
334	1372.55
335	1387.38
336	1402.22
337	1417.06
338	1431.9
339	1446.75
340	1461.6
341	1476.46
342	1491.32
343	1506.18
344	1521.05
345	1535.92
346	1550.8
347	1565.68
348	1580.56
349	1595.45
350	1610.34
351	1625.23
352	1640.13
353	1655.03
354	1669.93
355	1684.84
356	1699.75
357	1714.66
358	1729.57
359	1744.49
360	1759.41
361	1774.33
362	1789.26
363	1804.18
364	1819.11
365	1834.05
366	1848.98
367	1863.92
368	1878.86
369	1893.8
370	1908.74
371	1923.68
372	1938.63
373	1953.58
374	1968.53
375	1983.48
376	1998.43
377	2013.39
378	2028.34
379	2043.3
380	2058.26
381	2073.22
382	2088.18
383	2103.14
384	2118.1
385	2133.07
386	2148.03
387	2163
388	2177.96
389	2192.93
390	2207.9
391	2222.86
392	2237.83
393	2252.8
394	2267.77
395	2282.74
396	2297.71
397	2312.68
398	2327.65
399	2342.61
400	2357.58
401	2372.55
402	2387.52
403	2402.49
404	2417.46
405	2432.42
406	2447.39
407	2462.36
408	2477.32
409	2492.29
410	2507.25
411	2522.21
412	2537.18
413	2552.14
414	2567.1
415	2582.06
416	2597.01
417	2611.97
418	2626.93
419	2641.88
420	2656.83
421	2671.78
422	2686.73
423	2701.68
424	2716.63
425	2731.57
426	2746.52
427	2761.46
428	2776.4
429	2791.33
430	2806.27
431	2821.2
432	2836.13
433	2851.06
434	2865.99
435	2880.91
436	2895.84
437	2910.76
438	2925.67
439	2940.59
440	2955.5
441	2970.41
442	2985.32
443	3000.22
444	3015.12
445	3030.02
446	3044.92
447	3059.81
448	3074.7
449	3089.58
450	3104.47
451	3119.35
452	3134.22
453	3149.1
454	3163.97
455	3178.83
456	3193.7
457	3208.56
458	3223.41
459	3238.27
460	3253.12
461	3267.96
462	3282.8
463	3297.64
464	3312.47
465	3327.31
466	3342.13
467	3356.95
468	3371.77
469	3386.59
470	3401.4
471	3416.2
472	3431
473	3445.8
474	3460.59
475	3475.38
476	3490.17
477	3504.95
478	3519.72
479	3534.5
480	3549.26
481	3564.02
482	3578.78
483	3593.53
484	3608.28
485	3623.02
486	3637.76
487	3652.5
488	3667.22
489	3681.95
490	3696.67
491	3711.38
492	3726.09
493	3740.79
494	3755.49
495	3770.18
496	3784.87
497	3799.56
498	3814.23
499	3828.91
500	3843.57
501	3858.23
502	3872.89
503	3887.54
504	3902.18
505	3916.82
506	3931.46
507	3946.09
508	3960.71
509	3975.33
510	3989.94
511	4004.54
512	4019.14
513	4033.74
514	4048.33
515	4062.91
516	4077.48
517	4092.05
518	4106.62
519	4121.18
520	4135.73
521	4150.28
522	4164.82
523	4179.35
524	4193.88
525	4208.4
526	4222.92
527	4237.43
528	4251.93
529	4266.43
530	4280.92
531	4295.4
532	4309.88
533	4324.35
534	4338.82
535	4353.28
536	4367.73
537	4382.17
538	4396.61
539	4411.05
540	4425.47
541	4439.89
542	4454.3
543	4468.71
544	4483.11
545	4497.5
546	4511.89
547	4526.27
548	4540.64
549	4555.01
550	4569.37
551	4583.72
552	4598.06
553	4612.4
554	4626.73
555	4641.06
556	4655.38
557	4669.69
558	4683.99
559	4698.29
560	4712.58
561	4726.86
562	4741.13
563	4755.4
564	4769.66
565	4783.92
566	4798.17
567	4812.41
568	4826.64
569	4840.86
570	4855.08
571	4869.29
572	4883.5
573	4897.69
574	4911.88
575	4926.07
576	4940.24
577	4954.41
578	4968.57
579	4982.72
580	4996.87
