Inclusion data :
Temperature of total homogenization : 203.4 C
Pressure of total homogenization    : 15.612 bar
Salinity                            : 9.72758 wt.% NaCl eq.
Density                             : 0.938465 g/ccm

Isochore data :
T [C]	P[bar]
203.4	15.612
204.4	33.2747
205.4	49.929
206.4	66.2277
207.4	82.3374
208.4	98.3314
209.4	114.25
210.4	130.119
211.4	145.954
212.4	161.769
213.4	177.573
214.4	193.371
215.4	209.17
216.4	224.972
217.4	240.782
218.4	256.602
219.4	272.432
220.4	288.275
221.4	304.132
222.4	320.002
223.4	335.886
224.4	351.784
225.4	367.697
226.4	383.624
227.4	399.565
228.4	415.521
229.4	431.49
230.4	447.472
231.4	463.469
232.4	479.478
233.4	495.501
234.4	511.536
235.4	527.584
236.4	543.645
237.4	559.718
238.4	575.803
239.4	591.901
240.4	608.01
241.4	624.132
242.4	640.266
243.4	656.412
244.4	672.57
245.4	688.74
246.4	704.921
247.4	721.115
248.4	737.32
249.4	753.537
250.4	769.765
251.4	786.005
252.4	802.257
253.4	818.521
254.4	834.796
255.4	851.083
256.4	867.381
257.4	883.691
258.4	900.012
259.4	916.345
260.4	932.689
261.4	949.045
262.4	965.411
263.4	981.789
264.4	998.179
265.4	1014.58
266.4	1030.99
267.4	1047.41
268.4	1063.85
269.4	1080.29
270.4	1096.75
271.4	1113.21
272.4	1129.69
273.4	1146.18
274.4	1162.68
275.4	1179.19
276.4	1195.71
277.4	1212.24
278.4	1228.78
279.4	1245.33
280.4	1261.89
281.4	1278.46
282.4	1295.05
283.4	1311.64
284.4	1328.24
285.4	1344.85
286.4	1361.48
287.4	1378.11
288.4	1394.75
289.4	1411.4
290.4	1428.06
291.4	1444.73
292.4	1461.41
293.4	1478.1
294.4	1494.8
295.4	1511.51
296.4	1528.22
297.4	1544.95
298.4	1561.69
299.4	1578.43
300.4	1595.18
301.4	1611.94
302.4	1628.71
303.4	1645.49
304.4	1662.28
305.4	1679.07
306.4	1695.88
307.4	1712.69
308.4	1729.51
309.4	1746.34
310.4	1763.17
311.4	1780.01
312.4	1796.87
313.4	1813.73
314.4	1830.59
315.4	1847.47
316.4	1864.35
317.4	1881.24
318.4	1898.13
319.4	1915.03
320.4	1931.95
321.4	1948.86
322.4	1965.79
323.4	1982.72
324.4	1999.65
325.4	2016.6
326.4	2033.55
327.4	2050.5
328.4	2067.47
329.4	2084.44
330.4	2101.41
331.4	2118.39
332.4	2135.38
333.4	2152.37
334.4	2169.37
335.4	2186.37
336.4	2203.38
337.4	2220.4
338.4	2237.42
339.4	2254.44
340.4	2271.47
341.4	2288.51
342.4	2305.55
343.4	2322.6
344.4	2339.65
345.4	2356.7
346.4	2373.76
347.4	2390.82
348.4	2407.89
349.4	2424.96
350.4	2442.04
351.4	2459.12
352.4	2476.2
353.4	2493.29
354.4	2510.38
355.4	2527.48
356.4	2544.58
357.4	2561.68
358.4	2578.78
359.4	2595.89
360.4	2613.01
361.4	2630.12
362.4	2647.24
363.4	2664.36
364.4	2681.48
365.4	2698.61
366.4	2715.74
367.4	2732.87
368.4	2750
369.4	2767.14
370.4	2784.28
371.4	2801.42
372.4	2818.56
373.4	2835.7
374.4	2852.85
375.4	2869.99
376.4	2887.14
377.4	2904.29
378.4	2921.44
379.4	2938.6
380.4	2955.75
381.4	2972.91
382.4	2990.06
383.4	3007.22
384.4	3024.38
385.4	3041.54
386.4	3058.7
387.4	3075.86
388.4	3093.02
389.4	3110.18
390.4	3127.34
391.4	3144.5
392.4	3161.66
393.4	3178.82
394.4	3195.98
395.4	3213.14
396.4	3230.3
397.4	3247.46
398.4	3264.62
399.4	3281.78
400.4	3298.94
401.4	3316.1
402.4	3333.26
403.4	3350.41
404.4	3367.57
405.4	3384.72
406.4	3401.87
407.4	3419.02
408.4	3436.17
409.4	3453.32
410.4	3470.47
411.4	3487.62
412.4	3504.76
413.4	3521.9
414.4	3539.04
415.4	3556.18
416.4	3573.32
417.4	3590.45
418.4	3607.58
419.4	3624.71
420.4	3641.84
421.4	3658.96
422.4	3676.09
423.4	3693.2
424.4	3710.32
425.4	3727.44
426.4	3744.55
427.4	3761.66
428.4	3778.76
429.4	3795.86
430.4	3812.96
431.4	3830.06
432.4	3847.15
433.4	3864.24
434.4	3881.33
435.4	3898.41
436.4	3915.49
437.4	3932.56
438.4	3949.63
439.4	3966.7
440.4	3983.76
441.4	4000.82
442.4	4017.88
443.4	4034.93
444.4	4051.98
445.4	4069.02
446.4	4086.06
447.4	4103.1
448.4	4120.13
449.4	4137.15
450.4	4154.17
451.4	4171.19
452.4	4188.2
453.4	4205.21
454.4	4222.21
455.4	4239.2
456.4	4256.2
457.4	4273.18
458.4	4290.17
459.4	4307.14
460.4	4324.11
461.4	4341.08
462.4	4358.04
463.4	4375
464.4	4391.95
465.4	4408.89
466.4	4425.83
467.4	4442.76
468.4	4459.69
469.4	4476.61
470.4	4493.53
471.4	4510.44
472.4	4527.34
473.4	4544.24
474.4	4561.13
475.4	4578.02
476.4	4594.9
477.4	4611.77
478.4	4628.64
479.4	4645.5
480.4	4662.35
481.4	4679.2
482.4	4696.04
483.4	4712.88
484.4	4729.71
485.4	4746.53
486.4	4763.34
487.4	4780.15
488.4	4796.95
489.4	4813.75
490.4	4830.54
491.4	4847.32
492.4	4864.09
493.4	4880.86
494.4	4897.62
495.4	4914.37
496.4	4931.12
497.4	4947.86
498.4	4964.59
499.4	4981.31
500.4	4998.03
