Inclusion data :
Temperature of total homogenization : 166.4 C
Pressure of total homogenization    : 6.75765 bar
Salinity                            : 9.59898 wt.% NaCl eq.
Density                             : 0.972748 g/ccm

Isochore data :
T [C]	P[bar]
166.4	6.75765
167.4	26.2625
168.4	43.1927
169.4	59.6677
170.4	75.9399
171.4	92.1075
172.4	108.222
173.4	124.316
174.4	140.409
175.4	156.518
176.4	172.653
177.4	188.822
178.4	205.03
179.4	221.282
180.4	237.58
181.4	253.926
182.4	270.32
183.4	286.763
184.4	303.253
185.4	319.79
186.4	336.371
187.4	352.997
188.4	369.664
189.4	386.371
190.4	403.116
191.4	419.897
192.4	436.713
193.4	453.562
194.4	470.442
195.4	487.352
196.4	504.291
197.4	521.257
198.4	538.249
199.4	555.266
200.4	572.307
201.4	589.372
202.4	606.459
203.4	623.568
204.4	640.699
205.4	657.851
206.4	675.024
207.4	692.216
208.4	709.429
209.4	726.661
210.4	743.912
211.4	761.182
212.4	778.471
213.4	795.779
214.4	813.105
215.4	830.449
216.4	847.811
217.4	865.191
218.4	882.589
219.4	900.005
220.4	917.438
221.4	934.889
222.4	952.357
223.4	969.842
224.4	987.344
225.4	1004.86
226.4	1022.4
227.4	1039.95
228.4	1057.52
229.4	1075.11
230.4	1092.71
231.4	1110.33
232.4	1127.96
233.4	1145.61
234.4	1163.28
235.4	1180.96
236.4	1198.66
237.4	1216.37
238.4	1234.1
239.4	1251.85
240.4	1269.61
241.4	1287.38
242.4	1305.17
243.4	1322.98
244.4	1340.79
245.4	1358.63
246.4	1376.48
247.4	1394.34
248.4	1412.22
249.4	1430.11
250.4	1448.02
251.4	1465.94
252.4	1483.87
253.4	1501.82
254.4	1519.78
255.4	1537.75
256.4	1555.74
257.4	1573.74
258.4	1591.76
259.4	1609.78
260.4	1627.82
261.4	1645.88
262.4	1663.94
263.4	1682.02
264.4	1700.11
265.4	1718.21
266.4	1736.33
267.4	1754.45
268.4	1772.59
269.4	1790.74
270.4	1808.9
271.4	1827.07
272.4	1845.26
273.4	1863.45
274.4	1881.66
275.4	1899.88
276.4	1918.1
277.4	1936.34
278.4	1954.59
279.4	1972.85
280.4	1991.12
281.4	2009.4
282.4	2027.69
283.4	2045.99
284.4	2064.3
285.4	2082.62
286.4	2100.95
287.4	2119.28
288.4	2137.63
289.4	2155.99
290.4	2174.35
291.4	2192.73
292.4	2211.11
293.4	2229.5
294.4	2247.9
295.4	2266.3
296.4	2284.72
297.4	2303.14
298.4	2321.58
299.4	2340.01
300.4	2358.46
301.4	2376.91
302.4	2395.38
303.4	2413.84
304.4	2432.32
305.4	2450.8
306.4	2469.29
307.4	2487.79
308.4	2506.29
309.4	2524.8
310.4	2543.31
311.4	2561.84
312.4	2580.36
313.4	2598.9
314.4	2617.43
315.4	2635.98
316.4	2654.53
317.4	2673.08
318.4	2691.64
319.4	2710.21
320.4	2728.78
321.4	2747.35
322.4	2765.93
323.4	2784.52
324.4	2803.11
325.4	2821.7
326.4	2840.3
327.4	2858.9
328.4	2877.5
329.4	2896.11
330.4	2914.72
331.4	2933.34
332.4	2951.96
333.4	2970.58
334.4	2989.2
335.4	3007.83
336.4	3026.46
337.4	3045.1
338.4	3063.73
339.4	3082.37
340.4	3101.01
341.4	3119.66
342.4	3138.3
343.4	3156.95
344.4	3175.6
345.4	3194.25
346.4	3212.9
347.4	3231.55
348.4	3250.21
349.4	3268.87
350.4	3287.52
351.4	3306.18
352.4	3324.84
353.4	3343.5
354.4	3362.16
355.4	3380.82
356.4	3399.49
357.4	3418.15
358.4	3436.81
359.4	3455.47
360.4	3474.14
361.4	3492.8
362.4	3511.46
363.4	3530.12
364.4	3548.78
365.4	3567.44
366.4	3586.1
367.4	3604.76
368.4	3623.42
369.4	3642.07
370.4	3660.73
371.4	3679.38
372.4	3698.04
373.4	3716.69
374.4	3735.34
375.4	3753.98
376.4	3772.63
377.4	3791.27
378.4	3809.92
379.4	3828.56
380.4	3847.19
381.4	3865.83
382.4	3884.46
383.4	3903.09
384.4	3921.72
385.4	3940.34
386.4	3958.96
387.4	3977.58
388.4	3996.2
389.4	4014.81
390.4	4033.42
391.4	4052.03
392.4	4070.63
393.4	4089.23
394.4	4107.82
395.4	4126.42
396.4	4145
397.4	4163.59
398.4	4182.17
399.4	4200.74
400.4	4219.32
401.4	4237.88
402.4	4256.45
403.4	4275
404.4	4293.56
405.4	4312.11
406.4	4330.65
407.4	4349.19
408.4	4367.73
409.4	4386.26
410.4	4404.78
411.4	4423.3
412.4	4441.82
413.4	4460.33
414.4	4478.83
415.4	4497.33
416.4	4515.82
417.4	4534.31
418.4	4552.79
419.4	4571.27
420.4	4589.74
421.4	4608.2
422.4	4626.66
423.4	4645.11
424.4	4663.56
425.4	4682
426.4	4700.43
427.4	4718.86
428.4	4737.28
429.4	4755.69
430.4	4774.1
431.4	4792.5
432.4	4810.89
433.4	4829.28
434.4	4847.66
435.4	4866.03
436.4	4884.4
437.4	4902.76
438.4	4921.11
439.4	4939.46
440.4	4957.79
441.4	4976.13
442.4	4994.45
