Inclusion data :
Temperature of total homogenization : 288.5 C
Pressure of total homogenization    : 69.0665 bar
Salinity                            : 9.4697 wt.% NaCl eq.
Density                             : 0.833994 g/ccm

Isochore data :
T [C]	P[bar]
288.5	69.0665
289.5	81.5029
290.5	93.8889
291.5	106.239
292.5	118.561
293.5	130.864
294.5	143.152
295.5	155.43
296.5	167.699
297.5	179.963
298.5	192.223
299.5	204.482
300.5	216.74
301.5	228.999
302.5	241.259
303.5	253.522
304.5	265.787
305.5	278.056
306.5	290.33
307.5	302.607
308.5	314.89
309.5	327.178
310.5	339.471
311.5	351.77
312.5	364.075
313.5	376.386
314.5	388.703
315.5	401.027
316.5	413.357
317.5	425.693
318.5	438.036
319.5	450.386
320.5	462.742
321.5	475.105
322.5	487.476
323.5	499.852
324.5	512.236
325.5	524.627
326.5	537.025
327.5	549.429
328.5	561.84
329.5	574.259
330.5	586.684
331.5	599.116
332.5	611.555
333.5	624.001
334.5	636.454
335.5	648.914
336.5	661.38
337.5	673.853
338.5	686.334
339.5	698.82
340.5	711.314
341.5	723.814
342.5	736.321
343.5	748.835
344.5	761.355
345.5	773.882
346.5	786.415
347.5	798.955
348.5	811.502
349.5	824.054
350.5	836.614
351.5	849.179
352.5	861.751
353.5	874.329
354.5	886.914
355.5	899.504
356.5	912.101
357.5	924.704
358.5	937.313
359.5	949.928
360.5	962.549
361.5	975.176
362.5	987.809
363.5	1000.45
364.5	1013.09
365.5	1025.74
366.5	1038.4
367.5	1051.06
368.5	1063.73
369.5	1076.4
370.5	1089.08
371.5	1101.76
372.5	1114.45
373.5	1127.15
374.5	1139.85
375.5	1152.55
376.5	1165.26
377.5	1177.98
378.5	1190.7
379.5	1203.43
380.5	1216.16
381.5	1228.9
382.5	1241.64
383.5	1254.38
384.5	1267.14
385.5	1279.89
386.5	1292.65
387.5	1305.42
388.5	1318.19
389.5	1330.96
390.5	1343.74
391.5	1356.53
392.5	1369.32
393.5	1382.11
394.5	1394.91
395.5	1407.71
396.5	1420.52
397.5	1433.33
398.5	1446.14
399.5	1458.96
400.5	1471.78
401.5	1484.61
402.5	1497.44
403.5	1510.27
404.5	1523.11
405.5	1535.96
406.5	1548.8
407.5	1561.65
408.5	1574.51
409.5	1587.36
410.5	1600.23
411.5	1613.09
412.5	1625.96
413.5	1638.83
414.5	1651.71
415.5	1664.59
416.5	1677.47
417.5	1690.35
418.5	1703.24
419.5	1716.13
420.5	1729.03
421.5	1741.92
422.5	1754.83
423.5	1767.73
424.5	1780.64
425.5	1793.55
426.5	1806.46
427.5	1819.37
428.5	1832.29
429.5	1845.21
430.5	1858.13
431.5	1871.06
432.5	1883.99
433.5	1896.92
434.5	1909.85
435.5	1922.79
436.5	1935.73
437.5	1948.67
438.5	1961.61
439.5	1974.55
440.5	1987.5
441.5	2000.45
442.5	2013.4
443.5	2026.35
444.5	2039.31
445.5	2052.26
446.5	2065.22
447.5	2078.18
448.5	2091.14
449.5	2104.11
450.5	2117.07
451.5	2130.04
452.5	2143.01
453.5	2155.98
454.5	2168.95
455.5	2181.92
456.5	2194.89
457.5	2207.87
458.5	2220.84
459.5	2233.82
460.5	2246.8
461.5	2259.78
462.5	2272.76
463.5	2285.74
464.5	2298.73
465.5	2311.71
466.5	2324.69
467.5	2337.68
468.5	2350.66
469.5	2363.65
470.5	2376.64
471.5	2389.63
472.5	2402.62
473.5	2415.6
474.5	2428.59
475.5	2441.58
476.5	2454.57
477.5	2467.56
478.5	2480.56
479.5	2493.54
480.5	2506.54
481.5	2519.53
482.5	2532.52
483.5	2545.51
484.5	2558.5
485.5	2571.49
486.5	2584.48
487.5	2597.48
488.5	2610.47
489.5	2623.46
490.5	2636.45
491.5	2649.44
492.5	2662.43
493.5	2675.42
494.5	2688.41
495.5	2701.4
496.5	2714.38
497.5	2727.37
498.5	2740.36
499.5	2753.34
500.5	2766.33
501.5	2779.31
502.5	2792.3
503.5	2805.28
504.5	2818.26
505.5	2831.24
506.5	2844.22
507.5	2857.2
508.5	2870.18
509.5	2883.16
510.5	2896.13
511.5	2909.11
512.5	2922.08
513.5	2935.05
514.5	2948.02
515.5	2960.99
516.5	2973.96
517.5	2986.93
518.5	2999.89
519.5	3012.86
520.5	3025.82
521.5	3038.78
522.5	3051.74
523.5	3064.69
524.5	3077.65
525.5	3090.6
526.5	3103.55
527.5	3116.5
528.5	3129.45
529.5	3142.4
530.5	3155.34
531.5	3168.28
532.5	3181.22
533.5	3194.16
534.5	3207.1
535.5	3220.03
536.5	3232.96
537.5	3245.89
538.5	3258.82
539.5	3271.74
540.5	3284.67
541.5	3297.59
542.5	3310.5
543.5	3323.42
544.5	3336.33
545.5	3349.24
546.5	3362.15
547.5	3375.05
548.5	3387.95
549.5	3400.85
550.5	3413.75
551.5	3426.64
552.5	3439.54
553.5	3452.42
554.5	3465.31
555.5	3478.19
556.5	3491.07
557.5	3503.95
558.5	3516.82
559.5	3529.69
560.5	3542.56
561.5	3555.43
562.5	3568.29
563.5	3581.15
564.5	3594
565.5	3606.85
566.5	3619.7
567.5	3632.55
568.5	3645.39
569.5	3658.23
570.5	3671.06
571.5	3683.9
572.5	3696.72
573.5	3709.55
574.5	3722.37
575.5	3735.19
576.5	3748
577.5	3760.82
578.5	3773.62
579.5	3786.43
580.5	3799.23
581.5	3812.02
582.5	3824.82
583.5	3837.61
584.5	3850.39
585.5	3863.17
586.5	3875.95
587.5	3888.72
588.5	3901.49
589.5	3914.26
590.5	3927.02
591.5	3939.78
592.5	3952.53
593.5	3965.28
594.5	3978.03
595.5	3990.77
596.5	4003.51
597.5	4016.24
598.5	4028.97
599.5	4041.7
600.5	4054.42
601.5	4067.14
602.5	4079.85
603.5	4092.56
604.5	4105.26
605.5	4117.96
606.5	4130.66
607.5	4143.35
608.5	4156.03
609.5	4168.72
610.5	4181.39
611.5	4194.07
612.5	4206.74
613.5	4219.4
614.5	4232.06
615.5	4244.72
616.5	4257.37
617.5	4270.01
618.5	4282.65
619.5	4295.29
620.5	4307.92
621.5	4320.55
622.5	4333.17
623.5	4345.79
624.5	4358.4
625.5	4371.01
626.5	4383.62
627.5	4396.22
628.5	4408.81
629.5	4421.4
630.5	4433.98
631.5	4446.56
632.5	4459.14
633.5	4471.71
634.5	4484.27
635.5	4496.83
636.5	4509.39
637.5	4521.94
638.5	4534.48
639.5	4547.02
640.5	4559.56
641.5	4572.09
642.5	4584.61
643.5	4597.13
644.5	4609.64
645.5	4622.15
646.5	4634.66
647.5	4647.16
648.5	4659.65
649.5	4672.14
650.5	4684.62
651.5	4697.1
652.5	4709.57
653.5	4722.04
654.5	4734.5
655.5	4746.96
656.5	4759.41
657.5	4771.86
658.5	4784.3
659.5	4796.74
660.5	4809.17
661.5	4821.59
662.5	4834.01
663.5	4846.42
664.5	4858.83
665.5	4871.24
666.5	4883.63
667.5	4896.03
668.5	4908.41
669.5	4920.8
670.5	4933.17
671.5	4945.54
672.5	4957.91
673.5	4970.27
674.5	4982.62
675.5	4994.97
