Inclusion data :
Temperature of total homogenization : 223.1 C
Pressure of total homogenization    : 23.1013 bar
Salinity                            : 9.72758 wt.% NaCl eq.
Density                             : 0.917659 g/ccm

Isochore data :
T [C]	P[bar]
223.1	23.1013
224.1	39.5678
225.1	55.4796
226.1	71.1372
227.1	86.6459
228.1	102.058
229.1	117.403
230.1	132.702
231.1	147.967
232.1	163.208
233.1	178.434
234.1	193.648
235.1	208.857
236.1	224.062
237.1	239.267
238.1	254.475
239.1	269.686
240.1	284.902
241.1	300.124
242.1	315.353
243.1	330.59
244.1	345.835
245.1	361.088
246.1	376.35
247.1	391.621
248.1	406.901
249.1	422.19
250.1	437.489
251.1	452.797
252.1	468.114
253.1	483.441
254.1	498.777
255.1	514.122
256.1	529.477
257.1	544.842
258.1	560.216
259.1	575.6
260.1	590.993
261.1	606.395
262.1	621.808
263.1	637.23
264.1	652.661
265.1	668.102
266.1	683.553
267.1	699.013
268.1	714.483
269.1	729.962
270.1	745.451
271.1	760.95
272.1	776.458
273.1	791.976
274.1	807.504
275.1	823.041
276.1	838.588
277.1	854.144
278.1	869.71
279.1	885.285
280.1	900.87
281.1	916.464
282.1	932.068
283.1	947.681
284.1	963.303
285.1	978.935
286.1	994.576
287.1	1010.23
288.1	1025.89
289.1	1041.55
290.1	1057.23
291.1	1072.92
292.1	1088.62
293.1	1104.32
294.1	1120.04
295.1	1135.76
296.1	1151.49
297.1	1167.23
298.1	1182.98
299.1	1198.74
300.1	1214.51
301.1	1230.28
302.1	1246.07
303.1	1261.86
304.1	1277.66
305.1	1293.47
306.1	1309.29
307.1	1325.11
308.1	1340.95
309.1	1356.79
310.1	1372.64
311.1	1388.5
312.1	1404.37
313.1	1420.24
314.1	1436.13
315.1	1452.02
316.1	1467.91
317.1	1483.82
318.1	1499.73
319.1	1515.65
320.1	1531.58
321.1	1547.52
322.1	1563.46
323.1	1579.41
324.1	1595.37
325.1	1611.33
326.1	1627.3
327.1	1643.28
328.1	1659.27
329.1	1675.26
330.1	1691.26
331.1	1707.26
332.1	1723.28
333.1	1739.29
334.1	1755.32
335.1	1771.35
336.1	1787.39
337.1	1803.43
338.1	1819.48
339.1	1835.54
340.1	1851.6
341.1	1867.67
342.1	1883.74
343.1	1899.82
344.1	1915.91
345.1	1932
346.1	1948.09
347.1	1964.19
348.1	1980.3
349.1	1996.41
350.1	2012.53
351.1	2028.65
352.1	2044.78
353.1	2060.91
354.1	2077.05
355.1	2093.19
356.1	2109.34
357.1	2125.49
358.1	2141.64
359.1	2157.8
360.1	2173.97
361.1	2190.14
362.1	2206.31
363.1	2222.49
364.1	2238.67
365.1	2254.85
366.1	2271.04
367.1	2287.24
368.1	2303.43
369.1	2319.63
370.1	2335.83
371.1	2352.04
372.1	2368.25
373.1	2384.47
374.1	2400.68
375.1	2416.9
376.1	2433.12
377.1	2449.35
378.1	2465.58
379.1	2481.81
380.1	2498.04
381.1	2514.28
382.1	2530.52
383.1	2546.76
384.1	2563.01
385.1	2579.25
386.1	2595.5
387.1	2611.75
388.1	2628
389.1	2644.26
390.1	2660.51
391.1	2676.77
392.1	2693.03
393.1	2709.29
394.1	2725.55
395.1	2741.82
396.1	2758.08
397.1	2774.35
398.1	2790.62
399.1	2806.89
400.1	2823.16
401.1	2839.43
402.1	2855.7
403.1	2871.97
404.1	2888.25
405.1	2904.52
406.1	2920.79
407.1	2937.07
408.1	2953.34
409.1	2969.62
410.1	2985.89
411.1	3002.17
412.1	3018.45
413.1	3034.72
414.1	3051
415.1	3067.27
416.1	3083.55
417.1	3099.82
418.1	3116.1
419.1	3132.37
420.1	3148.64
421.1	3164.91
422.1	3181.19
423.1	3197.46
424.1	3213.73
425.1	3230
426.1	3246.26
427.1	3262.53
428.1	3278.8
429.1	3295.06
430.1	3311.32
431.1	3327.58
432.1	3343.84
433.1	3360.1
434.1	3376.36
435.1	3392.61
436.1	3408.87
437.1	3425.12
438.1	3441.37
439.1	3457.62
440.1	3473.86
441.1	3490.1
442.1	3506.34
443.1	3522.58
444.1	3538.82
445.1	3555.05
446.1	3571.28
447.1	3587.51
448.1	3603.74
449.1	3619.96
450.1	3636.18
451.1	3652.4
452.1	3668.61
453.1	3684.83
454.1	3701.03
455.1	3717.24
456.1	3733.44
457.1	3749.64
458.1	3765.84
459.1	3782.03
460.1	3798.22
461.1	3814.4
