Inclusion data :
Temperature of total homogenization : 276.4 C
Pressure of total homogenization    : 58.1708 bar
Salinity                            : 7.86463 wt.% NaCl eq.
Density                             : 0.835686 g/ccm

Isochore data :
T [C]	P[bar]
276.4	58.1708
277.4	71.0938
278.4	83.958
279.4	96.7817
280.4	109.577
281.4	122.351
282.4	135.111
283.4	147.86
284.4	160.601
285.4	173.338
286.4	186.072
287.4	198.805
288.4	211.538
289.4	224.272
290.4	237.009
291.4	249.749
292.4	262.492
293.4	275.24
294.4	287.993
295.4	300.75
296.4	313.514
297.4	326.283
298.4	339.058
299.4	351.84
300.4	364.628
301.4	377.422
302.4	390.223
303.4	403.031
304.4	415.846
305.4	428.668
306.4	441.497
307.4	454.333
308.4	467.176
309.4	480.026
310.4	492.883
311.4	505.748
312.4	518.619
313.4	531.497
314.4	544.383
315.4	557.275
316.4	570.175
317.4	583.082
318.4	595.995
319.4	608.916
320.4	621.843
321.4	634.777
322.4	647.719
323.4	660.667
324.4	673.621
325.4	686.583
326.4	699.551
327.4	712.526
328.4	725.507
329.4	738.495
330.4	751.49
331.4	764.491
332.4	777.498
333.4	790.512
334.4	803.532
335.4	816.559
336.4	829.591
337.4	842.63
338.4	855.675
339.4	868.726
340.4	881.783
341.4	894.846
342.4	907.915
343.4	920.989
344.4	934.07
345.4	947.156
346.4	960.248
347.4	973.346
348.4	986.449
349.4	999.558
350.4	1012.67
351.4	1025.79
352.4	1038.92
353.4	1052.05
354.4	1065.18
355.4	1078.32
356.4	1091.47
357.4	1104.62
358.4	1117.78
359.4	1130.94
360.4	1144.1
361.4	1157.27
362.4	1170.45
363.4	1183.63
364.4	1196.81
365.4	1210
366.4	1223.2
367.4	1236.4
368.4	1249.6
369.4	1262.81
370.4	1276.02
371.4	1289.24
372.4	1302.46
373.4	1315.68
374.4	1328.91
375.4	1342.14
376.4	1355.38
377.4	1368.62
378.4	1381.86
379.4	1395.11
380.4	1408.37
381.4	1421.62
382.4	1434.88
383.4	1448.14
384.4	1461.41
385.4	1474.68
386.4	1487.95
387.4	1501.23
388.4	1514.51
389.4	1527.8
390.4	1541.08
391.4	1554.37
392.4	1567.67
393.4	1580.96
394.4	1594.26
395.4	1607.56
396.4	1620.87
397.4	1634.17
398.4	1647.49
399.4	1660.8
400.4	1674.11
401.4	1687.43
402.4	1700.75
403.4	1714.08
404.4	1727.4
405.4	1740.73
406.4	1754.06
407.4	1767.39
408.4	1780.73
409.4	1794.07
410.4	1807.4
411.4	1820.75
412.4	1834.09
413.4	1847.43
414.4	1860.78
415.4	1874.13
416.4	1887.48
417.4	1900.83
418.4	1914.18
419.4	1927.54
420.4	1940.9
421.4	1954.26
422.4	1967.61
423.4	1980.98
424.4	1994.34
425.4	2007.7
426.4	2021.07
427.4	2034.43
428.4	2047.8
429.4	2061.17
