Inclusion data :
Temperature of total homogenization : 196.4 C
Pressure of total homogenization    : 13.5511 bar
Salinity                            : 8.94579 wt.% NaCl eq.
Density                             : 0.939354 g/ccm

Isochore data :
T [C]	P[bar]
196.4	13.5511
197.4	31.3649
198.4	48.1031
199.4	64.4912
200.4	80.6972
201.4	96.7933
202.4	112.819
203.4	128.798
204.4	144.749
205.4	160.682
206.4	176.607
207.4	192.53
208.4	208.457
209.4	224.392
210.4	240.338
211.4	256.297
212.4	272.271
213.4	288.261
214.4	304.268
215.4	320.293
216.4	336.337
217.4	352.398
218.4	368.477
219.4	384.574
220.4	400.689
221.4	416.821
222.4	432.97
223.4	449.136
224.4	465.317
225.4	481.515
226.4	497.728
227.4	513.957
228.4	530.2
229.4	546.458
230.4	562.73
231.4	579.017
232.4	595.317
233.4	611.631
234.4	627.958
235.4	644.299
236.4	660.653
237.4	677.02
238.4	693.4
239.4	709.793
240.4	726.199
241.4	742.617
242.4	759.048
243.4	775.491
244.4	791.947
245.4	808.415
246.4	824.895
247.4	841.388
248.4	857.893
249.4	874.41
250.4	890.938
251.4	907.479
252.4	924.032
253.4	940.597
254.4	957.173
255.4	973.761
256.4	990.361
257.4	1006.97
258.4	1023.6
259.4	1040.23
260.4	1056.88
261.4	1073.53
262.4	1090.2
263.4	1106.88
264.4	1123.57
265.4	1140.27
266.4	1156.98
267.4	1173.71
268.4	1190.44
269.4	1207.19
270.4	1223.94
271.4	1240.71
272.4	1257.48
273.4	1274.27
274.4	1291.07
275.4	1307.87
276.4	1324.69
277.4	1341.52
278.4	1358.35
279.4	1375.2
280.4	1392.06
281.4	1408.92
282.4	1425.8
283.4	1442.68
284.4	1459.58
285.4	1476.48
286.4	1493.4
287.4	1510.32
288.4	1527.25
289.4	1544.19
290.4	1561.14
291.4	1578.1
292.4	1595.06
293.4	1612.04
294.4	1629.02
295.4	1646.02
296.4	1663.02
297.4	1680.02
298.4	1697.04
299.4	1714.06
300.4	1731.1
301.4	1748.14
302.4	1765.19
303.4	1782.24
304.4	1799.3
305.4	1816.37
306.4	1833.45
307.4	1850.54
308.4	1867.63
309.4	1884.73
310.4	1901.83
311.4	1918.94
312.4	1936.06
313.4	1953.19
314.4	1970.32
315.4	1987.46
316.4	2004.6
317.4	2021.76
318.4	2038.91
319.4	2056.08
320.4	2073.25
321.4	2090.42
322.4	2107.6
323.4	2124.79
324.4	2141.98
325.4	2159.17
326.4	2176.38
327.4	2193.58
328.4	2210.8
329.4	2228.01
330.4	2245.23
331.4	2262.46
332.4	2279.69
333.4	2296.93
334.4	2314.17
335.4	2331.41
336.4	2348.66
337.4	2365.91
338.4	2383.17
339.4	2400.43
340.4	2417.7
341.4	2434.96
342.4	2452.24
343.4	2469.51
344.4	2486.79
345.4	2504.07
346.4	2521.36
347.4	2538.64
348.4	2555.94
349.4	2573.23
350.4	2590.53
351.4	2607.83
352.4	2625.13
353.4	2642.43
354.4	2659.74
355.4	2677.05
356.4	2694.36
357.4	2711.67
358.4	2728.99
359.4	2746.31
360.4	2763.62
361.4	2780.94
362.4	2798.27
363.4	2815.59
364.4	2832.91
365.4	2850.24
366.4	2867.57
367.4	2884.9
368.4	2902.23
369.4	2919.56
370.4	2936.89
371.4	2954.22
372.4	2971.55
373.4	2988.88
374.4	3006.22
375.4	3023.55
376.4	3040.88
377.4	3058.22
378.4	3075.55
379.4	3092.88
380.4	3110.22
381.4	3127.55
382.4	3144.88
383.4	3162.21
384.4	3179.55
385.4	3196.88
386.4	3214.21
387.4	3231.54
388.4	3248.86
389.4	3266.19
390.4	3283.52
391.4	3300.84
392.4	3318.17
393.4	3335.49
394.4	3352.81
395.4	3370.13
396.4	3387.45
397.4	3404.76
398.4	3422.08
399.4	3439.39
400.4	3456.7
401.4	3474.01
402.4	3491.31
403.4	3508.62
404.4	3525.92
405.4	3543.22
406.4	3560.51
407.4	3577.81
408.4	3595.1
409.4	3612.38
410.4	3629.67
411.4	3646.95
412.4	3664.23
413.4	3681.51
414.4	3698.78
415.4	3716.05
416.4	3733.32
417.4	3750.58
418.4	3767.84
419.4	3785.1
420.4	3802.35
421.4	3819.6
422.4	3836.85
423.4	3854.09
424.4	3871.33
425.4	3888.56
426.4	3905.79
427.4	3923.01
428.4	3940.23
429.4	3957.45
430.4	3974.66
431.4	3991.87
432.4	4009.08
433.4	4026.28
434.4	4043.47
435.4	4060.66
436.4	4077.84
437.4	4095.02
438.4	4112.2
439.4	4129.37
440.4	4146.54
441.4	4163.7
442.4	4180.85
443.4	4198
444.4	4215.14
445.4	4232.28
446.4	4249.42
447.4	4266.54
448.4	4283.67
449.4	4300.78
450.4	4317.9
451.4	4335
452.4	4352.1
453.4	4369.19
454.4	4386.28
455.4	4403.36
456.4	4420.44
457.4	4437.51
458.4	4454.57
459.4	4471.63
460.4	4488.68
461.4	4505.73
462.4	4522.77
463.4	4539.8
464.4	4556.83
465.4	4573.84
466.4	4590.86
467.4	4607.86
468.4	4624.86
469.4	4641.85
470.4	4658.84
471.4	4675.82
472.4	4692.79
473.4	4709.76
474.4	4726.71
475.4	4743.67
476.4	4760.61
477.4	4777.55
478.4	4794.48
479.4	4811.4
480.4	4828.31
481.4	4845.22
482.4	4862.12
483.4	4879.01
484.4	4895.9
485.4	4912.78
486.4	4929.65
487.4	4946.51
488.4	4963.37
489.4	4980.21
490.4	4997.05
