Inclusion data :
Temperature of total homogenization : 216.4 C
Pressure of total homogenization    : 20.5549 bar
Salinity                            : 8.00224 wt.% NaCl eq.
Density                             : 0.910882 g/ccm

Isochore data :
T [C]	P[bar]
216.4	20.5549
217.4	36.9895
218.4	52.9252
219.4	68.6419
220.4	84.2329
221.4	99.7432
222.4	115.199
223.4	130.616
224.4	146.006
225.4	161.378
226.4	176.739
227.4	192.092
228.4	207.442
229.4	222.792
230.4	238.144
231.4	253.501
232.4	268.864
233.4	284.235
234.4	299.615
235.4	315.004
236.4	330.402
237.4	345.812
238.4	361.232
239.4	376.664
240.4	392.106
241.4	407.56
242.4	423.026
243.4	438.502
244.4	453.99
245.4	469.49
246.4	485
247.4	500.522
248.4	516.054
249.4	531.598
250.4	547.152
251.4	562.717
252.4	578.293
253.4	593.879
254.4	609.476
255.4	625.083
256.4	640.7
257.4	656.327
258.4	671.965
259.4	687.612
260.4	703.27
261.4	718.937
262.4	734.614
263.4	750.301
264.4	765.998
265.4	781.705
266.4	797.421
267.4	813.147
268.4	828.882
269.4	844.626
270.4	860.38
271.4	876.144
272.4	891.916
273.4	907.698
274.4	923.489
275.4	939.289
276.4	955.098
277.4	970.916
278.4	986.743
279.4	1002.58
280.4	1018.42
281.4	1034.28
282.4	1050.14
283.4	1066.01
284.4	1081.89
285.4	1097.78
286.4	1113.67
287.4	1129.57
288.4	1145.49
289.4	1161.41
290.4	1177.34
291.4	1193.27
292.4	1209.22
293.4	1225.17
294.4	1241.13
295.4	1257.1
296.4	1273.07
297.4	1289.05
298.4	1305.04
299.4	1321.04
300.4	1337.05
301.4	1353.06
302.4	1369.08
303.4	1385.11
304.4	1401.14
305.4	1417.18
306.4	1433.23
307.4	1449.28
308.4	1465.34
309.4	1481.41
310.4	1497.48
311.4	1513.56
312.4	1529.65
313.4	1545.74
314.4	1561.84
315.4	1577.94
316.4	1594.05
317.4	1610.17
318.4	1626.29
319.4	1642.42
320.4	1658.55
321.4	1674.69
322.4	1690.84
323.4	1706.99
324.4	1723.14
325.4	1739.31
326.4	1755.47
327.4	1771.64
328.4	1787.82
329.4	1804
330.4	1820.18
331.4	1836.38
332.4	1852.57
333.4	1868.77
334.4	1884.97
335.4	1901.18
336.4	1917.39
337.4	1933.61
338.4	1949.83
339.4	1966.06
340.4	1982.29
341.4	1998.52
342.4	2014.75
343.4	2030.99
344.4	2047.24
345.4	2063.48
346.4	2079.74
347.4	2095.99
348.4	2112.25
349.4	2128.51
350.4	2144.77
351.4	2161.04
352.4	2177.3
353.4	2193.58
354.4	2209.85
355.4	2226.13
356.4	2242.41
357.4	2258.69
358.4	2274.97
359.4	2291.26
360.4	2307.55
361.4	2323.84
362.4	2340.13
363.4	2356.43
364.4	2372.72
