Inclusion data :
Temperature of total homogenization : 214.1 C
Pressure of total homogenization    : 19.3395 bar
Salinity                            : 10.1094 wt.% NaCl eq.
Density                             : 0.930444 g/ccm

Isochore data :
T [C]	P[bar]
214.1	19.3395
215.1	36.4664
216.1	52.8113
217.1	68.8389
218.1	84.6896
219.1	100.429
220.1	116.093
221.1	131.705
222.1	147.282
223.1	162.835
224.1	178.373
225.1	193.9
226.1	209.424
227.1	224.946
228.1	240.471
229.1	256
230.1	271.535
231.1	287.078
232.1	302.629
233.1	318.189
234.1	333.759
235.1	349.339
236.1	364.929
237.1	380.53
238.1	396.141
239.1	411.762
240.1	427.395
241.1	443.038
242.1	458.691
243.1	474.356
244.1	490.03
245.1	505.716
246.1	521.411
247.1	537.118
248.1	552.835
249.1	568.562
250.1	584.3
251.1	600.048
252.1	615.807
253.1	631.576
254.1	647.356
255.1	663.146
256.1	678.947
257.1	694.759
258.1	710.581
259.1	726.413
260.1	742.256
261.1	758.11
262.1	773.974
263.1	789.849
264.1	805.734
265.1	821.63
266.1	837.536
267.1	853.453
268.1	869.38
269.1	885.318
270.1	901.267
271.1	917.226
272.1	933.195
273.1	949.175
274.1	965.165
275.1	981.165
276.1	997.176
277.1	1013.2
278.1	1029.23
279.1	1045.27
280.1	1061.32
281.1	1077.38
282.1	1093.46
283.1	1109.54
284.1	1125.63
285.1	1141.73
286.1	1157.84
287.1	1173.97
288.1	1190.1
289.1	1206.24
290.1	1222.39
291.1	1238.55
292.1	1254.72
293.1	1270.9
294.1	1287.09
295.1	1303.29
296.1	1319.5
297.1	1335.71
298.1	1351.94
299.1	1368.18
300.1	1384.42
301.1	1400.68
302.1	1416.94
303.1	1433.21
304.1	1449.49
305.1	1465.78
306.1	1482.08
307.1	1498.39
308.1	1514.7
309.1	1531.03
310.1	1547.36
311.1	1563.7
312.1	1580.05
313.1	1596.41
314.1	1612.77
315.1	1629.15
316.1	1645.53
317.1	1661.92
318.1	1678.32
319.1	1694.72
320.1	1711.13
321.1	1727.55
322.1	1743.98
323.1	1760.42
324.1	1776.86
325.1	1793.31
326.1	1809.77
327.1	1826.23
328.1	1842.71
329.1	1859.18
330.1	1875.67
331.1	1892.16
332.1	1908.66
333.1	1925.17
334.1	1941.68
335.1	1958.2
336.1	1974.72
337.1	1991.25
338.1	2007.79
339.1	2024.34
340.1	2040.89
341.1	2057.44
342.1	2074
343.1	2090.57
344.1	2107.14
345.1	2123.72
346.1	2140.31
347.1	2156.9
348.1	2173.49
349.1	2190.09
350.1	2206.7
351.1	2223.31
352.1	2239.92
353.1	2256.54
354.1	2273.17
355.1	2289.8
356.1	2306.43
357.1	2323.07
358.1	2339.72
359.1	2356.37
360.1	2373.02
361.1	2389.67
362.1	2406.33
363.1	2423
364.1	2439.67
365.1	2456.34
366.1	2473.02
367.1	2489.7
368.1	2506.38
369.1	2523.07
370.1	2539.76
371.1	2556.45
372.1	2573.15
373.1	2589.84
374.1	2606.55
375.1	2623.25
376.1	2639.96
377.1	2656.67
378.1	2673.39
379.1	2690.1
380.1	2706.82
381.1	2723.54
382.1	2740.26
383.1	2756.99
384.1	2773.72
385.1	2790.45
386.1	2807.18
387.1	2823.91
388.1	2840.65
389.1	2857.38
390.1	2874.12
391.1	2890.86
392.1	2907.6
393.1	2924.34
394.1	2941.09
395.1	2957.83
396.1	2974.58
397.1	2991.32
398.1	3008.07
399.1	3024.82
400.1	3041.57
401.1	3058.32
402.1	3075.07
403.1	3091.82
404.1	3108.57
405.1	3125.32
406.1	3142.07
407.1	3158.82
408.1	3175.57
409.1	3192.32
410.1	3209.07
411.1	3225.82
412.1	3242.57
413.1	3259.32
414.1	3276.07
415.1	3292.82
416.1	3309.56
417.1	3326.31
418.1	3343.05
419.1	3359.8
420.1	3376.54
421.1	3393.29
422.1	3410.03
423.1	3426.77
424.1	3443.51
425.1	3460.24
426.1	3476.98
427.1	3493.71
428.1	3510.45
429.1	3527.18
430.1	3543.9
431.1	3560.63
432.1	3577.36
433.1	3594.08
434.1	3610.8
435.1	3627.52
436.1	3644.23
437.1	3660.95
438.1	3677.66
439.1	3694.37
440.1	3711.07
441.1	3727.78
442.1	3744.48
443.1	3761.18
444.1	3777.87
445.1	3794.56
446.1	3811.25
447.1	3827.94
448.1	3844.62
449.1	3861.3
450.1	3877.98
451.1	3894.65
452.1	3911.32
453.1	3927.98
454.1	3944.65
455.1	3961.3
456.1	3977.96
457.1	3994.61
458.1	4011.26
459.1	4027.9
460.1	4044.54
461.1	4061.17
462.1	4077.8
463.1	4094.43
464.1	4111.05
465.1	4127.67
466.1	4144.28
467.1	4160.89
468.1	4177.5
469.1	4194.1
470.1	4210.69
471.1	4227.28
472.1	4243.87
473.1	4260.45
474.1	4277.03
475.1	4293.6
476.1	4310.16
477.1	4326.72
478.1	4343.28
479.1	4359.83
480.1	4376.38
481.1	4392.92
482.1	4409.45
483.1	4425.98
484.1	4442.5
485.1	4459.02
486.1	4475.54
487.1	4492.04
488.1	4508.54
489.1	4525.04
490.1	4541.53
491.1	4558.02
492.1	4574.49
493.1	4590.97
494.1	4607.43
495.1	4623.89
496.1	4640.35
497.1	4656.79
498.1	4673.24
499.1	4689.67
500.1	4706.1
501.1	4722.52
502.1	4738.94
503.1	4755.35
504.1	4771.76
505.1	4788.15
506.1	4804.54
507.1	4820.93
508.1	4837.3
509.1	4853.68
510.1	4870.04
511.1	4886.4
512.1	4902.75
513.1	4919.09
514.1	4935.43
515.1	4951.76
516.1	4968.08
517.1	4984.39
