Inclusion data :
Temperature of total homogenization : 178.4 C
Pressure of total homogenization    : 9.27065 bar
Salinity                            : 6.00912 wt.% NaCl eq.
Density                             : 0.934433 g/ccm

Isochore data :
T [C]	P[bar]
178.4	9.27065
179.4	27.0118
180.4	43.783
181.4	60.2936
182.4	76.6761
183.4	92.984
184.4	109.246
185.4	125.479
186.4	141.696
187.4	157.906
188.4	174.115
189.4	190.33
190.4	206.555
191.4	222.793
192.4	239.048
193.4	255.322
194.4	271.618
195.4	287.935
196.4	304.277
197.4	320.644
198.4	337.036
199.4	353.454
200.4	369.898
201.4	386.368
202.4	402.864
203.4	419.385
204.4	435.931
205.4	452.502
206.4	469.096
207.4	485.714
208.4	502.355
209.4	519.018
210.4	535.702
211.4	552.407
212.4	569.133
213.4	585.877
214.4	602.642
215.4	619.424
216.4	636.225
217.4	653.043
218.4	669.878
219.4	686.731
220.4	703.599
221.4	720.483
222.4	737.383
223.4	754.299
224.4	771.229
225.4	788.174
226.4	805.133
227.4	822.107
228.4	839.095
229.4	856.096
230.4	873.111
231.4	890.14
232.4	907.181
233.4	924.236
234.4	941.303
235.4	958.383
236.4	975.475
237.4	992.58
238.4	1009.7
239.4	1026.83
240.4	1043.97
241.4	1061.12
242.4	1078.28
243.4	1095.46
244.4	1112.64
245.4	1129.84
246.4	1147.05
247.4	1164.27
248.4	1181.5
249.4	1198.74
250.4	1215.99
251.4	1233.25
252.4	1250.52
253.4	1267.8
254.4	1285.09
255.4	1302.39
256.4	1319.7
257.4	1337.02
258.4	1354.35
259.4	1371.69
260.4	1389.03
261.4	1406.39
262.4	1423.75
263.4	1441.12
264.4	1458.5
265.4	1475.89
266.4	1493.29
267.4	1510.69
268.4	1528.11
269.4	1545.53
270.4	1562.96
271.4	1580.39
272.4	1597.83
273.4	1615.28
274.4	1632.74
275.4	1650.2
276.4	1667.67
277.4	1685.15
278.4	1702.63
279.4	1720.12
280.4	1737.62
281.4	1755.12
282.4	1772.63
283.4	1790.15
284.4	1807.67
285.4	1825.19
286.4	1842.72
287.4	1860.26
288.4	1877.8
289.4	1895.34
290.4	1912.9
291.4	1930.45
292.4	1948.01
293.4	1965.58
294.4	1983.15
295.4	2000.72
296.4	2018.3
297.4	2035.88
298.4	2053.47
299.4	2071.06
300.4	2088.65
301.4	2106.25
302.4	2123.85
303.4	2141.45
304.4	2159.06
305.4	2176.67
306.4	2194.28
307.4	2211.9
308.4	2229.52
309.4	2247.14
310.4	2264.76
311.4	2282.39
312.4	2300.01
313.4	2317.64
314.4	2335.28
315.4	2352.91
316.4	2370.54
317.4	2388.18
318.4	2405.82
319.4	2423.46
320.4	2441.1
321.4	2458.75
322.4	2476.39
323.4	2494.03
324.4	2511.68
325.4	2529.33
326.4	2546.97
327.4	2564.62
328.4	2582.27
329.4	2599.92
330.4	2617.56
331.4	2635.21
332.4	2652.86
333.4	2670.51
334.4	2688.16
335.4	2705.8
336.4	2723.45
337.4	2741.1
338.4	2758.74
339.4	2776.39
340.4	2794.03
341.4	2811.68
342.4	2829.32
343.4	2846.96
344.4	2864.6
345.4	2882.24
346.4	2899.88
347.4	2917.51
348.4	2935.14
349.4	2952.78
350.4	2970.41
351.4	2988.04
352.4	3005.66
353.4	3023.29
354.4	3040.91
355.4	3058.53
356.4	3076.14
357.4	3093.76
358.4	3111.37
359.4	3128.98
360.4	3146.59
361.4	3164.19
362.4	3181.79
363.4	3199.39
364.4	3216.98
365.4	3234.57
366.4	3252.16
367.4	3269.75
368.4	3287.33
369.4	3304.9
370.4	3322.48
371.4	3340.05
372.4	3357.61
373.4	3375.18
374.4	3392.74
375.4	3410.29
376.4	3427.84
377.4	3445.39
378.4	3462.93
379.4	3480.46
380.4	3498
381.4	3515.53
382.4	3533.05
383.4	3550.57
384.4	3568.08
385.4	3585.59
386.4	3603.1
387.4	3620.6
388.4	3638.09
389.4	3655.58
390.4	3673.06
391.4	3690.54
392.4	3708.02
393.4	3725.48
394.4	3742.95
395.4	3760.4
396.4	3777.86
397.4	3795.3
398.4	3812.74
399.4	3830.17
400.4	3847.6
401.4	3865.03
402.4	3882.44
403.4	3899.85
404.4	3917.26
405.4	3934.65
406.4	3952.05
407.4	3969.43
408.4	3986.81
409.4	4004.18
410.4	4021.55
411.4	4038.91
412.4	4056.26
413.4	4073.61
414.4	4090.95
415.4	4108.28
416.4	4125.6
417.4	4142.92
418.4	4160.23
419.4	4177.54
420.4	4194.84
421.4	4212.13
422.4	4229.41
423.4	4246.69
424.4	4263.96
425.4	4281.22
426.4	4298.47
427.4	4315.72
428.4	4332.96
429.4	4350.19
430.4	4367.41
431.4	4384.63
432.4	4401.84
433.4	4419.04
434.4	4436.23
435.4	4453.42
436.4	4470.59
437.4	4487.76
438.4	4504.92
439.4	4522.08
440.4	4539.22
441.4	4556.36
442.4	4573.49
443.4	4590.61
444.4	4607.72
445.4	4624.83
446.4	4641.92
447.4	4659.01
448.4	4676.09
449.4	4693.16
450.4	4710.22
451.4	4727.28
452.4	4744.32
453.4	4761.36
454.4	4778.39
455.4	4795.41
456.4	4812.42
457.4	4829.42
458.4	4846.41
459.4	4863.4
460.4	4880.37
461.4	4897.34
462.4	4914.3
463.4	4931.25
464.4	4948.19
465.4	4965.12
466.4	4982.04
467.4	4998.95
