Inclusion data :
Temperature of total homogenization : 221.1 C
Pressure of total homogenization    : 22.2341 bar
Salinity                            : 9.72758 wt.% NaCl eq.
Density                             : 0.91984 g/ccm

Isochore data :
T [C]	P[bar]
221.1	22.2341
222.1	38.8233
223.1	54.8219
224.1	70.556
225.1	86.137
226.1	101.619
227.1	117.033
228.1	132.399
229.1	147.732
230.1	163.041
231.1	178.334
232.1	193.617
233.1	208.893
234.1	224.168
235.1	239.442
236.1	254.719
237.1	270.001
238.1	285.288
239.1	300.581
240.1	315.882
241.1	331.191
242.1	346.508
243.1	361.835
244.1	377.17
245.1	392.515
246.1	407.869
247.1	423.233
248.1	438.607
249.1	453.99
250.1	469.383
251.1	484.785
252.1	500.197
253.1	515.619
254.1	531.051
255.1	546.493
256.1	561.944
257.1	577.405
258.1	592.875
259.1	608.356
260.1	623.846
261.1	639.346
262.1	654.856
263.1	670.375
264.1	685.904
265.1	701.443
266.1	716.992
267.1	732.551
268.1	748.12
269.1	763.698
270.1	779.286
271.1	794.884
272.1	810.491
273.1	826.109
274.1	841.736
275.1	857.372
276.1	873.019
277.1	888.675
278.1	904.341
279.1	920.016
280.1	935.702
281.1	951.396
282.1	967.1
283.1	982.814
284.1	998.537
285.1	1014.27
286.1	1030.01
287.1	1045.76
288.1	1061.52
289.1	1077.29
290.1	1093.07
291.1	1108.86
292.1	1124.66
293.1	1140.47
294.1	1156.28
295.1	1172.11
296.1	1187.94
297.1	1203.78
298.1	1219.63
299.1	1235.49
300.1	1251.36
301.1	1267.24
302.1	1283.12
303.1	1299.02
304.1	1314.92
305.1	1330.83
306.1	1346.75
307.1	1362.68
308.1	1378.62
309.1	1394.56
310.1	1410.51
311.1	1426.48
312.1	1442.44
313.1	1458.42
314.1	1474.4
315.1	1490.4
316.1	1506.4
317.1	1522.4
318.1	1538.42
319.1	1554.44
320.1	1570.47
321.1	1586.51
322.1	1602.55
323.1	1618.61
324.1	1634.66
325.1	1650.73
326.1	1666.8
327.1	1682.88
328.1	1698.97
329.1	1715.06
330.1	1731.16
331.1	1747.27
332.1	1763.38
333.1	1779.5
334.1	1795.63
335.1	1811.76
336.1	1827.9
337.1	1844.04
338.1	1860.2
339.1	1876.35
340.1	1892.51
341.1	1908.68
342.1	1924.86
343.1	1941.04
344.1	1957.22
345.1	1973.41
346.1	1989.61
347.1	2005.81
348.1	2022.02
349.1	2038.23
350.1	2054.45
351.1	2070.67
352.1	2086.9
353.1	2103.13
354.1	2119.37
355.1	2135.61
356.1	2151.85
357.1	2168.11
358.1	2184.36
359.1	2200.62
360.1	2216.88
361.1	2233.15
362.1	2249.42
363.1	2265.7
364.1	2281.98
365.1	2298.26
366.1	2314.55
367.1	2330.84
368.1	2347.13
369.1	2363.43
370.1	2379.73
371.1	2396.04
372.1	2412.35
373.1	2428.66
374.1	2444.97
375.1	2461.29
376.1	2477.61
377.1	2493.93
378.1	2510.26
379.1	2526.59
380.1	2542.92
381.1	2559.25
382.1	2575.58
383.1	2591.92
384.1	2608.26
385.1	2624.6
386.1	2640.95
387.1	2657.29
388.1	2673.64
389.1	2689.99
390.1	2706.34
391.1	2722.7
392.1	2739.05
393.1	2755.41
394.1	2771.76
395.1	2788.12
396.1	2804.48
397.1	2820.84
398.1	2837.21
399.1	2853.57
400.1	2869.93
401.1	2886.3
402.1	2902.66
403.1	2919.03
404.1	2935.39
405.1	2951.76
406.1	2968.13
407.1	2984.5
408.1	3000.86
409.1	3017.23
410.1	3033.6
411.1	3049.97
412.1	3066.33
413.1	3082.7
414.1	3099.07
415.1	3115.43
416.1	3131.8
417.1	3148.17
418.1	3164.53
419.1	3180.9
420.1	3197.26
421.1	3213.62
422.1	3229.98
423.1	3246.34
424.1	3262.7
425.1	3279.06
426.1	3295.42
427.1	3311.78
428.1	3328.13
429.1	3344.48
430.1	3360.84
431.1	3377.19
432.1	3393.53
433.1	3409.88
434.1	3426.23
435.1	3442.57
436.1	3458.91
437.1	3475.25
438.1	3491.59
439.1	3507.92
440.1	3524.25
441.1	3540.58
442.1	3556.91
443.1	3573.23
444.1	3589.56
445.1	3605.88
446.1	3622.19
447.1	3638.51
448.1	3654.82
449.1	3671.13
450.1	3687.43
451.1	3703.74
452.1	3720.04
453.1	3736.33
454.1	3752.63
455.1	3768.92
456.1	3785.2
457.1	3801.49
458.1	3817.77
459.1	3834.04
460.1	3850.31
461.1	3866.58
462.1	3882.85
463.1	3899.11
464.1	3915.37
465.1	3931.62
466.1	3947.87
467.1	3964.11
468.1	3980.36
469.1	3996.59
470.1	4012.82
471.1	4029.05
472.1	4045.28
473.1	4061.5
474.1	4077.71
475.1	4093.92
476.1	4110.13
477.1	4126.33
478.1	4142.53
479.1	4158.72
480.1	4174.91
481.1	4191.09
482.1	4207.27
483.1	4223.44
484.1	4239.6
485.1	4255.77
486.1	4271.92
487.1	4288.08
488.1	4304.22
489.1	4320.36
490.1	4336.5
491.1	4352.63
492.1	4368.76
493.1	4384.87
494.1	4400.99
495.1	4417.1
496.1	4433.2
497.1	4449.3
498.1	4465.39
499.1	4481.47
500.1	4497.55
501.1	4513.63
502.1	4529.69
503.1	4545.76
504.1	4561.81
505.1	4577.86
506.1	4593.91
507.1	4609.94
508.1	4625.97
509.1	4642
510.1	4658.02
511.1	4674.03
512.1	4690.04
513.1	4706.04
514.1	4722.03
515.1	4738.01
516.1	4753.99
517.1	4769.97
518.1	4785.93
519.1	4801.89
520.1	4817.85
521.1	4833.79
522.1	4849.73
523.1	4865.67
524.1	4881.59
525.1	4897.51
526.1	4913.42
527.1	4929.33
528.1	4945.23
529.1	4961.12
530.1	4977
531.1	4992.88
