Inclusion data :
Temperature of total homogenization : 263.6 C
Pressure of total homogenization    : 46.9478 bar
Salinity                            : 9.85552 wt.% NaCl eq.
Density                             : 0.870963 g/ccm

Isochore data :
T [C]	P[bar]
263.6	46.9478
264.6	60.9526
265.6	74.8127
266.6	88.5789
267.6	102.28
268.6	115.934
269.6	129.552
270.6	143.144
271.6	156.717
272.6	170.274
273.6	183.82
274.6	197.358
275.6	210.891
276.6	224.42
277.6	237.947
278.6	251.474
279.6	265.001
280.6	278.53
281.6	292.062
282.6	305.596
283.6	319.135
284.6	332.677
285.6	346.225
286.6	359.777
287.6	373.335
288.6	386.898
289.6	400.468
290.6	414.043
291.6	427.625
292.6	441.213
293.6	454.808
294.6	468.409
295.6	482.017
296.6	495.632
297.6	509.254
298.6	522.883
299.6	536.519
300.6	550.162
301.6	563.812
302.6	577.47
303.6	591.134
304.6	604.806
305.6	618.486
306.6	632.172
307.6	645.867
308.6	659.568
309.6	673.277
310.6	686.993
311.6	700.717
312.6	714.447
313.6	728.186
314.6	741.932
315.6	755.685
316.6	769.445
317.6	783.213
318.6	796.988
319.6	810.771
320.6	824.56
321.6	838.357
322.6	852.162
323.6	865.973
324.6	879.792
325.6	893.618
326.6	907.451
327.6	921.291
328.6	935.138
329.6	948.993
330.6	962.854
331.6	976.722
332.6	990.598
333.6	1004.48
334.6	1018.37
335.6	1032.27
336.6	1046.17
337.6	1060.08
338.6	1073.99
339.6	1087.92
340.6	1101.85
341.6	1115.78
342.6	1129.73
343.6	1143.68
344.6	1157.63
345.6	1171.59
346.6	1185.56
347.6	1199.54
348.6	1213.52
349.6	1227.51
350.6	1241.5
351.6	1255.5
352.6	1269.51
353.6	1283.52
354.6	1297.54
355.6	1311.56
356.6	1325.59
357.6	1339.63
358.6	1353.67
359.6	1367.72
360.6	1381.77
361.6	1395.83
362.6	1409.9
363.6	1423.97
364.6	1438.04
365.6	1452.12
366.6	1466.21
367.6	1480.3
368.6	1494.4
369.6	1508.5
370.6	1522.61
371.6	1536.72
372.6	1550.84
373.6	1564.97
374.6	1579.09
375.6	1593.23
376.6	1607.36
377.6	1621.51
378.6	1635.65
379.6	1649.81
380.6	1663.96
381.6	1678.13
382.6	1692.29
