Inclusion data :
Temperature of total homogenization : 268 C
Pressure of total homogenization    : 50.3737 bar
Salinity                            : 9.85552 wt.% NaCl eq.
Density                             : 0.86532 g/ccm

Isochore data :
T [C]	P[bar]
268	50.3737
269	64.11
270	77.7232
271	91.2544
272	104.728
273	118.159
274	131.559
275	144.935
276	158.293
277	171.638
278	184.973
279	198.3
280	211.623
281	224.942
282	238.26
283	251.578
284	264.897
285	278.218
286	291.541
287	304.867
288	318.198
289	331.532
290	344.872
291	358.216
292	371.566
293	384.921
294	398.282
295	411.649
296	425.022
297	438.402
298	451.788
299	465.181
300	478.58
301	491.986
302	505.399
303	518.819
304	532.246
305	545.68
306	559.121
307	572.569
308	586.025
309	599.487
310	612.957
311	626.434
312	639.918
313	653.409
314	666.908
315	680.414
316	693.927
317	707.448
318	720.975
319	734.51
320	748.052
321	761.602
322	775.158
323	788.722
324	802.293
325	815.871
326	829.457
327	843.049
328	856.648
329	870.255
330	883.868
331	897.489
332	911.116
333	924.751
334	938.392
335	952.041
336	965.696
337	979.358
338	993.026
339	1006.7
340	1020.38
341	1034.07
342	1047.77
343	1061.47
344	1075.18
345	1088.89
346	1102.62
347	1116.34
348	1130.08
349	1143.82
350	1157.57
351	1171.32
352	1185.08
353	1198.84
354	1212.62
355	1226.39
356	1240.18
357	1253.97
358	1267.76
359	1281.56
360	1295.37
361	1309.18
362	1323
363	1336.83
364	1350.66
365	1364.49
366	1378.34
367	1392.18
368	1406.03
369	1419.89
370	1433.76
371	1447.62
372	1461.5
373	1475.38
374	1489.26
375	1503.15
376	1517.04
377	1530.94
378	1544.85
379	1558.75
380	1572.67
381	1586.59
382	1600.51
383	1614.44
384	1628.37
385	1642.31
386	1656.25
387	1670.19
388	1684.14
389	1698.1
390	1712.06
391	1726.02
392	1739.99
393	1753.96
394	1767.93
395	1781.91
396	1795.89
397	1809.88
398	1823.87
399	1837.87
400	1851.86
401	1865.87
402	1879.87
403	1893.88
404	1907.89
405	1921.91
406	1935.93
407	1949.95
408	1963.98
409	1978.01
410	1992.04
411	2006.07
412	2020.11
413	2034.15
414	2048.2
415	2062.24
416	2076.29
417	2090.34
418	2104.4
419	2118.46
420	2132.52
421	2146.58
422	2160.65
423	2174.71
424	2188.78
425	2202.85
426	2216.93
427	2231
428	2245.08
429	2259.16
430	2273.25
431	2287.33
432	2301.42
433	2315.5
434	2329.59
435	2343.68
436	2357.78
437	2371.87
438	2385.97
439	2400.07
440	2414.16
441	2428.26
442	2442.37
443	2456.47
444	2470.57
445	2484.68
446	2498.78
447	2512.89
448	2527
449	2541.1
450	2555.21
451	2569.32
452	2583.43
453	2597.55
454	2611.66
455	2625.77
456	2639.88
457	2654
458	2668.11
459	2682.22
460	2696.34
461	2710.45
462	2724.56
463	2738.68
464	2752.79
465	2766.91
466	2781.02
467	2795.14
468	2809.25
469	2823.36
470	2837.48
471	2851.59
472	2865.7
473	2879.81
474	2893.92
475	2908.04
476	2922.15
477	2936.25
478	2950.36
479	2964.47
480	2978.58
481	2992.68
482	3006.79
483	3020.89
484	3034.99
485	3049.1
486	3063.2
487	3077.3
488	3091.39
489	3105.49
490	3119.59
491	3133.68
492	3147.77
493	3161.86
494	3175.95
495	3190.04
496	3204.12
497	3218.21
498	3232.29
499	3246.37
500	3260.45
501	3274.53
502	3288.6
503	3302.67
504	3316.74
505	3330.81
506	3344.88
507	3358.94
508	3373
509	3387.06
510	3401.12
511	3415.17
512	3429.22
513	3443.27
514	3457.32
515	3471.36
516	3485.4
517	3499.44
518	3513.48
519	3527.51
520	3541.54
521	3555.57
522	3569.59
523	3583.62
524	3597.63
525	3611.65
526	3625.66
527	3639.67
528	3653.68
529	3667.68
530	3681.68
531	3695.67
532	3709.67
533	3723.66
534	3737.64
535	3751.63
536	3765.6
537	3779.58
538	3793.55
539	3807.52
540	3821.48
541	3835.45
542	3849.4
543	3863.36
544	3877.3
545	3891.25
546	3905.19
547	3919.13
548	3933.06
549	3946.99
550	3960.92
551	3974.84
552	3988.76
553	4002.67
554	4016.58
555	4030.48
556	4044.38
557	4058.28
558	4072.17
559	4086.06
560	4099.94
561	4113.82
562	4127.7
563	4141.57
564	4155.43
565	4169.29
566	4183.15
567	4197
568	4210.84
569	4224.69
570	4238.52
571	4252.36
572	4266.18
573	4280.01
574	4293.82
575	4307.64
576	4321.45
577	4335.25
578	4349.05
579	4362.84
580	4376.63
581	4390.41
582	4404.19
583	4417.96
584	4431.73
585	4445.49
586	4459.25
587	4473
588	4486.75
589	4500.49
590	4514.22
591	4527.95
592	4541.68
593	4555.4
594	4569.11
595	4582.82
596	4596.53
597	4610.23
598	4623.92
599	4637.6
600	4651.29
601	4664.96
602	4678.63
603	4692.3
604	4705.96
605	4719.61
606	4733.26
607	4746.9
608	4760.53
609	4774.16
610	4787.79
611	4801.41
612	4815.02
613	4828.63
614	4842.23
615	4855.82
616	4869.41
617	4882.99
618	4896.57
619	4910.14
620	4923.71
621	4937.27
622	4950.82
623	4964.37
624	4977.91
625	4991.44
